ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1981,1981-09-06,1,21.331,GNB,@,CHI,W 16-9,0,0,,0,
2,1981,1981-09-13,2,21.338,GNB,,ATL,L 17-31,0,0,,0,
3,1981,1981-09-20,3,21.345,GNB,@,RAM,L 23-35,0,0,,0,
4,1981,1981-09-27,4,21.352,GNB,,MIN,L 13-30,0,0,,0,
5,1981,1981-10-04,5,21.359,GNB,@,NYG,W 27-14,0,0,,0,
6,1981,1981-10-11,6,22.001,GNB,,TAM,L 10-21,0,0,,0,
7,1981,1981-10-18,7,22.008,GNB,,SFO,L 3-13,0,0,,0,
8,1981,1981-10-25,8,22.015,GNB,@,DET,L 27-31,0,0,,0,
9,1981,1981-11-01,9,22.022,GNB,,SEA,W 34-24,1,0,0.00,0,0.0
10,1981,1981-11-08,10,22.029,GNB,,NYG,W 26-24,0,0,,0,
11,1981,1981-11-15,11,22.036,GNB,,CHI,W 21-17,0,0,,0,
12,1981,1981-11-22,12,22.043,GNB,@,TAM,L 3-37,0,0,,0,
13,1981,1981-11-29,13,22.050,GNB,@,MIN,W 35-23,0,0,,0,
14,1981,1981-12-06,14,22.057,GNB,,DET,W 31-17,0,0,,0,
15,1981,1981-12-13,15,22.064,GNB,@,NOR,W 35-7,0,0,,0,
16,1981,1981-12-20,16,22.071,GNB,@,NYJ,L 3-28,0,0,,0,
17,1982,1982-09-12,1,22.337,GNB,,RAM,W 35-23,,,,,
18,1982,1982-09-20,2,22.345,GNB,@,NYG,W 27-19,,,,,
19,1982,1982-11-21,3,23.042,GNB,,MIN,W 26-7,,,,,
20,1982,1982-11-28,4,23.049,GNB,@,NYJ,L 13-15,,,,,
21,1982,1982-12-05,5,23.056,GNB,,BUF,W 33-21,,,,,
22,1982,1982-12-12,6,23.063,GNB,,DET,L 10-30,,,,,
23,1982,1982-12-19,7,23.070,GNB,@,BAL,T 20-20,,,,,
24,1982,1982-12-26,8,23.077,GNB,@,ATL,W 38-7,,,,,
25,1982,1983-01-02,9,23.084,GNB,@,DET,L 24-27,,,,,
26,1983,1983-09-04,1,23.329,GNB,@,HOU,W 41-38,,,,,
27,1983,1983-09-11,2,23.336,GNB,,PIT,L 21-25,,,,,
28,1983,1983-09-18,3,23.343,GNB,,RAM,W 27-24,,,,,
29,1983,1983-09-26,4,23.351,GNB,@,NYG,L 3-27,,,,,
30,1983,1983-10-02,5,23.357,GNB,,TAM,W 55-14,,,,,
31,1983,1983-10-09,6,23.364,GNB,@,DET,L 14-38,,,,,
32,1983,1983-10-17,7,24.007,GNB,,WAS,W 48-47,0,0,,0,1.0
33,1983,1983-10-23,8,24.013,GNB,,MIN,L 17-20,,,,,
34,1983,1983-10-30,9,24.020,GNB,@,CIN,L 14-34,,,,,
35,1983,1983-11-06,10,24.027,GNB,,CLE,W 35-21,0,0,,0,1.0
36,1983,1983-11-13,11,24.034,GNB,@,MIN,W 29-21,0,0,,0,2.0
37,1983,1983-11-20,12,24.041,GNB,,DET,L 20-23,,,,,
38,1983,1983-11-27,13,24.048,GNB,@,ATL,L 41-47,0,0,,0,0.5
39,1983,1983-12-04,14,24.055,GNB,,CHI,W 31-28,,,,,
40,1983,1983-12-12,15,24.063,GNB,@,TAM,W 12-9,,,,,
41,1983,1983-12-18,16,24.069,GNB,@,CHI,L 21-23,0,0,,0,1.0
42,1984,1984-09-02,1,24.328,TAM,@,CHI,L 14-34,,,,,
43,1984,1984-09-09,2,24.335,TAM,@,NOR,L 13-17,,,,,
44,1984,1984-09-16,3,24.342,TAM,,DET,W 21-17,,,,,
45,1984,1984-09-30,5,24.356,TAM,,GNB,W 30-27,,,,,
46,1984,1984-10-07,6,24.363,TAM,,MIN,W 35-31,,,,,
47,1984,1984-10-14,7,25.004,TAM,@,DET,L 7-13,,,,,
48,1984,1984-10-21,8,25.011,TAM,,CHI,L 9-44,,,,,
49,1984,1984-10-28,9,25.018,TAM,@,KAN,L 20-24,,,,,
50,1984,1984-11-04,10,25.025,TAM,@,MIN,L 24-27,,,,,
51,1984,1984-11-18,12,25.039,TAM,@,SFO,L 17-24,,,,,
52,1984,1984-11-25,13,25.046,TAM,,RAM,L 33-34,,,,,
53,1984,1984-12-02,14,25.053,TAM,@,GNB,L 14-27,,,,,
54,1984,1984-12-09,15,25.060,TAM,,ATL,W 23-6,,,,,
55,1984,1984-12-16,16,25.067,TAM,,NYJ,W 41-21,,,,,
