ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1998,1998-09-06,1,24.012,NYJ,@,SFO,L 30-36,
2,1998,1998-09-20,3,24.026,NYJ,,IND,W 44-6,
3,1998,1998-10-04,4,24.040,NYJ,,MIA,W 20-9,
4,1998,1998-10-11,5,24.047,NYJ,@,STL,L 10-30,
5,1998,1998-10-19,6,24.055,NYJ,@,NWE,W 24-14,
6,1998,1998-10-25,7,24.061,NYJ,,ATL,W 28-3,
7,1998,1998-11-01,8,24.068,NYJ,@,KAN,W 20-17,
8,1998,1998-11-08,9,24.075,NYJ,,BUF,W 34-12,
9,1998,1998-11-15,10,24.082,NYJ,@,IND,L 23-24,
10,1998,1998-11-22,11,24.089,NYJ,@,TEN,W 24-3,
11,1998,1998-11-29,12,24.096,NYJ,,CAR,W 48-21,
12,1998,1998-12-06,13,24.103,NYJ,,SEA,W 32-31,
13,1998,1998-12-13,14,24.110,NYJ,@,MIA,W 21-16,
14,1998,1998-12-19,15,24.116,NYJ,@,BUF,W 17-10,
15,1998,1998-12-27,16,24.124,NYJ,,NWE,W 31-10,
16,1999,1999-09-12,1,25.018,NYJ,,NWE,L 28-30,*
17,1999,1999-09-19,2,25.025,NYJ,@,BUF,L 3-17,*
18,1999,1999-09-26,3,25.032,NYJ,,WAS,L 20-27,*
19,1999,1999-10-03,4,25.039,NYJ,@,DEN,W 21-13,*
20,1999,1999-10-11,5,25.047,NYJ,,JAX,L 6-16,*
21,1999,1999-10-17,6,25.053,NYJ,,IND,L 13-16,*
22,1999,1999-10-24,7,25.060,NYJ,@,OAK,L 23-24,*
23,1999,1999-11-07,8,25.074,NYJ,,ARI,W 12-7,*
24,1999,1999-11-15,9,25.082,NYJ,@,NWE,W 24-17,*
25,2000,2000-09-03,1,26.009,NYJ,@,GNB,W 20-16,*
26,2000,2000-09-11,2,26.017,NYJ,,NWE,W 20-19,*
27,2000,2000-09-17,3,26.023,NYJ,,BUF,W 27-14,
28,2000,2000-09-24,4,26.030,NYJ,@,TAM,W 21-17,*
29,2000,2000-10-08,5,26.044,NYJ,,PIT,L 3-20,
30,2000,2000-10-15,6,26.051,NYJ,@,NWE,W 34-17,*
31,2000,2000-10-23,7,26.059,NYJ,,MIA,W 40-37,*
32,2000,2000-10-29,8,26.065,NYJ,@,BUF,L 20-23,*
33,2000,2000-11-05,9,26.072,NYJ,,DEN,L 23-30,*
34,2000,2000-11-12,10,26.079,NYJ,@,IND,L 15-23,*
35,2000,2000-11-19,11,26.086,NYJ,@,MIA,W 20-3,*
36,2000,2000-11-26,12,26.093,NYJ,,CHI,W 17-10,
37,2000,2000-12-03,13,26.100,NYJ,,IND,W 27-17,*
38,2000,2000-12-10,14,26.107,NYJ,@,OAK,L 7-31,
39,2000,2000-12-17,15,26.114,NYJ,,DET,L 7-10,
40,2000,2000-12-24,16,26.121,NYJ,@,BAL,L 20-34,
41,2001,2001-09-09,1,27.015,NYJ,,IND,L 24-45,*
42,2001,2001-09-23,2,27.029,NYJ,@,NWE,W 10-3,*
43,2001,2001-10-01,3,27.037,NYJ,,SFO,L 17-19,*
44,2001,2001-10-07,4,27.043,NYJ,@,BUF,W 42-36,*
45,2001,2001-10-14,5,27.050,NYJ,,MIA,W 21-17,*
46,2001,2001-10-21,6,27.057,NYJ,,STL,L 14-34,*
47,2001,2001-10-28,7,27.064,NYJ,@,CAR,W 13-12,*
48,2001,2001-11-04,8,27.071,NYJ,@,NOR,W 16-9,*
49,2001,2001-11-11,9,27.078,NYJ,,KAN,W 27-7,*
50,2001,2001-11-18,10,27.085,NYJ,@,MIA,W 24-0,*
51,2001,2001-12-02,11,27.099,NYJ,,NWE,L 16-17,*
52,2001,2001-12-09,12,27.106,NYJ,@,PIT,L 7-18,*
53,2001,2001-12-16,13,27.113,NYJ,,CIN,W 15-14,*
54,2001,2001-12-23,14,27.120,NYJ,@,IND,W 29-28,*
55,2001,2001-12-30,15,27.127,NYJ,,BUF,L 9-14,*
56,2001,2002-01-06,16,27.134,NYJ,@,OAK,W 24-22,*
57,2002,2002-09-08,1,28.014,NYJ,@,BUF,W 37-31,*
58,2002,2002-09-15,2,28.021,NYJ,,NWE,L 7-44,*
59,2002,2002-09-22,3,28.028,NYJ,@,MIA,L 3-30,*
60,2002,2002-09-29,4,28.035,NYJ,@,JAX,L 3-28,*
61,2002,2002-10-06,5,28.042,NYJ,,KAN,L 25-29,*
62,2002,2002-10-20,6,28.056,NYJ,,MIN,W 20-7,*
63,2002,2002-10-27,7,28.063,NYJ,,CLE,L 21-24,*
64,2002,2002-11-03,8,28.070,NYJ,@,SDG,W 44-13,*
65,2002,2002-11-10,9,28.077,NYJ,,MIA,W 13-10,*
66,2002,2002-11-17,10,28.084,NYJ,@,DET,W 31-14,*
67,2002,2002-11-24,11,28.091,NYJ,,BUF,W 31-13,*
68,2002,2002-12-02,12,28.099,NYJ,@,OAK,L 20-26,*
69,2002,2002-12-08,13,28.105,NYJ,,DEN,W 19-13,*
70,2002,2002-12-15,14,28.112,NYJ,@,CHI,L 13-20,*
71,2002,2002-12-22,15,28.119,NYJ,@,NWE,W 30-17,*
72,2002,2002-12-29,16,28.126,NYJ,,GNB,W 42-17,*
73,2003,2003-09-04,1,29.010,NYJ,@,WAS,L 13-16,*
