ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
60,1968,1968-10-13,5,26.339,RAM,@,GNB,W 16-14,1,1,100.0,3,4,75.0,0,10,0,0,,0
61,1968,1968-10-20,6,26.346,RAM,,ATL,W 27-14,3,3,100.0,2,2,100.0,0,9,0,0,,0
62,1968,1968-10-27,7,26.353,RAM,@,BAL,L 10-27,1,1,100.0,1,1,100.0,0,4,0,0,,0
63,1968,1968-11-03,8,26.360,RAM,,DET,W 10-7,1,1,100.0,1,2,50.0,0,4,0,0,,0
64,1968,1968-11-10,9,27.001,RAM,@,ATL,W 17-10,2,2,100.0,1,3,33.3,0,5,0,0,,0
65,1968,1968-11-17,10,27.008,RAM,@,SFO,T 20-20,2,2,100.0,2,2,100.0,0,8,0,0,,0
66,1968,1968-11-24,11,27.015,RAM,,NYG,W 24-21,3,3,100.0,1,4,25.0,0,6,0,0,,0
67,1968,1968-12-01,12,27.022,RAM,@,MIN,W 31-3,4,4,100.0,1,3,33.3,0,7,0,0,,0
68,1968,1968-12-08,13,27.029,RAM,,CHI,L 16-17,2,2,100.0,,1,0.0,0,2,0,0,,0
69,1968,1968-12-15,14,27.036,RAM,,BAL,L 24-28,3,3,100.0,1,3,33.3,0,6,0,0,,0
70,1969,1969-09-21,1,27.316,RAM,@,BAL,W 27-20,3,3,100.0,2,3,66.7,0,9,0,0,,0
71,1969,1969-09-28,2,27.323,RAM,,ATL,W 17-7,2,2,100.0,1,3,33.3,0,5,0,0,,0
72,1969,1969-10-05,3,27.330,RAM,,NOR,W 36-17,4,4,100.0,2,2,100.0,0,10,0,0,,0
73,1969,1969-10-12,4,27.337,RAM,@,SFO,W 27-21,3,3,100.0,2,3,66.7,0,9,0,0,,0
74,1969,1969-10-19,5,27.344,RAM,,GNB,W 34-21,4,4,100.0,2,3,66.7,0,10,0,0,,0
75,1969,1969-10-26,6,27.351,RAM,@,CHI,W 9-7,,,,3,3,100.0,0,9,0,0,,0
76,1969,1969-11-02,7,27.358,RAM,@,ATL,W 38-6,5,5,100.0,1,3,33.3,0,8,0,0,,0
77,1969,1969-11-09,8,28.000,RAM,,SFO,W 41-30,5,5,100.0,2,2,100.0,0,11,0,0,,0
78,1969,1969-11-16,9,28.007,RAM,@,PHI,W 23-17,2,2,100.0,3,5,60.0,0,11,0,0,,0
79,1969,1969-11-23,10,28.014,RAM,,DAL,W 24-23,3,3,100.0,1,1,100.0,0,6,0,0,,0
80,1969,1969-11-30,11,28.021,RAM,@,WAS,W 24-13,3,3,100.0,1,2,50.0,0,6,0,0,,0
81,1969,1969-12-07,12,28.028,RAM,,MIN,L 13-20,1,1,100.0,2,3,66.7,0,7,0,0,,0
82,1969,1969-12-14,13,28.035,RAM,@,DET,L 0-28,,,,,1,0.0,0,0,0,0,,0
83,1969,1969-12-21,14,28.042,RAM,,BAL,L 7-13,1,1,100.0,,,,0,1,,,,
84,1970,1970-09-20,1,28.315,SFO,,WAS,W 26-17,3,3,100.0,1,1,100.0,0,6,0,0,,0
85,1970,1970-09-27,2,28.322,SFO,,CLE,W 34-31,4,5,80.0,,,,0,4,,,,
86,1970,1970-10-04,3,28.329,SFO,@,ATL,L 20-21,2,2,100.0,2,3,66.7,0,8,0,0,,0
87,1970,1970-10-11,4,28.336,SFO,@,RAM,W 20-6,2,2,100.0,2,3,66.7,0,8,0,0,,0
88,1970,1970-10-18,5,28.343,SFO,,NOR,T 20-20,2,2,100.0,2,3,66.7,0,8,0,0,,0
89,1970,1970-10-25,6,28.350,SFO,,DEN,W 19-14,1,1,100.0,4,5,80.0,0,13,0,0,,0
90,1970,1970-11-01,7,28.357,SFO,,GNB,W 26-10,2,2,100.0,4,4,100.0,0,14,0,0,,0
91,1970,1970-11-08,8,28.364,SFO,@,CHI,W 37-16,4,5,80.0,1,3,33.3,0,7,0,0,,0
92,1970,1970-11-15,9,29.006,SFO,@,HOU,W 30-20,4,4,100.0,,2,0.0,0,4,0,0,,0
93,1970,1970-11-22,10,29.013,SFO,@,DET,L 7-28,1,1,100.0,,,,0,1,,,,
94,1970,1970-11-29,11,29.020,SFO,,RAM,L 13-30,1,1,100.0,2,2,100.0,0,7,0,0,,0
95,1970,1970-12-06,12,29.027,SFO,,ATL,W 24-20,3,3,100.0,1,2,50.0,0,6,0,0,,0
96,1970,1970-12-13,13,29.034,SFO,@,NOR,W 38-27,5,5,100.0,1,1,100.0,0,8,0,0,,0
97,1970,1970-12-20,14,29.041,SFO,@,OAK,W 38-7,5,5,100.0,1,2,50.0,0,8,0,0,,0
98,1971,1971-09-19,1,29.314,SFO,@,ATL,L 17-20,2,2,100.0,1,1,100.0,0,5,0,0,,0
99,1971,1971-09-26,2,29.321,SFO,@,NOR,W 38-20,5,5,100.0,1,3,33.3,0,8,0,0,,0
100,1971,1971-10-03,3,29.328,SFO,@,PHI,W 31-3,4,4,100.0,1,3,33.3,0,7,0,0,,0
101,1971,1971-10-10,4,29.335,SFO,,RAM,L 13-20,1,1,100.0,2,4,50.0,0,7,0,0,,0
102,1971,1971-10-17,5,29.342,SFO,,CHI,W 13-0,1,1,100.0,2,3,66.7,0,7,0,0,,0
103,1971,1971-10-24,6,29.349,SFO,@,STL,W 26-14,2,2,100.0,4,4,100.0,0,14,0,0,,0
104,1971,1971-10-31,7,29.356,SFO,,NWE,W 27-10,3,3,100.0,2,3,66.7,0,9,0,0,,0
105,1971,1971-11-07,8,29.363,SFO,@,MIN,W 13-9,1,1,100.0,2,3,66.7,0,7,0,0,,0
106,1971,1971-11-14,9,30.005,SFO,,NOR,L 20-26,1,1,100.0,2,4,50.0,0,7,0,0,,0
107,1971,1971-11-21,10,30.012,SFO,@,RAM,L 6-17,,,,2,2,100.0,0,6,0,0,,0
108,1971,1971-11-28,11,30.019,SFO,@,NYJ,W 24-21,3,3,100.0,1,1,100.0,0,6,0,0,,0
109,1971,1971-12-06,12,30.027,SFO,,KAN,L 17-26,2,2,100.0,1,2,50.0,0,5,0,0,,0
110,1971,1971-12-12,13,30.033,SFO,,ATL,W 24-3,3,3,100.0,1,2,50.0,0,6,0,0,,0
111,1971,1971-12-19,14,30.040,SFO,,DET,W 31-27,4,4,100.0,1,1,100.0,0,7,0,0,,0
112,1972,1972-09-17,1,30.313,SFO,,SDG,W 34-3,4,4,100.0,2,2,100.0,0,10,0,0,,0
113,1972,1972-09-24,2,30.320,SFO,@,BUF,L 20-27,2,2,100.0,2,2,100.0,0,8,0,0,,0
114,1972,1972-10-01,3,30.327,SFO,@,NOR,W 37-2,4,4,100.0,3,4,75.0,0,13,0,0,,0
115,1972,1972-10-08,4,30.334,SFO,@,RAM,L 7-31,1,1,100.0,,2,0.0,0,1,0,0,,0
116,1972,1972-10-15,5,30.341,SFO,,NYG,L 17-23,2,2,100.0,1,2,50.0,0,5,0,0,,0
117,1972,1972-10-22,6,30.348,SFO,,NOR,T 20-20,2,2,100.0,2,3,66.7,0,8,0,0,,0
118,1972,1972-10-29,7,30.355,SFO,@,ATL,W 49-14,7,7,100.0,,2,0.0,0,7,0,0,,0
119,1972,1972-11-05,8,30.362,SFO,@,GNB,L 24-34,3,3,100.0,1,2,50.0,0,6,0,0,,0
120,1972,1972-11-12,9,31.003,SFO,,BAL,W 24-21,3,3,100.0,1,1,100.0,0,6,0,0,,0
121,1972,1972-11-19,10,31.010,SFO,@,CHI,W 34-21,4,4,100.0,,,,0,4,,,,
122,1972,1972-11-23,11,31.014,SFO,@,DAL,W 31-10,4,4,100.0,1,1,100.0,0,7,0,0,,0
123,1972,1972-12-04,12,31.025,SFO,,RAM,L 16-26,1,2,50.0,1,2,50.0,0,4,0,0,,0
124,1972,1972-12-10,13,31.031,SFO,,ATL,W 20-0,2,2,100.0,2,4,50.0,0,8,0,0,,0
125,1972,1972-12-16,14,31.037,SFO,,MIN,W 20-17,2,2,100.0,2,2,100.0,0,8,0,0,,0
126,1973,1973-09-16,1,31.311,SFO,@,MIA,L 13-21,1,1,100.0,2,4,50.0,0,7,0,0,,0
127,1973,1973-09-23,2,31.318,SFO,@,DEN,W 36-34,3,3,100.0,5,5,100.0,0,18,0,0,,0
128,1973,1973-09-30,3,31.325,SFO,,RAM,L 20-40,2,2,100.0,2,2,100.0,0,8,0,0,,0
129,1973,1973-10-07,4,31.332,SFO,@,ATL,W 13-9,1,1,100.0,2,3,66.7,0,7,0,0,,0
130,1973,1973-10-14,5,31.339,SFO,,MIN,L 13-17,1,1,100.0,2,4,50.0,0,7,0,0,,0
131,1973,1973-10-21,6,31.346,SFO,,NOR,W 40-0,5,5,100.0,1,1,100.0,0,8,0,0,,0
132,1973,1973-10-28,7,31.353,SFO,,ATL,L 3-17,,,,1,1,100.0,0,3,0,0,,0
133,1973,1973-11-04,8,31.360,SFO,@,DET,L 20-30,2,2,100.0,2,2,100.0,0,8,0,0,,0
134,1973,1973-11-11,9,32.002,SFO,@,WAS,L 9-33,,,,3,3,100.0,0,9,0,0,,0
135,1973,1973-11-18,10,32.009,SFO,@,RAM,L 13-31,1,1,100.0,2,2,100.0,0,7,0,0,,0
136,1973,1973-11-26,11,32.017,SFO,,GNB,W 20-6,2,2,100.0,2,2,100.0,0,8,0,0,,0
137,1973,1973-12-02,12,32.023,SFO,,PHI,W 38-28,5,5,100.0,1,2,50.0,0,8,0,0,,0
138,1973,1973-12-09,13,32.030,SFO,@,NOR,L 10-16,1,1,100.0,1,2,50.0,0,4,0,0,,0
139,1973,1973-12-15,14,32.036,SFO,,PIT,L 14-37,2,2,100.0,,,,0,2,,,,
140,1974,1974-09-15,1,32.310,SFO,@,NOR,W 17-13,2,2,100.0,1,2,50.0,0,5,0,0,,0
141,1974,1974-09-22,2,32.317,SFO,@,ATL,W 16-10,1,2,50.0,1,5,20.0,0,4,0,0,,0
142,1974,1974-09-29,3,32.324,SFO,,CIN,L 3-21,,,,1,2,50.0,0,3,1,31,31.00,0
143,1974,1974-10-06,4,32.331,SFO,,STL,L 9-34,,,,1,1,100.0,0,3,0,0,,0
144,1974,1974-10-14,5,32.339,SFO,@,DET,L 13-17,1,1,100.0,2,3,66.7,0,7,0,0,,0
145,1974,1974-10-20,6,32.345,SFO,@,RAM,L 14-37,2,2,100.0,,,,0,2,,,,
146,1974,1974-10-27,7,32.352,SFO,,OAK,L 24-35,3,3,100.0,1,1,100.0,0,6,0,0,,0
147,1974,1974-11-04,8,32.360,SFO,,RAM,L 13-15,1,1,100.0,2,3,66.7,0,7,0,0,,0
148,1974,1974-11-10,9,33.001,SFO,@,DAL,L 14-20,2,2,100.0,,1,0.0,0,2,0,0,,0
149,1974,1974-11-17,10,33.008,SFO,@,CHI,W 34-0,4,5,80.0,,1,0.0,0,4,0,0,,0
150,1974,1974-11-24,11,33.015,SFO,,ATL,W 27-0,3,3,100.0,2,3,66.7,0,9,0,0,,0
151,1974,1974-12-01,12,33.022,SFO,@,CLE,L 0-7,,,,,,,,,,,,
152,1974,1974-12-08,13,33.029,SFO,,GNB,W 7-6,1,1,100.0,,2,0.0,0,1,0,0,,0
153,1974,1974-12-15,14,33.036,SFO,,NOR,W 35-21,5,5,100.0,,,,0,5,,,,
