ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1991,1991-09-02,1,23.116,NYG,,SFO,W 16-14,,,,,
2,1991,1991-09-08,2,23.122,NYG,,RAM,L 13-19,,,,,
3,1991,1991-09-15,3,23.129,NYG,@,CHI,L 17-20,,,,,
4,1991,1991-09-22,4,23.136,NYG,,CLE,W 13-10,,,,,
5,1991,1991-09-29,5,23.143,NYG,@,DAL,L 16-21,,,,,
6,1991,1991-10-06,6,23.150,NYG,,PHO,W 20-9,,,,,
7,1991,1991-10-14,7,23.158,NYG,@,PIT,W 23-20,,,,,
8,1991,1991-10-27,8,23.171,NYG,,WAS,L 13-17,,,,,
9,1991,1991-11-04,9,23.179,NYG,@,PHI,L 7-30,,,,,
10,1991,1991-11-10,10,23.185,NYG,@,PHO,W 21-14,,,,,
11,1991,1991-11-17,11,23.192,NYG,,DAL,W 22-9,,,,,
12,1991,1991-11-24,12,23.199,NYG,@,TAM,W 21-14,,,,,
13,1991,1991-12-01,13,23.206,NYG,@,CIN,L 24-27,,,,,
14,1991,1991-12-08,14,23.213,NYG,,PHI,L 14-19,,,,,
15,1991,1991-12-15,15,23.220,NYG,@,WAS,L 17-34,,,,,
16,1991,1991-12-21,16,23.226,NYG,,HOU,W 24-20,,,,,
17,1992,1992-09-06,1,24.120,NYG,,SFO,L 14-31,,,,,
18,1992,1992-09-13,2,24.127,NYG,,DAL,L 28-34,,,,,
19,1992,1992-09-21,3,24.135,NYG,@,CHI,W 27-14,,,,,
20,1992,1992-10-04,4,24.148,NYG,@,RAI,L 10-13,,,,,
21,1992,1992-10-11,5,24.155,NYG,,PHO,W 31-21,,,,,
22,1992,1992-10-18,6,24.162,NYG,@,RAM,L 17-38,,,,,
23,1992,1992-10-25,7,24.169,NYG,,SEA,W 23-10,,,,,
24,1992,1992-11-01,8,24.176,NYG,@,WAS,W 24-7,,,,,
25,1992,1992-11-08,9,24.183,NYG,,GNB,W 27-7,,,,,
26,1992,1992-11-15,10,24.190,NYG,@,DEN,L 13-27,,,,,
27,1992,1992-11-22,11,24.197,NYG,,PHI,L 34-47,,,,,
28,1992,1992-11-26,12,24.201,NYG,@,DAL,L 3-30,,,,,
29,1992,1992-12-06,13,24.211,NYG,,WAS,L 10-28,,,,,
30,1992,1992-12-12,14,24.217,NYG,@,PHO,L 0-19,,,,,
31,1992,1992-12-19,15,24.224,NYG,,KAN,W 35-21,,,,,
32,1992,1992-12-27,16,24.232,NYG,@,PHI,L 10-20,,,,,
33,1993,1993-11-07,8,25.182,MIN,,SDG,L 17-30,,,,,
34,1993,1993-11-14,9,25.189,MIN,@,DEN,W 26-23,,,,,
35,1993,1993-11-21,10,25.196,MIN,@,TAM,L 10-23,,,,,
36,1993,1993-11-28,11,25.203,MIN,,NOR,L 14-17,,,,,
37,1993,1993-12-05,12,25.210,MIN,@,DET,W 13-0,1,6,1,63,1
38,1993,1993-12-12,13,25.217,MIN,,DAL,L 20-37,,,,,
39,1993,1993-12-19,14,25.224,MIN,@,GNB,W 21-17,,,,,
40,1993,1993-12-26,15,25.231,MIN,,KAN,W 30-10,,,,,
41,1993,1993-12-31,16,25.236,MIN,@,WAS,W 14-9,,,,,
42,1994,1994-09-04,1,26.118,MIN,@,GNB,L 10-16,,,,,
43,1994,1994-09-11,2,26.125,MIN,,DET,W 10-3,,,,,
44,1994,1994-09-18,3,26.132,MIN,@,CHI,W 42-14,,,,,
45,1994,1994-09-25,4,26.139,MIN,,MIA,W 38-35,0,0,1,1,0
46,1994,1994-10-02,5,26.146,MIN,@,ARI,L 7-17,,,,,
47,1994,1994-10-10,6,26.154,MIN,@,NYG,W 27-10,,,,,
48,1994,1994-10-20,7,26.164,MIN,,GNB,W 13-10,,,,,
49,1994,1994-10-30,8,26.174,MIN,@,TAM,W 36-13,,,,,
50,1994,1994-11-06,9,26.181,MIN,,NOR,W 21-20,,,,,
51,1994,1994-11-13,10,26.188,MIN,@,NWE,L 20-26,,,,,
52,1994,1994-11-20,11,26.195,MIN,,NYJ,L 21-31,,,,,
53,1994,1994-11-27,12,26.202,MIN,,TAM,L 17-20,,,,,
54,1994,1994-12-01,13,26.206,MIN,,CHI,W 33-27,,,,,
55,1994,1994-12-11,14,26.216,MIN,@,BUF,W 21-17,,,,,
56,1994,1994-12-17,15,26.222,MIN,@,DET,L 19-41,,,,,
57,1994,1994-12-26,16,26.231,MIN,,SFO,W 21-14,,,,,
