ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,sacks,tackles_solo,tackles_assists
64,2010,2011-01-02,16,26.121,GNB,,CHI,W 10-3,,1,1,100.0,1,1,100.0,0,4,0.0,0,0
65,2011,2011-09-08,1,27.005,GNB,,NOR,W 42-34,,6,6,100.0,,,,0,6,0.0,0,0
66,2011,2011-09-18,2,27.015,GNB,@,CAR,W 30-23,,3,3,100.0,3,3,100.0,0,12,0.0,0,0
67,2011,2011-09-25,3,27.022,GNB,@,CHI,W 27-17,,3,3,100.0,2,2,100.0,0,9,0.0,0,0
68,2011,2011-10-02,4,27.029,GNB,,DEN,W 49-23,,7,7,100.0,,,,0,7,0.0,0,0
69,2011,2011-10-09,5,27.036,GNB,@,ATL,W 25-14,,1,1,100.0,4,4,100.0,0,13,0.0,0,0
70,2011,2011-10-16,6,27.043,GNB,,STL,W 24-3,,3,3,100.0,1,1,100.0,0,6,0.0,0,0
71,2011,2011-10-23,7,27.050,GNB,@,MIN,W 33-27,,3,3,100.0,4,4,100.0,0,15,0.0,0,0
72,2011,2011-11-06,8,27.064,GNB,@,SDG,W 45-38,,6,6,100.0,1,1,100.0,0,9,0.0,0,0
73,2011,2011-11-14,9,27.072,GNB,,MIN,W 45-7,,6,6,100.0,1,1,100.0,0,9,0.0,0,0
74,2011,2011-11-20,10,27.078,GNB,,TAM,W 35-26,,5,5,100.0,,1,0.0,0,5,0.0,0,0
75,2011,2011-11-24,11,27.082,GNB,@,DET,W 27-15,,3,3,100.0,2,2,100.0,0,9,0.0,0,0
76,2011,2011-12-04,12,27.092,GNB,@,NYG,W 38-35,,5,5,100.0,1,2,50.0,0,8,0.0,0,0
77,2011,2011-12-11,13,27.099,GNB,,OAK,W 46-16,,4,5,80.0,4,4,100.0,0,16,0.0,0,0
78,2011,2011-12-18,14,27.106,GNB,@,KAN,L 14-19,,2,2,100.0,,1,0.0,0,2,0.0,0,0
79,2011,2011-12-25,15,27.113,GNB,,CHI,W 35-21,,5,5,100.0,,,,0,5,0.0,0,0
80,2011,2012-01-01,16,27.120,GNB,,DET,W 45-41,,6,6,100.0,1,2,50.0,0,9,0.0,0,1
81,2012,2012-09-09,1,28.006,GNB,,SFO,L 22-30,,2,2,100.0,,,,0,2,0.0,0,0
82,2012,2012-09-13,2,28.010,GNB,,CHI,W 23-10,,2,2,100.0,3,3,100.0,0,11,0.0,0,0
83,2012,2012-09-24,3,28.021,GNB,@,SEA,L 12-14,,,,,2,2,100.0,0,6,0.0,0,0
84,2012,2012-09-30,4,28.027,GNB,,NOR,W 28-27,,4,4,100.0,,,,0,4,0.0,0,0
85,2012,2012-10-07,5,28.034,GNB,@,IND,L 27-30,,3,3,100.0,,2,0.0,0,3,0.0,0,0
86,2012,2012-10-14,6,28.041,GNB,@,HOU,W 42-24,,6,6,100.0,,,,0,6,0.0,0,0
87,2012,2012-10-21,7,28.048,GNB,@,STL,W 30-20,,3,3,100.0,3,4,75.0,0,12,0.0,0,0
88,2012,2012-10-28,8,28.055,GNB,,JAX,W 24-15,,3,3,100.0,1,2,50.0,0,6,0.0,0,0
89,2012,2012-11-04,9,28.062,GNB,,ARI,W 31-17,,4,4,100.0,1,2,50.0,0,7,0.0,0,0
90,2012,2012-11-18,10,28.076,GNB,@,DET,W 24-20,,3,3,100.0,1,3,33.3,0,6,0.0,0,0
91,2012,2012-11-25,11,28.083,GNB,@,NYG,L 10-38,,1,1,100.0,1,2,50.0,0,4,0.0,0,0
92,2012,2012-12-02,12,28.090,GNB,,MIN,W 23-14,,2,2,100.0,3,4,75.0,0,11,0.0,0,0
93,2012,2012-12-09,13,28.097,GNB,,DET,W 27-20,,3,3,100.0,2,3,66.7,0,9,0.0,0,0
94,2012,2012-12-16,14,28.104,GNB,@,CHI,W 21-13,,3,3,100.0,,2,0.0,0,3,0.0,0,0
95,2012,2012-12-23,15,28.111,GNB,,TEN,W 55-7,,7,7,100.0,2,2,100.0,0,13,0.0,0,0
96,2012,2012-12-30,16,28.118,GNB,@,MIN,L 34-37,,4,4,100.0,2,2,100.0,0,10,0.0,0,0
97,2013,2013-09-08,1,29.005,GNB,@,SFO,L 28-34,,4,4,100.0,,,,0,4,0.0,0,0
98,2013,2013-09-15,2,29.012,GNB,,WAS,W 38-20,,5,5,100.0,1,1,100.0,0,8,0.0,0,0
99,2013,2013-09-22,3,29.019,GNB,@,CIN,L 30-34,,3,3,100.0,3,3,100.0,0,12,0.0,0,0
100,2013,2013-10-06,4,29.033,GNB,,DET,W 22-9,,1,1,100.0,5,5,100.0,0,16,0.0,0,0
101,2013,2013-10-13,5,29.040,GNB,@,BAL,W 19-17,,1,1,100.0,4,5,80.0,0,13,0.0,0,0
102,2013,2013-10-20,6,29.047,GNB,,CLE,W 31-13,,4,4,100.0,1,2,50.0,0,7,0.0,0,0
103,2013,2013-10-27,7,29.054,GNB,@,MIN,W 44-31,,5,5,100.0,3,3,100.0,0,14,0.0,0,0
104,2013,2013-11-04,8,29.062,GNB,,CHI,L 20-27,,2,2,100.0,2,2,100.0,0,8,0.0,0,0
105,2013,2013-11-10,9,29.068,GNB,,PHI,L 13-27,,1,1,100.0,2,4,50.0,0,7,0.0,0,0
106,2013,2013-11-17,10,29.075,GNB,@,NYG,L 13-27,,1,1,100.0,2,2,100.0,0,7,0.0,0,0
107,2013,2013-11-24,11,29.082,GNB,,MIN,T 26-26,,2,2,100.0,2,2,100.0,0,8,0.0,0,0
108,2013,2013-11-28,12,29.086,GNB,@,DET,L 10-40,,1,1,100.0,1,1,100.0,0,4,0.0,0,0
109,2013,2013-12-08,13,29.096,GNB,,ATL,W 22-21,,1,1,100.0,3,3,100.0,0,10,0.0,0,0
110,2013,2013-12-15,14,29.103,GNB,@,DAL,W 37-36,,4,4,100.0,1,1,100.0,0,7,0.0,0,0
111,2013,2013-12-22,15,29.110,GNB,,PIT,L 31-38,,4,4,100.0,1,1,100.0,0,7,0.0,0,1
112,2013,2013-12-29,16,29.117,GNB,@,CHI,W 33-28,,3,3,100.0,2,2,100.0,0,9,0.0,1,0
113,2014,2014-09-04,1,30.001,GNB,@,SEA,L 16-36,,1,1,100.0,1,1,100.0,0,4,0.0,0,0
114,2014,2014-09-14,2,30.011,GNB,,NYJ,W 31-24,,2,2,100.0,3,3,100.0,0,11,0.0,0,0
115,2014,2014-09-21,3,30.018,GNB,@,DET,L 7-19,,1,1,100.0,,,,0,1,0.0,0,0
116,2014,2014-09-28,4,30.025,GNB,@,CHI,W 38-17,,5,5,100.0,1,2,50.0,0,8,0.0,0,0
117,2014,2014-10-02,5,30.029,GNB,,MIN,W 42-10,,6,6,100.0,,,,0,6,0.0,0,0
118,2014,2014-10-12,6,30.039,GNB,@,MIA,W 27-24,,3,3,100.0,2,2,100.0,0,9,0.0,1,0
119,2014,2014-10-19,7,30.046,GNB,,CAR,W 38-17,,5,5,100.0,1,1,100.0,0,8,0.0,0,0
120,2014,2014-10-26,8,30.053,GNB,@,NOR,L 23-44,,2,2,100.0,3,3,100.0,0,11,0.0,0,0
121,2014,2014-11-09,9,30.067,GNB,,CHI,W 55-14,,7,7,100.0,2,2,100.0,0,13,0.0,0,0
122,2014,2014-11-16,10,30.074,GNB,,PHI,W 53-20,,5,6,83.3,2,3,66.7,0,11,0.0,0,0
123,2014,2014-11-23,11,30.081,GNB,@,MIN,W 24-21,,3,3,100.0,1,1,100.0,0,6,0.0,0,0
124,2014,2014-11-30,12,30.088,GNB,,NWE,W 26-21,,2,2,100.0,4,5,80.0,0,14,0.0,0,0
125,2014,2014-12-08,13,30.096,GNB,,ATL,W 43-37,,4,5,80.0,3,3,100.0,0,13,0.0,1,0
126,2014,2014-12-14,14,30.102,GNB,@,BUF,L 13-21,,1,1,100.0,2,3,66.7,0,7,0.0,0,0
127,2014,2014-12-21,15,30.109,GNB,@,TAM,W 20-3,,2,2,100.0,2,3,66.7,0,8,0.0,0,0
128,2014,2014-12-28,16,30.116,GNB,,DET,W 30-20,,4,4,100.0,,1,0.0,0,4,0.0,0,0
129,2015,2015-09-13,1,31.010,GNB,@,CHI,W 31-23,,4,4,100.0,1,1,100.0,0,7,0.0,0,0
130,2015,2015-09-20,2,31.017,GNB,,SEA,W 27-17,,1,1,100.0,4,4,100.0,0,13,0.0,0,0
131,2015,2015-09-28,3,31.025,GNB,,KAN,W 38-28,,5,5,100.0,1,1,100.0,0,8,0.0,0,0
132,2015,2015-10-04,4,31.031,GNB,@,SFO,W 17-3,,2,2,100.0,1,2,50.0,0,5,0.0,0,0
133,2015,2015-10-11,5,31.038,GNB,,STL,W 24-10,,3,3,100.0,1,1,100.0,0,6,0.0,0,0
134,2015,2015-10-18,6,31.045,GNB,,SDG,W 27-20,,3,3,100.0,2,2,100.0,0,9,0.0,0,0
135,2015,2015-11-01,7,31.059,GNB,@,DEN,L 10-29,,1,1,100.0,1,1,100.0,0,4,0.0,0,0
136,2015,2015-11-08,8,31.066,GNB,@,CAR,L 29-37,,3,3,100.0,,,,0,3,0.0,0,0
137,2015,2015-11-15,9,31.073,GNB,,DET,L 16-18,,1,1,100.0,1,2,50.0,0,4,0.0,0,0
138,2015,2015-11-22,10,31.080,GNB,@,MIN,W 30-13,,1,1,100.0,5,5,100.0,0,16,0.0,0,0
139,2015,2015-11-26,11,31.084,GNB,,CHI,L 13-17,,1,1,100.0,2,2,100.0,0,7,0.0,0,0
140,2015,2015-12-03,12,31.091,GNB,@,DET,W 27-23,,3,3,100.0,,1,0.0,0,3,0.0,0,0
141,2015,2015-12-13,13,31.101,GNB,,DAL,W 28-7,,4,4,100.0,,,,0,4,0.0,0,0
142,2015,2015-12-20,14,31.108,GNB,@,OAK,W 30-20,,3,3,100.0,3,4,75.0,0,12,0.0,0,0
143,2015,2015-12-27,15,31.115,GNB,@,ARI,L 8-38,,,,,,,,0,0,0.0,0,0
144,2015,2016-01-03,16,31.122,GNB,,MIN,L 13-20,,1,1,100.0,2,2,100.0,0,7,0.0,0,0
145,2016,2016-09-11,1,32.008,GNB,@,JAX,W 27-23,,3,3,100.0,2,2,100.0,0,9,0.0,0,0
146,2016,2016-09-18,2,32.015,GNB,@,MIN,L 14-17,,2,2,100.0,,,,0,2,0.0,0,0
147,2016,2016-09-25,3,32.022,GNB,,DET,W 34-27,,4,4,100.0,2,2,100.0,0,10,0.0,0,0
148,2016,2016-10-09,4,32.036,GNB,,NYG,W 23-16,,2,2,100.0,3,3,100.0,0,11,0.0,0,0
149,2016,2016-10-16,5,32.043,GNB,,DAL,L 16-30,,1,1,100.0,3,3,100.0,0,10,0.0,0,0
150,2016,2016-10-20,6,32.047,GNB,,CHI,W 26-10,,2,3,66.7,2,3,66.7,0,8,0.0,0,0
151,2016,2016-10-30,7,32.057,GNB,@,ATL,L 32-33,,3,3,100.0,1,1,100.0,0,6,0.0,0,0
152,2016,2016-11-06,8,32.064,GNB,,IND,L 26-31,,2,2,100.0,2,3,66.7,0,8,0.0,0,0
153,2016,2016-11-13,9,32.071,GNB,@,TEN,L 25-47,,1,2,50.0,2,2,100.0,0,7,0.0,0,0
154,2016,2016-11-20,10,32.078,GNB,@,WAS,L 24-42,,3,3,100.0,1,2,50.0,0,6,0.0,0,0
155,2016,2016-11-28,11,32.086,GNB,@,PHI,W 27-13,,3,3,100.0,2,2,100.0,0,9,0.0,0,0
156,2016,2016-12-04,12,32.092,GNB,,HOU,W 21-13,,3,3,100.0,,,,0,3,0.0,0,0
157,2016,2016-12-11,13,32.099,GNB,,SEA,W 38-10,,5,5,100.0,1,2,50.0,0,8,0.0,0,0
158,2016,2016-12-18,14,32.106,GNB,@,CHI,W 30-27,,3,3,100.0,3,3,100.0,0,12,0.0,0,0
159,2016,2016-12-24,15,32.112,GNB,,MIN,W 38-25,,5,5,100.0,1,1,100.0,0,8,0.0,0,0
160,2016,2017-01-01,16,32.120,GNB,@,DET,W 31-24,,2,3,66.7,1,1,100.0,0,5,0.0,0,0
161,2017,2017-09-10,1,33.007,GNB,,SEA,W 17-9,,2,2,100.0,1,1,100.0,0,5,0.0,0,0
162,2017,2017-09-17,2,33.014,GNB,@,ATL,L 23-34,,2,2,100.0,1,1,100.0,0,5,0.0,0,0
163,2017,2017-09-24,3,33.021,GNB,,CIN,W 27-24,,3,3,100.0,2,2,100.0,0,9,0.0,0,0
164,2017,2017-09-28,4,33.025,GNB,,CHI,W 35-14,,5,5,100.0,,,,0,5,0.0,0,0
165,2017,2017-10-08,5,33.035,GNB,@,DAL,W 35-31,,2,4,50.0,1,1,100.0,0,5,0.0,0,0
166,2017,2017-10-15,6,33.042,GNB,@,MIN,L 10-23,,1,1,100.0,1,1,100.0,0,4,0.0,0,0
167,2017,2017-10-22,7,33.049,GNB,,NOR,L 17-26,,2,2,100.0,1,2,50.0,0,5,0.0,0,0
168,2017,2017-11-06,8,33.064,GNB,,DET,L 17-30,,2,2,100.0,1,2,50.0,0,5,0.0,0,0
169,2017,2017-11-12,9,33.070,GNB,@,CHI,W 23-16,,2,2,100.0,3,4,75.0,0,11,0.0,0,0
170,2017,2017-11-19,10,33.077,GNB,,BAL,L 0-23,,,,,,,,0,0,0.0,0,0
171,2017,2017-11-26,11,33.084,GNB,@,PIT,L 28-31,,4,4,100.0,,1,0.0,0,4,0.0,0,0
172,2017,2017-12-03,12,33.091,GNB,,TAM,W 26-20,,2,2,100.0,2,2,100.0,0,8,0.0,0,0
173,2017,2017-12-10,13,33.098,GNB,@,CLE,W 27-21,,3,3,100.0,,,,0,3,0.0,0,0
174,2017,2017-12-17,14,33.105,GNB,@,CAR,L 24-31,,3,3,100.0,1,1,100.0,0,6,0.0,0,0
175,2017,2017-12-23,15,33.111,GNB,,MIN,L 0-16,,,,,,,,0,0,0.0,0,0
176,2017,2017-12-31,16,33.119,GNB,@,DET,L 11-35,,,,,1,1,100.0,0,3,0.0,0,0
177,2018,2018-09-09,1,34.006,GNB,,CHI,W 24-23,,3,3,100.0,1,1,100.0,0,6,0.0,0,0
178,2018,2018-09-16,2,34.013,GNB,,MIN,T 29-29,,2,2,100.0,5,6,83.3,0,17,0.0,0,0
179,2018,2018-09-23,3,34.020,GNB,@,WAS,L 17-31,,2,2,100.0,1,1,100.0,0,5,0.0,0,0
