ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1965,1965-11-14,10,24.130,DEN,@,HOU,W 31-21,1,6,1,25,1
2,1966,1966-10-02,4,25.087,DEN,,HOU,W 40-38,0,0,1,12,0
3,1967,1967-11-12,8,26.128,MIA,@,SDG,L 0-24,0,0,1,0,0
4,1967,1967-12-10,12,26.156,MIA,,SDG,W 41-24,0,0,2,32,0
5,1967,1967-12-17,13,26.163,MIA,,BOS,W 41-32,0,0,1,3,0
6,1968,1968-10-06,4,27.091,MIA,@,HOU,W 24-7,0,0,1,0,0
7,1968,1968-12-08,13,27.154,MIA,,BOS,W 38-7,0,0,1,14,0
8,1969,1969-12-07,13,28.153,BOS,@,SDG,L 18-28,0,0,1,26,0
9,1970,1970-09-20,1,29.075,BOS,,MIA,W 27-14,,,,,
10,1970,1970-09-27,2,29.082,BOS,,NYJ,L 21-31,,,,,
11,1970,1970-10-18,5,29.103,BOS,,NYG,L 0-16,,,,,
12,1970,1970-10-25,6,29.110,BOS,@,BAL,L 3-27,,,,,
13,1970,1970-11-01,7,29.117,BOS,,BUF,L 10-45,,,,,
14,1970,1970-11-08,8,29.124,BOS,@,STL,L 0-31,,,,,
15,1970,1970-11-15,9,29.131,BOS,,SDG,L 14-16,,,,,
16,1970,1970-11-22,10,29.138,BOS,@,NYJ,L 3-17,,,,,
17,1970,1970-11-29,11,29.145,BOS,@,BUF,W 14-10,0,0,1,16,0
18,1970,1970-12-06,12,29.152,BOS,@,MIA,L 20-37,,,,,
19,1970,1970-12-13,13,29.159,BOS,,MIN,L 14-35,,,,,
20,1970,1970-12-20,14,29.166,BOS,@,CIN,L 7-45,,,,,
21,1971,1971-10-17,5,30.102,ATL,,RAM,L 16-24,,,,,
22,1971,1971-10-24,6,30.109,ATL,,NOR,W 28-6,,,,,
23,1971,1971-10-31,7,30.116,ATL,@,CLE,W 31-14,,,,,
24,1971,1971-11-07,8,30.123,ATL,@,CIN,W 9-6,,,,,
25,1971,1971-11-14,9,30.130,ATL,,NYG,L 17-21,,,,,
26,1971,1971-11-22,10,30.138,ATL,,GNB,W 28-21,,,,,
27,1971,1971-11-28,11,30.144,ATL,@,MIN,L 7-24,,,,,
