ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2017,2017-09-10,1,22.131,CIN,,BAL,L 0-20,,0.0,0,1
2,2017,2017-09-14,2,22.135,CIN,,HOU,L 9-13,*,0.0,1,4
3,2017,2017-09-24,3,22.145,CIN,@,GNB,L 24-27,,0.0,1,0
4,2017,2017-10-01,4,22.152,CIN,@,CLE,W 31-7,,0.0,1,1
5,2017,2017-10-08,5,22.159,CIN,,BUF,W 20-16,,1.0,3,0
6,2017,2017-10-22,6,22.173,CIN,@,PIT,L 14-29,,0.0,1,0
7,2017,2017-10-29,7,22.180,CIN,,IND,W 24-23,,0.0,1,0
8,2017,2017-11-05,8,22.187,CIN,@,JAX,L 7-23,,0.0,1,1
9,2017,2017-11-12,9,22.194,CIN,@,TEN,L 20-24,,0.0,1,0
10,2017,2017-11-19,10,22.201,CIN,@,DEN,W 20-17,,0.0,0,0
11,2017,2017-11-26,11,22.208,CIN,,CLE,W 30-16,,0.0,1,0
12,2017,2017-12-04,12,22.216,CIN,,PIT,L 20-23,,0.0,0,0
13,2017,2017-12-10,13,22.222,CIN,,CHI,L 7-33,,0.0,2,0
14,2017,2017-12-17,14,22.229,CIN,@,MIN,L 7-34,,0.0,1,0
15,2017,2017-12-24,15,22.236,CIN,,DET,W 26-17,,0.0,0,1
16,2017,2017-12-31,16,22.243,CIN,@,BAL,W 31-27,,0.0,3,0
17,2018,2018-09-09,1,23.130,CIN,@,IND,W 34-23,,0.0,0,0
18,2018,2018-09-13,2,23.134,CIN,,BAL,W 34-23,,0.0,1,0
19,2018,2018-09-23,3,23.144,CIN,@,CAR,L 21-31,*,0.0,0,1
