ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1990,1990-09-09,1,22.275,IND,@,BUF,L 10-26,*,13,24,54.17,160,1,0,88.9,3,25,6.67,7.50,0,0,,0,0,0
2,1990,1990-09-16,2,22.282,IND,,NWE,L 14-16,*,12,24,50.00,160,1,4,45.8,2,17,6.67,0.00,3,8,2.67,0,0,0
3,1990,1990-09-23,3,22.289,IND,@,HOU,L 10-24,*,5,14,35.71,42,0,1,14.6,2,18,3.00,-0.21,0,0,,0,0,0
4,1990,1990-10-28,7,22.324,IND,,MIA,L 7-27,,8,15,53.33,77,0,1,40.1,2,16,5.13,2.13,0,0,,0,0,0
5,1990,1990-11-05,8,22.332,IND,,NYG,L 7-24,*,23,37,62.16,160,0,0,71.9,3,34,4.32,4.32,0,0,,0,0,0
6,1990,1990-11-11,9,22.338,IND,@,NWE,W 13-10,*,6,24,25.00,106,1,0,59.4,1,5,4.42,5.25,1,-1,-1.00,0,0,0
7,1990,1990-11-18,10,22.345,IND,,NYJ,W 17-14,*,14,22,63.64,249,2,1,113.6,4,24,11.32,11.09,1,-1,-1.00,0,0,0
8,1990,1990-11-25,11,22.352,IND,@,CIN,W 34-20,*,21,31,67.74,251,3,0,124.5,1,14,8.10,10.03,3,-6,-2.00,0,0,0
9,1990,1990-12-02,12,22.359,IND,@,PHO,L 17-20,*,13,28,46.43,168,2,1,74.7,4,26,6.00,5.82,0,0,,0,0,0
10,1990,1990-12-09,13,23.001,IND,,BUF,L 7-31,*,13,25,52.00,93,0,3,21.3,5,41,3.72,-1.68,2,2,1.00,1,1,6
11,1990,1990-12-16,14,23.008,IND,@,NYJ,W 29-21,*,17,27,62.96,212,1,0,99.6,3,35,7.85,8.59,0,0,,0,0,0
12,1990,1990-12-22,15,23.014,IND,,WAS,W 35-28,*,18,33,54.55,252,3,0,109.7,4,36,7.64,9.45,0,0,,0,0,0
13,1990,1990-12-30,16,23.022,IND,@,MIA,L 17-23,*,18,30,60.00,222,2,2,77.4,3,29,7.40,5.73,1,0,0.00,0,0,0
14,1991,1991-09-01,1,23.267,IND,,NWE,L 7-16,*,27,42,64.29,301,1,2,73.6,4,30,7.17,5.50,2,2,1.00,0,0,0
15,1991,1991-09-08,2,23.274,IND,@,MIA,L 6-17,*,17,31,54.84,98,0,0,61.0,2,17,3.16,3.16,1,5,5.00,0,0,0
16,1991,1991-09-15,3,23.281,IND,@,RAI,L 0-16,*,21,32,65.63,220,0,0,85.4,3,27,6.88,6.88,2,-4,-2.00,0,0,0
17,1991,1991-09-22,4,23.288,IND,,DET,L 24-33,*,29,40,72.50,348,2,1,105.0,4,24,8.70,8.58,0,0,,0,0,0
18,1991,1991-09-29,5,23.295,IND,@,SEA,L 3-31,*,17,31,54.84,144,0,2,40.3,4,51,4.65,1.74,0,0,,0,0,0
19,1991,1991-10-06,6,23.302,IND,,PIT,L 3-21,*,22,28,78.57,191,0,0,95.1,5,44,6.82,6.82,0,0,,0,0,0
20,1991,1991-10-13,7,23.309,IND,@,BUF,L 6-42,*,22,33,66.67,168,0,1,66.2,1,5,5.09,3.73,0,0,,0,0,0
21,1991,1991-10-20,8,23.316,IND,,NYJ,L 6-17,*,14,22,63.64,107,0,0,75.4,4,28,4.86,4.86,0,0,,0,0,0
22,1991,1991-11-03,9,23.330,IND,,MIA,L 6-10,*,18,34,52.94,189,0,1,57.1,1,6,5.56,4.24,0,0,,0,0,0
23,1991,1991-11-10,10,23.337,IND,@,NYJ,W 28-27,*,16,26,61.54,239,3,2,98.1,0,0,9.19,8.04,2,-7,-3.50,0,0,0
24,1991,1991-11-17,11,23.344,IND,,CHI,L 17-31,*,16,33,48.48,176,2,0,84.9,5,36,5.33,6.55,2,18,9.00,0,0,0
25,1991,1991-11-24,12,23.351,IND,@,GNB,L 10-14,*,21,40,52.50,184,1,1,62.9,7,67,4.60,3.98,3,8,2.67,0,0,0
26,1991,1991-12-01,13,23.358,IND,,CLE,L 0-31,*,10,21,47.62,100,0,2,22.0,6,72,4.76,0.48,0,0,,0,0,0
27,1991,1991-12-08,14,24.000,IND,@,NWE,L 17-23,*,15,24,62.50,159,1,0,95.7,3,12,6.63,7.46,2,1,0.50,0,0,0
28,1991,1991-12-15,15,24.007,IND,,BUF,L 7-35,*,7,11,63.64,83,0,0,86.6,2,25,7.55,7.55,0,0,,0,0,0
29,1991,1991-12-22,16,24.014,IND,@,TAM,L 3-17,*,20,37,54.05,203,0,0,70.0,5,37,5.49,5.49,2,13,6.50,0,0,0
30,1992,1992-10-04,4,24.301,IND,@,TAM,W 24-14,*,15,33,45.45,234,2,3,51.8,1,10,7.09,4.21,1,0,0.00,0,0,0
31,1992,1992-10-11,5,24.308,IND,,NYJ,W 6-3,*,19,39,48.72,194,0,1,52.7,3,22,4.97,3.82,2,2,1.00,0,0,0
32,1992,1992-10-18,6,24.315,IND,,SDG,L 14-34,*,27,39,69.23,318,2,2,89.5,4,24,8.15,6.87,1,4,4.00,0,0,0
33,1992,1992-10-25,7,24.322,IND,@,MIA,W 31-20,*,18,33,54.55,179,0,1,57.5,3,26,5.42,4.06,2,-1,-0.50,1,1,6
34,1992,1992-11-01,8,24.329,IND,@,SDG,L 0-26,*,7,18,38.89,53,0,1,23.8,6,32,2.94,0.44,1,2,2.00,0,0,0
35,1992,1992-11-08,9,24.336,IND,,MIA,L 0-28,*,15,26,57.69,113,0,2,36.2,2,13,4.35,0.88,2,18,9.00,0,0,0
36,1992,1992-11-15,10,24.343,IND,,NWE,L 34-37,*,18,35,51.43,330,2,3,67.6,0,0,9.43,6.71,2,-1,-0.50,0,0,0
37,1992,1992-12-13,14,25.005,IND,@,NYJ,W 10-6,*,16,30,53.33,168,0,1,56.0,5,29,5.60,4.10,1,3,3.00,0,0,0
38,1992,1992-12-20,15,25.012,IND,,PHO,W 16-13,*,25,41,60.98,328,1,1,84.2,1,9,8.00,7.39,1,-1,-1.00,0,0,0
39,1992,1992-12-27,16,25.019,IND,@,CIN,W 21-17,*,7,12,58.33,46,0,0,66.7,2,23,3.83,3.83,1,0,0.00,0,0,0
40,1993,1993-09-26,3,25.292,IND,,CLE,W 23-10,,0,0,,0,0,0,,0,,,,0,0,,0,,
41,1993,1993-10-03,4,25.299,IND,@,DEN,L 13-35,,3,8,37.50,27,0,1,7.8,0,0,3.38,-2.25,0,0,,0,0,0
42,1993,1993-10-24,6,25.320,IND,@,MIA,L 27-41,*,27,44,61.36,260,2,3,64.6,4,26,5.91,3.75,0,0,,0,0,0
43,1993,1993-10-31,7,25.327,IND,,NWE,W 9-6,*,18,26,69.23,200,0,0,91.8,2,21,7.69,7.69,4,-2,-0.50,0,0,0
44,1993,1993-11-07,8,25.334,IND,@,WAS,L 24-30,*,37,59,62.71,376,3,1,90.8,2,20,6.37,6.63,1,5,5.00,0,0,0
45,1993,1993-11-14,9,25.341,IND,,NYJ,L 17-31,*,14,27,51.85,144,1,0,79.9,3,21,5.33,6.07,1,8,8.00,0,0,0
46,1993,1993-11-21,10,25.348,IND,@,BUF,L 9-23,*,21,41,51.22,262,0,1,61.2,2,10,6.39,5.29,3,5,1.67,0,0,0
