ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2005,2005-12-11,13,23.100,JAX,,IND,L 18-26,,,,,,,,
2,2005,2005-12-18,14,23.107,JAX,,SFO,W 10-9,,,,,,,,
3,2005,2005-12-24,15,23.113,JAX,@,HOU,W 38-20,,,,,,,,
4,2005,2006-01-01,16,23.121,JAX,,TEN,W 40-13,,,,,,,,
5,2008,2008-12-28,16,26.117,NWE,@,BUF,W 13-0,,,,,,,,
6,2009,2009-09-27,3,27.025,NWE,,ATL,W 26-10,,,,,,,,
7,2009,2009-10-04,4,27.032,NWE,,BAL,W 27-21,,,,,,,,
8,2009,2009-10-11,5,27.039,NWE,@,DEN,L 17-20,,,,,,,,
9,2009,2009-10-18,6,27.046,NWE,,TEN,W 59-0,,,,,,,,
10,2009,2009-10-25,7,27.053,NWE,@,TAM,W 35-7,,,,,,,,
11,2009,2009-11-08,8,27.067,NWE,,MIA,W 27-17,,1,16,16.00,0,0.0,0,0
12,2009,2009-11-15,9,27.074,NWE,@,IND,L 34-35,,,,,,,,
13,2009,2009-11-22,10,27.081,NWE,,NYJ,W 31-14,*,,,,,,,
14,2009,2009-11-30,11,27.089,NWE,@,NOR,L 17-38,,,,,,,,
15,2009,2009-12-06,12,27.095,NWE,@,MIA,L 21-22,*,,,,,,,
16,2009,2009-12-13,13,27.102,NWE,,CAR,W 20-10,*,,,,,,,
17,2009,2009-12-20,14,27.109,NWE,@,BUF,W 17-10,*,,,,,,,
18,2009,2009-12-27,15,27.116,NWE,,JAX,W 35-7,,,,,,,,
19,2009,2010-01-03,16,27.123,NWE,@,HOU,L 27-34,,,,,,,,
20,2010,2010-09-12,1,28.010,NWE,,CIN,W 38-24,*,,,,,,,
21,2010,2010-09-19,2,28.017,NWE,@,NYJ,L 14-28,*,,,,,,,
22,2010,2010-09-26,3,28.024,NWE,,BUF,W 38-30,*,,,,,,,
23,2010,2010-10-04,4,28.032,NWE,@,MIA,W 41-14,*,,,,,,,
24,2010,2010-10-17,5,28.045,NWE,,BAL,W 23-20,*,,,,,,,
25,2010,2010-10-24,6,28.052,NWE,@,SDG,W 23-20,*,,,,,,,
26,2010,2010-10-31,7,28.059,NWE,,MIN,W 28-18,*,,,,,,,
27,2010,2010-11-07,8,28.066,NWE,@,CLE,L 14-34,,2,19,9.50,0,0.0,0,0
28,2010,2010-11-14,9,28.073,NWE,@,PIT,W 39-26,*,,,,,,,
29,2010,2010-11-21,10,28.080,NWE,,IND,W 31-28,*,,,,,,,
30,2010,2010-11-25,11,28.084,NWE,@,DET,W 45-24,*,,,,,,,
31,2010,2010-12-06,12,28.095,NWE,,NYJ,W 45-3,*,,,,,,,
32,2010,2010-12-12,13,28.101,NWE,@,CHI,W 36-7,*,,,,,,,
33,2010,2010-12-19,14,28.108,NWE,,GNB,W 31-27,*,1,71,71.00,0,0.0,0,0
34,2011,2011-09-12,1,29.010,NWE,@,MIA,W 38-24,,,,,,,,
35,2011,2011-09-18,2,29.016,NWE,,SDG,W 35-21,*,,,,,,,
36,2011,2011-09-25,3,29.023,NWE,@,BUF,L 31-34,*,,,,,,,
37,2011,2011-10-02,4,29.030,NWE,@,OAK,W 31-19,*,,,,,,,
38,2011,2011-10-09,5,29.037,NWE,,NYJ,W 30-21,*,,,,,,,
39,2011,2011-10-16,6,29.044,NWE,,DAL,W 20-16,*,,,,,,,
40,2011,2011-10-30,7,29.058,NWE,@,PIT,L 17-25,*,,,,,,,
41,2011,2011-11-06,8,29.065,NWE,,NYG,L 20-24,*,,,,,,,
42,2011,2011-11-13,9,29.072,NWE,@,NYJ,W 37-16,*,,,,,,,
43,2011,2011-11-21,10,29.080,NWE,,KAN,W 34-3,*,,,,,,,
44,2011,2011-12-18,14,29.107,NWE,@,DEN,W 41-23,,,,,,,,
45,2011,2011-12-24,15,29.113,NWE,,MIA,W 27-24,*,,,,,,,
46,2011,2012-01-01,16,29.121,NWE,,BUF,W 49-21,*,,,,,,,
47,2012,2012-09-09,1,30.007,NWE,@,TEN,W 34-13,*,,,,,,,
48,2012,2012-09-23,3,30.021,NWE,@,BAL,L 30-31,*,,,,,,,
49,2012,2012-09-30,4,30.028,NWE,@,BUF,W 52-28,*,,,,,,,
50,2012,2012-10-07,5,30.035,NWE,,DEN,W 31-21,*,,,,,,,
51,2012,2012-10-14,6,30.042,NWE,@,SEA,L 23-24,*,,,,,,,
52,2012,2012-10-21,7,30.049,NWE,,NYJ,W 29-26,*,,,,,,,
53,2012,2012-10-28,8,30.056,NWE,@,STL,W 45-7,*,,,,,,,
54,2012,2012-11-11,9,30.070,NWE,,BUF,W 37-31,*,,,,,,,
55,2012,2012-11-22,11,30.081,NWE,@,NYJ,W 49-19,*,,,,,,,
56,2012,2012-12-02,12,30.091,NWE,@,MIA,W 23-16,*,,,,,,,
57,2012,2012-12-10,13,30.099,NWE,,HOU,W 42-14,*,,,,,,,
58,2012,2012-12-16,14,30.105,NWE,,SFO,L 34-41,*,,,,,,,
59,2012,2012-12-23,15,30.112,NWE,@,JAX,W 23-16,*,,,,,,,
60,2012,2012-12-30,16,30.119,NWE,,MIA,W 28-0,*,,,,,,,
61,2013,2013-09-08,1,31.006,NWE,@,BUF,W 23-21,*,,,,,,,
62,2013,2013-09-12,2,31.010,NWE,,NYJ,W 13-10,*,,,,,,,
63,2013,2013-09-22,3,31.020,NWE,,TAM,W 23-3,*,,,,,,,
64,2013,2013-09-29,4,31.027,NWE,@,ATL,W 30-23,*,,,,,,,
65,2013,2013-10-06,5,31.034,NWE,@,CIN,L 6-13,*,,,,,,,
66,2013,2013-10-13,6,31.041,NWE,,NOR,W 30-27,*,,,,,,,
67,2013,2013-10-20,7,31.048,NWE,@,NYJ,L 27-30,*,,,,,,,
68,2013,2013-10-27,8,31.055,NWE,,MIA,W 27-17,*,,,,,,,
69,2013,2013-11-03,9,31.062,NWE,,PIT,W 55-31,*,,,,,,,
70,2013,2013-11-18,10,31.077,NWE,@,CAR,L 20-24,*,,,,,,,
71,2013,2013-11-24,11,31.083,NWE,,DEN,W 34-31,*,,,,,,,
72,2013,2013-12-01,12,31.090,NWE,@,HOU,W 34-31,*,,,,,,,
73,2013,2013-12-08,13,31.097,NWE,,CLE,W 27-26,*,,,,,,,
74,2013,2013-12-15,14,31.104,NWE,@,MIA,L 20-24,*,,,,,,,
75,2013,2013-12-22,15,31.111,NWE,@,BAL,W 41-7,*,,,,,,,
76,2013,2013-12-29,16,31.118,NWE,,BUF,W 34-20,*,,,,,,,
77,2014,2014-09-07,1,32.005,NWE,@,MIA,L 20-33,*,,,,,,,
78,2014,2014-09-14,2,32.012,NWE,@,MIN,W 30-7,*,0,0,,0,0.0,0,0
79,2014,2014-09-21,3,32.019,NWE,,OAK,W 16-9,*,,,,,,,
80,2014,2014-09-29,4,32.027,NWE,@,KAN,L 14-41,*,,,,,,,
81,2014,2014-10-05,5,32.033,NWE,,CIN,W 43-17,*,,,,,,,
82,2014,2014-10-12,6,32.040,NWE,@,BUF,W 37-22,*,,,,,,,
83,2014,2014-10-26,8,32.054,NWE,,CHI,W 51-23,*,,,,,,,
84,2014,2014-11-02,9,32.061,NWE,,DEN,W 43-21,*,,,,,,,
85,2014,2014-11-16,10,32.075,NWE,@,IND,W 42-20,*,,,,,,,
86,2014,2014-11-23,11,32.082,NWE,,DET,W 34-9,*,,,,,,,
87,2014,2014-11-30,12,32.089,NWE,@,GNB,L 21-26,*,,,,,,,
88,2014,2014-12-07,13,32.096,NWE,@,SDG,W 23-14,*,,,,,,,
89,2014,2014-12-14,14,32.103,NWE,,MIA,W 41-13,*,0,0,,0,0.0,0,1
