ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td
1,1987,1987-10-04,3,24.351,DET,,TAM,L 27-31,5,16,3.20,0,1,4,4.00,0
2,1987,1987-10-11,4,24.358,DET,@,GNB,W 19-16,3,6,2.00,0,2,21,10.50,0
