ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1974,1974-09-15,1,23.267,SFO,@,NOR,W 17-13,6,7,1.17,1,1,3,3.00,0,1,0,0.00,0,0,0,,0,1,6
2,1974,1974-09-22,2,23.274,SFO,@,ATL,W 16-10,0,0,,0,0,0,,0,1,51,51.00,0,0,1,,0,0,0
3,1974,1974-09-29,3,23.281,SFO,,CIN,L 3-21,0,0,,0,0,0,,0,1,23,23.00,0,0,0,,0,0,0
4,1974,1974-10-06,4,23.288,SFO,,STL,L 9-34,0,0,,0,0,0,,0,1,12,12.00,0,0,0,,0,0,0
5,1974,1974-10-14,5,23.296,SFO,@,DET,L 13-17,1,6,6.00,0,1,26,26.00,0,1,26,26.00,0,0,0,,0,0,0
6,1974,1974-10-20,6,23.302,SFO,@,RAM,L 14-37,0,0,,0,0,0,,0,5,114,22.80,0,0,0,,0,0,0
7,1974,1974-10-27,7,23.309,SFO,,OAK,L 24-35,0,0,,0,0,0,,0,2,34,17.00,0,0,0,,0,0,0
8,1974,1974-11-04,8,23.317,SFO,,RAM,L 13-15,0,0,,0,0,0,,0,2,44,22.00,0,0,0,,0,0,0
9,1974,1974-11-10,9,23.323,SFO,@,DAL,L 14-20,0,0,,0,0,0,,0,1,21,21.00,0,0,0,,0,0,0
10,1974,1974-11-17,10,23.330,SFO,@,CHI,W 34-0,3,11,3.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
11,1974,1974-11-24,11,23.337,SFO,,ATL,W 27-0,0,0,,0,0,0,,0,0,0,,0,2,95,47.50,1,1,6
12,1974,1974-12-01,12,23.344,SFO,@,CLE,L 0-7,0,0,,0,0,0,,0,2,53,26.50,0,1,7,7.00,0,0,0
13,1974,1974-12-08,13,23.351,SFO,,GNB,W 7-6,0,0,,0,0,0,,0,0,0,,0,2,46,23.00,0,0,0
14,1974,1974-12-15,14,23.358,SFO,,NOR,W 35-21,0,0,,0,0,0,,0,1,20,20.00,0,0,0,,0,0,0
15,1975,1975-09-21,1,24.273,SFO,@,MIN,L 17-27,,,,,,,,,,,,,,,,,,
16,1975,1975-09-28,2,24.280,SFO,,RAM,L 14-23,0,0,,0,0,0,,0,2,53,26.50,0,2,19,9.50,0,0,0
17,1975,1975-10-05,3,24.287,SFO,@,KAN,W 20-3,0,0,,0,0,0,,0,1,24,24.00,0,0,0,,0,0,0
18,1975,1975-10-12,4,24.294,SFO,,ATL,L 3-17,,,,,,,,,,,,,,,,,,
19,1975,1975-10-19,5,24.301,SFO,,NOR,W 35-21,0,0,,0,0,0,,0,0,0,,0,2,30,15.00,0,0,0
20,1975,1975-10-26,6,24.308,SFO,@,NWE,L 16-24,0,0,,0,0,0,,0,3,65,21.67,0,1,0,0.00,0,0,0
21,1975,1975-11-02,7,24.315,SFO,,DET,L 17-28,,,,,,,,,,,,,,,,,,
22,1975,1975-11-09,8,24.322,SFO,@,RAM,W 24-23,0,0,,0,0,0,,0,4,84,21.00,0,1,13,13.00,0,0,0
23,1975,1975-11-16,9,24.329,SFO,,CHI,W 31-3,0,0,,0,0,0,,0,0,0,,0,3,23,7.67,0,0,0
24,1975,1975-11-23,10,24.336,SFO,@,NOR,W 16-6,0,0,,0,0,0,,0,1,21,21.00,0,3,33,11.00,0,0,0
25,1975,1975-11-30,11,24.343,SFO,@,PHI,L 17-27,0,0,,0,0,0,,0,4,93,23.25,0,0,0,,0,0,0
26,1975,1975-12-07,12,24.350,SFO,,HOU,L 13-27,0,0,,0,0,0,,0,5,114,22.80,0,1,16,16.00,0,0,0
27,1975,1975-12-14,13,24.357,SFO,@,ATL,L 9-31,3,10,3.33,0,1,11,11.00,0,4,134,33.50,0,3,26,8.67,0,0,0
28,1975,1975-12-21,14,24.364,SFO,,NYG,L 23-26,0,0,,0,0,0,,0,2,62,31.00,0,0,0,,0,0,0
29,1976,1976-09-12,1,25.265,TAM,@,HOU,L 0-20,0,0,,0,2,21,10.50,0,3,74,24.67,0,0,0,,0,0,0
30,1976,1976-09-19,2,25.272,TAM,,SDG,L 0-23,2,-3,-1.50,0,1,-4,-4.00,0,2,34,17.00,0,2,18,9.00,0,0,0
31,1976,1976-09-26,3,25.279,TAM,,BUF,L 9-14,1,1,1.00,0,0,0,,0,0,0,,0,4,37,9.25,0,0,0
32,1976,1976-10-10,5,25.293,TAM,@,CIN,L 0-21,0,0,,0,1,8,8.00,0,0,0,,0,2,15,7.50,0,0,0
33,1976,1976-10-17,6,25.300,TAM,,SEA,L 10-13,0,0,,0,0,0,,0,0,0,,0,2,16,8.00,0,0,0
34,1976,1976-11-07,9,25.321,TAM,@,DEN,L 13-48,,,,,,,,,,,,,,,,,,
35,1976,1976-11-14,10,25.328,TAM,@,NYJ,L 0-34,0,0,,0,1,6,6.00,0,0,0,,0,0,0,,0,0,0
36,1976,1976-11-21,11,25.335,TAM,,CLE,L 7-24,,,,,,,,,,,,,,,,,,
37,1976,1976-11-28,12,25.342,TAM,@,OAK,L 16-49,2,10,5.00,0,1,23,23.00,0,1,3,3.00,0,2,14,7.00,0,0,0
38,1976,1976-12-05,13,25.349,TAM,@,PIT,L 0-42,2,-4,-2.00,0,0,0,,0,1,23,23.00,0,2,6,3.00,0,0,0
39,1976,1976-12-12,14,25.356,OAK,,SDG,W 24-0,0,0,,0,0,0,,0,1,28,28.00,0,6,78,13.00,0,0,0
40,1977,1977-10-02,3,26.284,MIN,,GNB,W 19-7,0,0,,0,0,0,,0,0,0,,0,7,48,6.86,0,0,0
41,1977,1977-10-09,4,26.291,MIN,,DET,W 14-7,0,0,,0,0,0,,0,2,44,22.00,0,7,44,6.29,0,0,0
42,1977,1977-10-16,5,26.298,MIN,,CHI,W 22-16,0,0,,0,0,0,,0,2,40,20.00,0,5,11,2.20,0,0,0
43,1977,1977-10-24,6,26.306,MIN,@,RAM,L 3-35,0,0,,0,0,0,,0,4,100,25.00,0,4,20,5.00,0,0,0
44,1977,1977-10-30,7,26.312,MIN,@,ATL,W 14-7,0,0,,0,0,0,,0,2,79,39.50,0,4,40,10.00,0,0,0
45,1977,1977-11-06,8,26.319,MIN,,STL,L 7-27,0,0,,0,0,0,,0,4,88,22.00,0,2,8,4.00,0,0,0
46,1977,1977-11-13,9,26.326,MIN,,CIN,W 42-10,0,0,,0,0,0,,0,2,36,18.00,0,5,41,8.20,0,0,0
