ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2015,2015-09-13,1,24.169,MIA,@,WAS,W 17-10,,0,0,,0,0.0,1,0
2,2015,2015-09-20,2,24.176,MIA,@,JAX,L 20-23,,0,0,,0,0.0,0,0
3,2015,2015-09-27,3,24.183,MIA,,BUF,L 14-41,,0,0,,0,0.0,0,1
4,2015,2015-10-04,4,24.190,MIA,,NYJ,L 14-27,,0,0,,0,0.0,0,0
5,2015,2015-10-18,5,24.204,MIA,@,TEN,W 38-10,,0,0,,0,0.0,0,1
6,2015,2015-10-25,6,24.211,MIA,,HOU,W 44-26,,0,0,,0,0.0,1,0
7,2015,2015-10-29,7,24.215,MIA,@,NWE,L 7-36,,0,0,,0,0.0,0,0
8,2015,2015-11-08,8,24.225,MIA,@,BUF,L 17-33,,0,0,,0,0.0,0,0
9,2015,2015-11-15,9,24.232,MIA,@,PHI,W 20-19,,0,0,,0,0.0,0,0
10,2015,2015-11-22,10,24.239,MIA,,DAL,L 14-24,*,1,6,6.00,0,0.0,2,1
11,2015,2015-11-29,11,24.246,MIA,@,NYJ,L 20-38,,0,0,,0,0.0,0,0
12,2015,2015-12-06,12,24.253,MIA,,BAL,W 15-13,,0,0,,0,0.0,0,0
13,2015,2015-12-14,13,24.261,MIA,,NYG,L 24-31,,0,0,,0,0.0,0,0
14,2015,2015-12-20,14,24.267,MIA,@,SDG,L 14-30,,0,0,,0,0.0,1,0
15,2015,2015-12-27,15,24.274,MIA,,IND,L 12-18,*,0,0,,0,0.0,3,0
16,2015,2016-01-03,16,24.281,MIA,,NWE,W 20-10,,0,0,,0,0.0,0,0
17,2016,2016-11-06,8,25.223,MIA,,NYJ,W 27-23,,0,0,,0,0.0,0,0
18,2016,2016-11-13,9,25.230,MIA,@,SDG,W 31-24,,0,0,,0,0.0,0,0
19,2016,2016-11-20,10,25.237,MIA,@,LAR,W 14-10,,0,0,,0,0.0,0,0
20,2016,2016-11-27,11,25.244,MIA,,SFO,W 31-24,,0,0,,0,0.0,0,0
21,2016,2016-12-04,12,25.251,MIA,@,BAL,L 6-38,,0,0,,0,0.0,0,0
22,2016,2016-12-11,13,25.258,MIA,,ARI,W 26-23,,0,0,,0,0.0,0,0
23,2016,2016-12-17,14,25.264,MIA,@,NYJ,W 34-13,,0,0,,0,0.0,0,0
24,2016,2016-12-24,15,25.271,WAS,@,CHI,W 41-21,,0,0,,0,0.0,0,0
25,2016,2017-01-01,16,25.279,WAS,,NYG,L 10-19,,0,0,,0,0.0,0,0
26,2017,2017-11-19,10,26.236,WAS,@,NOR,L 31-34,,0,0,,0,0.0,0,0
27,2017,2017-11-23,11,26.240,WAS,,NYG,W 20-10,*,0,0,,0,0.0,2,2
28,2017,2017-11-30,12,26.247,WAS,@,DAL,L 14-38,*,0,0,,0,0.0,4,2
29,2017,2017-12-10,13,26.257,WAS,@,LAC,L 13-30,*,0,0,,0,0.0,7,2
30,2017,2017-12-17,14,26.264,WAS,,ARI,W 20-15,*,0,0,,0,0.0,6,2
31,2017,2017-12-24,15,26.271,WAS,,DEN,W 27-11,*,0,0,,0,0.0,12,2
32,2017,2017-12-31,16,26.278,WAS,@,NYG,L 10-18,*,0,0,,0,0.0,6,8
33,2018,2018-09-09,1,27.165,WAS,@,ARI,W 24-6,,0,0,,0,0.0,3,0
34,2018,2018-09-16,2,27.172,WAS,,IND,L 9-21,,0,0,,0,0.0,0,0
35,2018,2018-09-23,3,27.179,WAS,,GNB,W 31-17,,0,0,,0,0.0,0,0
