ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1977,1977-09-18,1,23.192,CHI,,DET,W 30-20,,,,,,,
2,1977,1977-09-25,2,23.199,CHI,@,STL,L 13-16,,,,,,,
3,1977,1977-10-02,3,23.206,CHI,,NOR,L 24-42,,,,,,,
4,1977,1977-10-10,4,23.214,CHI,,RAM,W 24-23,,,,,,,
5,1977,1977-10-16,5,23.220,CHI,@,MIN,L 16-22,,,,,,,
6,1977,1977-10-23,6,23.227,CHI,,ATL,L 10-16,,,,,,,
7,1977,1977-10-30,7,23.234,CHI,@,GNB,W 26-0,,,,,,,
8,1977,1977-11-06,8,23.241,CHI,@,HOU,L 0-47,,,,,,,
9,1977,1977-11-13,9,23.248,CHI,,KAN,W 28-27,,,,,,,
10,1977,1977-11-20,10,23.255,CHI,,MIN,W 10-7,,,,,,,
11,1977,1977-11-24,11,23.259,CHI,@,DET,W 31-14,,,,,,,
12,1977,1977-12-04,12,23.269,CHI,@,TAM,W 10-0,,,,,,,
13,1977,1977-12-11,13,23.276,CHI,,GNB,W 21-10,,,,,,,
14,1977,1977-12-18,14,23.283,CHI,@,NYG,W 12-9,,,,,,,
15,1978,1978-09-03,1,24.177,CHI,,STL,W 17-10,,,,,,,
16,1978,1978-09-10,2,24.184,CHI,@,SFO,W 16-13,,,,,,,
17,1978,1978-09-17,3,24.191,CHI,@,DET,W 19-0,,,,,,,
18,1978,1978-09-25,4,24.199,CHI,,MIN,L 20-24,,,,,,,
19,1978,1978-10-01,5,24.205,CHI,,OAK,L 19-25,1,11,11.00,0,0,0,0
20,1978,1978-10-08,6,24.212,CHI,@,GNB,L 14-24,,,,,,,
21,1978,1978-10-16,7,24.220,CHI,@,DEN,L 7-16,,,,,,,
22,1978,1978-10-22,8,24.226,CHI,@,TAM,L 19-33,,,,,,,
23,1978,1978-10-29,9,24.233,CHI,,DET,L 17-21,1,23,23.00,0,0,0,0
24,1978,1978-11-05,10,24.240,CHI,,SEA,L 29-31,,,,,,,
25,1978,1978-11-12,11,24.247,CHI,@,MIN,L 14-17,,,,,,,
26,1978,1978-11-19,12,24.254,CHI,,ATL,W 13-7,,,,,,,
27,1978,1978-11-26,13,24.261,CHI,,TAM,W 14-3,,,,,,,
28,1978,1978-12-04,14,24.269,CHI,@,SDG,L 7-40,,,,,,,
29,1978,1978-12-10,15,24.275,CHI,,GNB,W 14-0,,,,,,,
30,1978,1978-12-16,16,24.281,CHI,@,WAS,W 14-10,,,,,,,
31,1979,1979-09-02,1,25.176,CHI,,GNB,W 6-3,,,,,,,
32,1979,1979-09-09,2,25.183,CHI,,MIN,W 26-7,,,,,,,
33,1979,1979-09-16,3,25.190,CHI,@,DAL,L 20-24,,,,,,,
34,1979,1979-09-23,4,25.197,CHI,@,MIA,L 16-31,,,,,,,
35,1979,1979-09-30,5,25.204,CHI,,TAM,L 13-17,,,,,,,
36,1979,1979-10-07,6,25.211,CHI,@,BUF,W 7-0,,,,,,,
37,1979,1979-10-14,7,25.218,CHI,,NWE,L 7-27,,,,,,,
38,1979,1979-10-21,8,25.225,CHI,@,MIN,L 27-30,,,,,,,
39,1979,1979-10-28,9,25.232,CHI,@,SFO,W 28-27,,,,,,,
40,1979,1979-11-04,10,25.239,CHI,,DET,W 35-7,,,,,,,
41,1979,1979-11-11,11,25.246,CHI,,RAM,W 27-23,,,,,,,
42,1979,1979-11-18,12,25.253,CHI,,NYJ,W 23-13,,,,,,,
43,1979,1979-11-22,13,25.257,CHI,@,DET,L 0-20,,,,,,,
44,1979,1979-12-02,14,25.267,CHI,@,TAM,W 14-0,,,,,,,
45,1979,1979-12-09,15,25.274,CHI,@,GNB,W 15-14,,,,,,,
46,1979,1979-12-16,16,25.281,CHI,,STL,W 42-6,,,,,,,
47,1980,1980-09-21,3,26.195,OAK,,WAS,W 24-21,,,,,,,
48,1980,1980-09-28,4,26.202,OAK,@,BUF,L 7-24,,,,,,,
49,1980,1980-10-12,6,26.216,OAK,,SDG,W 38-24,,,,,,,
50,1980,1980-10-20,7,26.224,OAK,@,PIT,W 45-34,,,,,,,
51,1980,1980-10-26,8,26.230,OAK,,SEA,W 33-14,,,,,,,
52,1980,1980-11-02,9,26.237,OAK,,MIA,W 16-10,,,,,,,
53,1980,1980-11-09,10,26.244,OAK,,CIN,W 28-17,,,,,,,
54,1980,1980-11-17,11,26.252,OAK,@,SEA,W 19-17,,,,,,,
55,1980,1980-11-23,12,26.258,OAK,@,PHI,L 7-10,,,,,,,
