ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2000,2000-09-03,1,23.269,IND,@,KAN,W 27-14,,0,,,,,0.0%,,,,,,,,,,,
2,2000,2000-09-10,2,23.276,IND,,OAK,L 31-38,,0,,,,,0.0%,,,,,,,,,,,
3,2000,2000-09-25,3,23.291,IND,,JAX,W 43-14,,1,,,,,0.0%,,,,,,,,,,,
4,2000,2000-10-01,4,23.297,IND,@,BUF,W 18-16,,,,,,,0.0%,,,,,,,,,,,
5,2000,2000-10-08,5,23.304,IND,@,NWE,L 16-24,,0,,,,,0.0%,,,,,,,,,,,
6,2000,2000-10-15,6,23.311,IND,@,SEA,W 37-24,*,,,,,,0.0%,,,,,,,,,,,
7,2000,2000-10-22,7,23.318,IND,,NWE,W 30-23,,,,,,,0.0%,,,,,,,,,,,
8,2000,2000-10-29,8,23.325,IND,,DET,W 30-18,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0
9,2000,2000-11-05,9,23.332,IND,@,CHI,L 24-27,,,,,,,0.0%,,,,,,,,,,,
10,2000,2000-11-12,10,23.339,IND,,NYJ,W 23-15,,1,0,0,,0,0.0%,0.00,1,1,1.00,0,0,0,,0,0,0
11,2000,2000-11-19,11,23.346,IND,@,GNB,L 24-26,,1,1,5,5.00,1,100.0%,5.00,0,0,,0,0,0,,0,1,6
12,2000,2000-11-26,12,23.353,IND,,MIA,L 14-17,,0,,,,,0.0%,,,,,,,,,,,
13,2000,2000-12-03,13,23.360,IND,@,NYJ,L 17-27,,0,,,,,0.0%,,,,,,,,,,,
14,2000,2000-12-11,14,24.002,IND,,BUF,W 44-20,,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,0,0,0
15,2000,2000-12-17,15,24.008,IND,@,MIA,W 20-13,,,,,,,0.0%,,,,,,,,,,,
16,2000,2000-12-24,16,24.015,IND,,MIN,W 31-10,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0
17,2001,2001-09-09,1,24.274,IND,@,NYJ,W 45-24,,0,,,,,0.0%,,,,,,,,,,,
18,2001,2001-09-23,2,24.288,IND,,BUF,W 42-26,,,,,,,0.0%,,,,,,,,,,,
19,2001,2001-10-14,4,24.309,IND,,OAK,L 18-23,,0,,,,,0.0%,,,,,,,,,,,
20,2001,2001-10-21,5,24.316,IND,,NWE,L 17-38,,,,,,,0.0%,,,,,,,,,,,
21,2001,2001-10-25,6,24.320,IND,@,KAN,W 35-28,,0,0,0,,0,0.0%,,0,0,,0,1,13,13.00,0,0,0
22,2001,2001-11-04,7,24.330,IND,@,BUF,W 30-14,,,,,,,0.0%,,,,,,,,,,,
23,2001,2001-11-11,8,24.337,IND,,MIA,L 24-27,,0,,,,,0.0%,,,,,,,,,,,
