ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
51,2011,2011-10-09,5,27.060,DEN,,SDG,L 24-29,,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
52,2011,2011-10-23,6,27.074,DEN,@,MIA,W 18-15,,0,0,,0,0,0,,0,0,,,1,1,100.0,1,3,33.3,0,4,0,0,,0
53,2011,2011-10-30,7,27.081,DEN,,DET,L 10-45,,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
54,2011,2011-11-06,8,27.088,DEN,@,OAK,W 38-24,,0,0,,0,0,0,,0,0,,,5,5,100.0,1,2,50.0,0,8,0,0,,0
55,2011,2011-11-13,9,27.095,DEN,@,KAN,W 17-10,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
56,2011,2011-11-17,10,27.099,DEN,,NYJ,W 17-13,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
57,2011,2011-11-27,11,27.109,DEN,@,SDG,W 16-13,,0,0,,0,0,0,,0,0,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
58,2011,2011-12-04,12,27.116,DEN,@,MIN,W 35-32,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
59,2011,2011-12-11,13,27.123,DEN,,CHI,W 13-10,,0,0,,0,0,0,,0,0,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
60,2011,2011-12-18,14,27.130,DEN,,NWE,L 23-41,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
61,2011,2011-12-24,15,27.136,DEN,@,BUF,L 14-40,,0,0,,0,0,0,,0,0,,,2,2,100.0,,,,0,2,0,0,,0
62,2011,2012-01-01,16,27.144,DEN,,KAN,L 3-7,,0,0,,0,0,0,,0,0,,,,,,1,1,100.0,0,3,0,0,,0
63,2012,2012-09-09,1,28.030,DEN,,PIT,W 31-19,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
64,2012,2012-09-17,2,28.038,DEN,@,ATL,L 21-27,,0,0,,0,0,0,,0,0,,,3,3,100.0,,,,0,3,0,0,,0
65,2012,2012-09-23,3,28.044,DEN,,HOU,L 25-31,,0,0,,0,0,0,,0,0,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
66,2012,2012-09-30,4,28.051,DEN,,OAK,W 37-6,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,4,4,100.0,3,3,100.0,0,13,0,0,,0
67,2012,2012-10-07,5,28.058,DEN,@,NWE,L 21-31,,0,0,,0,0,0,,0,0,,,3,3,100.0,,,,0,3,0,0,,0
68,2012,2012-10-15,6,28.066,DEN,@,SDG,W 35-24,,0,0,,0,0,0,,0,0,,,5,5,100.0,,,,0,5,0,0,,0
69,2012,2012-10-28,7,28.079,DEN,,NOR,W 34-14,,0,0,,0,0,0,,0,0,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
70,2012,2012-11-04,8,28.086,DEN,@,CIN,W 31-23,,0,0,,0,0,0,,0,0,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
71,2012,2012-11-11,9,28.093,DEN,@,CAR,W 36-14,,0,0,,0,0,0,,0,0,,,4,4,100.0,2,3,66.7,0,10,0,0,,0
72,2012,2012-11-18,10,28.100,DEN,,SDG,W 30-23,,0,0,,0,0,0,,0,0,,,3,3,100.0,3,4,75.0,0,12,0,0,,0
73,2012,2012-11-25,11,28.107,DEN,@,KAN,W 17-9,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,3,33.3,0,5,0,0,,0
74,2012,2012-12-02,12,28.114,DEN,,TAM,W 31-23,,0,0,,0,0,0,,0,0,,,4,4,100.0,1,2,50.0,0,7,0,0,,0
75,2012,2012-12-06,13,28.118,DEN,@,OAK,W 26-13,,0,0,,0,0,0,,0,0,,,2,2,100.0,4,4,100.0,0,14,0,0,,0
76,2012,2012-12-16,14,28.128,DEN,@,BAL,W 34-17,,0,0,,0,0,0,,0,0,,,4,4,100.0,2,3,66.7,0,10,0,0,,0
77,2012,2012-12-23,15,28.135,DEN,,CLE,W 34-12,,0,0,,0,0,0,,0,0,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
78,2012,2012-12-30,16,28.142,DEN,,KAN,W 38-3,,0,0,,0,0,0,,0,0,,,5,5,100.0,1,1,100.0,0,8,0,0,,0
79,2013,2013-09-05,1,29.026,DEN,,BAL,W 49-27,,0,0,,0,0,0,,0,0,,,7,7,100.0,,,,0,7,0,0,,0
80,2013,2013-09-15,2,29.036,DEN,@,NYG,W 41-23,,0,0,,0,0,0,,0,0,,,5,5,100.0,2,2,100.0,0,11,0,0,,0
81,2013,2013-09-23,3,29.044,DEN,,OAK,W 37-21,,0,0,,0,0,0,,0,0,,,4,4,100.0,3,3,100.0,0,13,0,0,,0
82,2013,2013-09-29,4,29.050,DEN,,PHI,W 52-20,,0,0,,0,0,0,,0,0,,,7,7,100.0,1,1,100.0,0,10,0,0,,0
83,2013,2013-10-06,5,29.057,DEN,@,DAL,W 51-48,,0,0,,0,0,0,,0,0,,,6,6,100.0,3,3,100.0,0,15,0,0,,0
84,2013,2013-10-13,6,29.064,DEN,,JAX,W 35-19,,0,0,,0,0,0,,0,0,,,5,5,100.0,,,,0,5,0,0,,0
85,2013,2013-10-20,7,29.071,DEN,@,IND,L 33-39,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
86,2013,2013-10-27,8,29.078,DEN,,WAS,W 45-21,,0,0,,0,0,0,,0,0,,,6,6,100.0,1,1,100.0,0,9,0,0,,0
87,2013,2013-11-10,9,29.092,DEN,@,SDG,W 28-20,,0,0,,0,0,0,,0,0,,,4,4,100.0,,,,0,4,0,0,,0
88,2013,2013-11-17,10,29.099,DEN,,KAN,W 27-17,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,3,66.7,0,9,0,0,,0
89,2013,2013-11-24,11,29.106,DEN,@,NWE,L 31-34,,0,0,,0,0,0,,0,0,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
90,2013,2013-12-01,12,29.113,DEN,@,KAN,W 35-28,,0,0,,0,0,0,,0,0,,,5,5,100.0,,,,0,5,0,0,,0
91,2013,2013-12-08,13,29.120,DEN,,TEN,W 51-28,,0,0,,0,0,0,,0,0,,,6,6,100.0,3,3,100.0,0,15,0,0,,0
92,2013,2013-12-12,14,29.124,DEN,,SDG,L 20-27,,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
93,2013,2013-12-22,15,29.134,DEN,@,HOU,W 37-13,,0,0,,0,0,0,,0,0,,,4,4,100.0,3,3,100.0,0,13,0,0,,0
94,2013,2013-12-29,16,29.141,DEN,@,OAK,W 34-14,,0,0,,0,0,0,,0,0,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
95,2014,2014-10-12,6,30.063,DET,@,MIN,W 17-3,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,3,33.3,0,5,0,0,,0
96,2014,2014-10-19,7,30.070,DET,,NOR,W 24-23,,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
97,2014,2014-10-26,8,30.077,DET,@,ATL,W 22-21,,0,0,,0,0,0,,0,0,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
98,2014,2014-11-09,9,30.091,DET,,MIA,W 20-16,,0,0,,0,0,0,,0,0,,,2,2,100.0,2,3,66.7,0,8,0,0,,0
99,2014,2014-11-16,10,30.098,DET,@,ARI,L 6-14,,0,0,,0,0,0,,0,0,,,,,,2,2,100.0,0,6,0,0,,0
100,2014,2014-11-23,11,30.105,DET,@,NWE,L 9-34,,0,0,,0,0,0,,0,0,,,,,,3,4,75.0,0,9,0,0,,0
101,2014,2014-11-27,12,30.109,DET,,CHI,W 34-17,,0,0,,0,0,0,,0,0,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
102,2014,2014-12-07,13,30.119,DET,,TAM,W 34-17,,0,0,,0,0,0,,0,0,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
103,2014,2014-12-14,14,30.126,DET,,MIN,W 16-14,,0,0,,0,0,0,,0,0,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
104,2014,2014-12-21,15,30.133,DET,@,CHI,W 20-14,,0,0,,0,0,0,,0,0,,,2,2,100.0,2,3,66.7,0,8,0,0,,0
105,2014,2014-12-28,16,30.140,DET,@,GNB,L 20-30,,0,0,,0,0,0,,0,0,,,2,2,100.0,,,,0,2,0,0,,0
106,2015,2015-09-13,1,31.034,DET,@,SDG,L 28-33,,0,0,,0,0,0,,0,0,,,4,4,100.0,,,,0,4,0,0,,0
107,2015,2015-09-20,2,31.041,DET,@,MIN,L 16-26,,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
108,2015,2015-09-27,3,31.048,DET,,DEN,L 12-24,,0,0,,0,0,0,,0,0,,,,1,0.0,,,,0,0,0,0,,0
109,2015,2015-10-05,4,31.056,DET,@,SEA,L 10-13,,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
110,2015,2015-10-11,5,31.062,DET,,ARI,L 17-42,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
111,2015,2015-10-18,6,31.069,DET,,CHI,W 37-34,,0,0,,0,0,0,,0,0,,,4,4,100.0,3,3,100.0,0,13,0,0,,0
112,2015,2015-10-25,7,31.076,DET,,MIN,L 19-28,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
113,2015,2015-11-01,8,31.083,DET,@,KAN,L 10-45,,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
114,2015,2015-11-15,9,31.097,DET,@,GNB,W 18-16,,0,0,,0,0,0,,0,0,,,,2,0.0,2,2,100.0,0,6,0,0,,0
115,2015,2015-11-22,10,31.104,DET,,OAK,W 18-13,,0,0,,0,0,0,,0,0,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
116,2015,2015-11-26,11,31.108,DET,,PHI,W 45-14,,0,0,,0,0,0,,0,0,,,6,6,100.0,1,1,100.0,0,9,0,0,,0
117,2015,2015-12-03,12,31.115,DET,,GNB,L 23-27,,0,0,,0,0,0,,0,0,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
118,2015,2015-12-13,13,31.125,DET,@,STL,L 14-21,,0,0,,0,0,0,,0,0,,,2,2,100.0,,,,0,2,0,0,,0
119,2015,2015-12-21,14,31.133,DET,@,NOR,W 35-27,,0,0,,0,0,0,,0,0,,,5,5,100.0,,1,0.0,0,5,0,0,,0
120,2015,2015-12-27,15,31.139,DET,,SFO,W 32-17,,0,0,,0,0,0,,0,0,,,2,2,100.0,4,4,100.0,0,14,0,0,,0
121,2015,2016-01-03,16,31.146,DET,@,CHI,W 24-20,,0,0,,0,0,0,,0,0,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
122,2016,2016-09-11,1,32.032,DET,@,IND,W 39-35,,0,0,,0,0,0,,0,0,,,4,5,80.0,1,1,100.0,0,7,0,0,,0
123,2016,2016-09-18,2,32.039,DET,,TEN,L 15-16,,0,0,,0,0,0,,0,0,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
124,2016,2016-09-25,3,32.046,DET,@,GNB,L 27-34,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,3,66.7,0,9,0,0,,0
125,2016,2016-10-02,4,32.053,DET,@,CHI,L 14-17,,0,0,,0,0,0,,0,0,,,,,,2,2,100.0,0,6,0,0,,0
126,2016,2016-10-09,5,32.060,DET,,PHI,W 24-23,,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
127,2016,2016-10-16,6,32.067,DET,,LAR,W 31-28,,0,0,,0,0,0,,0,0,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
128,2016,2016-10-23,7,32.074,DET,,WAS,W 20-17,,0,0,,0,0,0,,0,0,,,2,2,100.0,2,3,66.7,0,8,0,0,,0
129,2016,2016-10-30,8,32.081,DET,@,HOU,L 13-20,,0,0,,0,0,0,,0,0,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
130,2016,2016-11-06,9,32.088,DET,@,MIN,W 22-16,,0,0,,0,0,0,,0,0,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
131,2016,2016-11-20,10,32.102,DET,,JAX,W 26-19,,0,0,,0,0,0,,0,0,,,2,3,66.7,2,2,100.0,0,8,0,0,,0
132,2016,2016-11-24,11,32.106,DET,,MIN,W 16-13,,0,0,,0,0,0,,0,0,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
133,2016,2016-12-04,12,32.116,DET,@,NOR,W 28-13,,0,0,,0,0,0,,0,0,,,1,1,100.0,5,5,100.0,0,16,0,0,,0
134,2016,2016-12-11,13,32.123,DET,,CHI,W 20-17,,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
135,2016,2016-12-18,14,32.130,DET,@,NYG,L 6-17,,0,0,,0,0,0,,0,0,,,,,,2,2,100.0,0,6,0,0,,0
136,2016,2016-12-26,15,32.138,DET,@,DAL,L 21-42,,0,0,,0,0,0,,0,0,,,3,3,100.0,,1,0.0,0,3,0,0,,0
137,2016,2017-01-01,16,32.144,DET,,GNB,L 24-31,,0,0,,0,0,0,,0,0,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
138,2017,2017-09-10,1,33.031,DET,,ARI,W 35-23,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,4,139,34.75,0
139,2017,2017-09-18,2,33.039,DET,@,NYG,W 24-10,,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
140,2017,2017-09-24,3,33.045,DET,,ATL,L 26-30,,0,0,,0,0,0,,0,0,,,2,2,100.0,4,4,100.0,0,14,0,0,,0
141,2017,2017-10-01,4,33.052,DET,@,MIN,W 14-7,,0,0,,0,0,0,,0,0,,,,,,2,3,66.7,0,6,0,0,,0
142,2017,2017-10-08,5,33.059,DET,,CAR,L 24-27,,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
143,2017,2017-10-15,6,33.066,DET,@,NOR,L 38-52,,0,0,,0,0,0,,0,0,,,5,5,100.0,1,2,50.0,0,8,0,0,,0
144,2017,2017-10-29,7,33.080,DET,,PIT,L 15-20,,0,0,,0,0,0,,0,0,,,,,,5,5,100.0,0,15,0,0,,0
145,2017,2017-11-06,8,33.088,DET,@,GNB,W 30-17,,0,0,,0,0,0,,0,0,,,3,3,100.0,3,4,75.0,0,12,0,0,,0
146,2017,2017-11-12,9,33.094,DET,,CLE,W 38-24,,0,0,,0,0,0,,0,0,,,5,5,100.0,1,1,100.0,0,8,0,0,,0
147,2017,2017-11-19,10,33.101,DET,@,CHI,W 27-24,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
148,2017,2017-11-23,11,33.105,DET,,MIN,L 23-30,,0,0,,0,0,0,,0,0,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
149,2017,2017-12-03,12,33.115,DET,@,BAL,L 20-44,,0,0,,0,0,0,,0,0,,,2,3,66.7,,1,0.0,0,2,0,0,,0
150,2017,2017-12-10,13,33.122,DET,@,TAM,W 24-21,,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
151,2017,2017-12-16,14,33.128,DET,,CHI,W 20-10,,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
152,2017,2017-12-24,15,33.136,DET,@,CIN,L 17-26,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
153,2017,2017-12-31,16,33.143,DET,,GNB,W 35-11,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
154,2018,2018-09-10,1,34.031,DET,,NYJ,L 17-48,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,3,33.3,0,5,0,0,,0
155,2018,2018-09-16,2,34.037,DET,@,SFO,L 27-30,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
156,2018,2018-09-23,3,34.044,DET,,NWE,W 26-10,,0,0,,0,0,0,,0,0,,,2,2,100.0,4,4,100.0,0,14,0,0,,0
