ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2005,2005-09-11,1,24.073,IND,@,BAL,W 24-7,*,4,1,26,26.00,1,25.0%,6.50,0,0,,0,1,6,0.0,,
2,2005,2005-09-18,2,24.080,IND,,JAX,W 10-3,*,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
3,2005,2005-10-17,6,24.109,IND,,STL,W 45-28,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
4,2005,2005-10-23,7,24.115,IND,@,HOU,W 38-20,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
5,2005,2005-11-13,9,24.136,IND,,HOU,W 31-17,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
6,2005,2005-11-20,10,24.143,IND,@,CIN,W 45-37,,0,0,0,,0,0.0%,,1,7,7.00,0,0,0,0.0,,
7,2005,2005-11-28,11,24.151,IND,,PIT,W 26-7,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
8,2005,2005-12-04,12,24.157,IND,,TEN,W 35-3,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
9,2005,2005-12-11,13,24.164,IND,@,JAX,W 26-18,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
10,2005,2005-12-18,14,24.171,IND,,SDG,L 17-26,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
11,2005,2005-12-24,15,24.177,IND,@,SEA,L 13-28,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
12,2005,2006-01-01,16,24.185,IND,,ARI,W 17-13,,5,2,33,16.50,1,40.0%,6.60,0,0,,0,1,6,0.0,,
13,2006,2006-09-10,1,25.072,IND,@,NYG,W 26-21,*,5,3,21,7.00,0,60.0%,4.20,0,0,,0,0,0,0.0,,
14,2006,2006-09-17,2,25.079,IND,,HOU,W 43-24,*,1,1,26,26.00,0,100.0%,26.00,0,0,,0,0,0,0.0,,
15,2006,2006-09-24,3,25.086,IND,,JAX,W 21-14,*,1,,,,,0.0%,,,,,,,,,,
16,2006,2006-10-01,4,25.093,IND,@,NYJ,W 31-28,*,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,0.0,,
17,2006,2006-10-22,6,25.114,IND,,WAS,W 36-22,*,5,4,52,13.00,0,80.0%,10.40,0,0,,0,0,0,0.0,,
18,2006,2006-10-29,7,25.121,IND,@,DEN,W 34-31,*,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,,
19,2006,2006-11-05,8,25.128,IND,@,NWE,W 27-20,*,4,4,49,12.25,0,100.0%,12.25,0,0,,0,0,0,0.0,,
20,2006,2006-11-12,9,25.135,IND,,BUF,W 17-16,*,9,7,66,9.43,0,77.8%,7.33,0,0,,0,0,0,0.0,,
21,2006,2006-11-19,10,25.142,IND,@,DAL,L 14-21,*,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,0.0,,
22,2006,2006-11-26,11,25.149,IND,,PHI,W 45-21,*,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,0.0,,
23,2006,2006-12-03,12,25.156,IND,@,TEN,L 17-20,*,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0,0.0,,
24,2006,2006-12-10,13,25.163,IND,@,JAX,L 17-44,*,7,3,32,10.67,0,42.9%,4.57,0,0,,0,0,0,0.0,,
25,2006,2006-12-18,14,25.171,IND,,CIN,W 34-16,*,5,4,35,8.75,0,80.0%,7.00,0,0,,0,0,0,0.0,,
26,2006,2006-12-24,15,25.177,IND,@,HOU,L 24-27,*,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,0.0,,
27,2006,2006-12-31,16,25.184,IND,,MIA,W 27-22,*,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
28,2007,2007-09-06,1,26.068,IND,,NOR,W 41-10,*,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0,0.0,,
29,2007,2007-09-16,2,26.078,IND,@,TEN,W 22-20,*,5,5,31,6.20,0,100.0%,6.20,0,0,,0,0,0,0.0,,
30,2007,2007-09-23,3,26.085,IND,@,HOU,W 30-24,,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0,0.0,,
31,2007,2007-09-30,4,26.092,IND,,DEN,W 38-20,*,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
32,2007,2007-10-22,6,26.114,IND,@,JAX,W 29-7,*,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,,
33,2007,2007-10-28,7,26.120,IND,@,CAR,W 31-7,*,3,2,41,20.50,0,66.7%,13.67,0,0,,0,0,0,0.0,,
34,2007,2007-11-04,8,26.127,IND,,NWE,L 20-24,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,,
35,2007,2007-11-11,9,26.134,IND,@,SDG,L 21-23,*,4,3,30,10.00,0,75.0%,7.50,0,0,,0,0,0,0.0,,
36,2007,2007-11-18,10,26.141,IND,,KAN,W 13-10,*,3,3,26,8.67,0,100.0%,8.67,0,0,,0,0,0,0.0,,
37,2007,2007-11-22,11,26.145,IND,@,ATL,W 31-13,*,4,4,38,9.50,1,100.0%,9.50,0,0,,0,1,6,0.0,,
38,2007,2007-12-02,12,26.155,IND,,JAX,W 28-25,*,4,3,47,15.67,0,75.0%,11.75,0,0,,0,0,0,0.0,,
39,2007,2007-12-09,13,26.162,IND,@,BAL,W 44-20,*,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,0.0,,
40,2007,2007-12-16,14,26.169,IND,@,OAK,W 21-14,*,5,3,42,14.00,0,60.0%,8.40,0,0,,0,0,0,0.0,,
41,2007,2007-12-23,15,26.176,IND,,HOU,W 38-15,*,2,2,35,17.50,0,100.0%,17.50,0,0,,0,0,0,0.0,,
42,2008,2008-09-07,1,27.069,CIN,@,BAL,L 10-17,*,4,2,10,5.00,0,50.0%,2.50,0,0,,0,0,0,0.0,0,0
43,2008,2008-09-14,2,27.076,CIN,,TEN,L 7-24,*,1,,,,,0.0%,,,,,,,,,,
44,2008,2008-09-28,4,27.090,CIN,,CLE,L 12-20,*,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,1,0
45,2008,2008-10-05,5,27.097,CIN,@,DAL,L 22-31,*,5,1,3,3.00,0,20.0%,0.60,0,0,,0,0,0,0.0,1,0
46,2008,2008-10-12,6,27.104,CIN,@,NYJ,L 14-26,*,6,4,34,8.50,0,66.7%,5.67,0,0,,0,0,0,0.0,0,0
47,2008,2008-11-02,9,27.125,CIN,,JAX,W 21-19,*,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,0.0,0,0
48,2008,2008-11-16,10,27.139,CIN,,PHI,T 13-13,,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0,0.0,0,0
49,2008,2008-11-20,11,27.143,CIN,@,PIT,L 10-27,,3,3,36,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,0,0
50,2008,2008-11-30,12,27.153,CIN,,BAL,L 3-34,,,,,,,0.0%,,,,,,,,,,
51,2008,2008-12-28,16,27.181,CIN,,KAN,W 16-6,,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,0.0,0,0
