ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2012,2012-09-09,1,22.357,BUF,@,NYJ,L 28-48,*,,,
2,2012,2012-09-16,2,22.364,BUF,,KAN,W 35-17,*,,,
3,2012,2012-09-23,3,23.005,BUF,@,CLE,W 24-14,*,,,
4,2012,2012-09-30,4,23.012,BUF,,NWE,L 28-52,*,,,
5,2012,2012-10-14,6,23.026,BUF,@,ARI,W 19-16,,,,
6,2012,2012-11-04,8,23.047,BUF,@,HOU,L 9-21,*,,,
7,2012,2012-11-11,9,23.054,BUF,@,NWE,L 31-37,*,,,
8,2012,2012-11-15,10,23.058,BUF,,MIA,W 19-14,*,,,
9,2012,2012-11-25,11,23.068,BUF,@,IND,L 13-20,*,,,
10,2012,2012-12-02,12,23.075,BUF,,JAX,W 34-18,*,,,
11,2012,2012-12-09,13,23.082,BUF,,STL,L 12-15,*,,,
12,2012,2012-12-16,14,23.089,BUF,,SEA,L 17-50,*,,,
13,2012,2012-12-23,15,23.096,BUF,@,MIA,L 10-24,*,,,
14,2012,2012-12-30,16,23.103,BUF,,NYJ,W 28-9,*,,,
15,2013,2013-09-08,1,23.355,BUF,,NWE,L 21-23,*,,,
16,2013,2013-09-15,2,23.362,BUF,,CAR,W 24-23,*,,,
17,2013,2013-09-22,3,24.004,BUF,@,NYJ,L 20-27,*,,,
18,2013,2013-09-29,4,24.011,BUF,,BAL,W 23-20,*,,,
19,2013,2013-10-03,5,24.015,BUF,@,CLE,L 24-37,*,,,
20,2013,2013-10-13,6,24.025,BUF,,CIN,L 24-27,*,,,
21,2013,2013-10-20,7,24.032,BUF,@,MIA,W 23-21,*,,,
22,2013,2013-10-27,8,24.039,BUF,@,NOR,L 17-35,*,,,
23,2013,2013-11-03,9,24.046,BUF,,KAN,L 13-23,*,,,
24,2013,2013-11-10,10,24.053,BUF,@,PIT,L 10-23,*,,,
25,2013,2013-11-17,11,24.060,BUF,,NYJ,W 37-14,*,,,
26,2013,2013-12-01,12,24.074,BUF,,ATL,L 31-34,*,,,
27,2013,2013-12-08,13,24.081,BUF,@,TAM,L 6-27,*,,,
28,2013,2013-12-15,14,24.088,BUF,@,JAX,W 27-20,*,,,
29,2013,2013-12-22,15,24.095,BUF,,MIA,W 19-0,*,,,
30,2013,2013-12-29,16,24.102,BUF,@,NWE,L 20-34,*,,,
31,2014,2014-09-07,1,24.354,BUF,@,CHI,W 23-20,*,,,
32,2014,2014-09-14,2,24.361,BUF,,MIA,W 29-10,*,,,
33,2014,2014-09-21,3,25.003,BUF,,SDG,L 10-22,*,,,
34,2014,2014-09-28,4,25.010,BUF,@,HOU,L 17-23,*,,,
35,2014,2014-10-05,5,25.017,BUF,@,DET,W 17-14,*,,,
36,2014,2014-10-12,6,25.024,BUF,,NWE,L 22-37,*,0.0,1,0
37,2014,2014-10-19,7,25.031,BUF,,MIN,W 17-16,*,,,
38,2014,2014-10-26,8,25.038,BUF,@,NYJ,W 43-23,*,,,
39,2014,2014-11-09,9,25.052,BUF,,KAN,L 13-17,*,,,
40,2014,2014-11-13,10,25.056,BUF,@,MIA,L 9-22,*,,,
41,2014,2014-11-24,11,25.067,BUF,,NYJ,W 38-3,*,,,
42,2014,2014-11-30,12,25.073,BUF,,CLE,W 26-10,*,,,
43,2014,2014-12-07,13,25.080,BUF,@,DEN,L 17-24,*,,,
44,2014,2014-12-14,14,25.087,BUF,,GNB,W 21-13,*,,,
45,2014,2014-12-21,15,25.094,BUF,@,OAK,L 24-26,*,,,
