ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1966,1966-10-16,6,25.116,SDG,@,BUF,T 17-17,0,0,,0,1,0,0
2,1970,1970-09-20,1,29.090,BUF,,DEN,L 10-25,,,,,,,
3,1970,1970-09-27,2,29.097,BUF,,RAM,L 0-19,,,,,,,
4,1970,1970-10-04,3,29.104,BUF,,NYJ,W 34-31,,,,,,,
5,1970,1970-10-11,4,29.111,BUF,@,PIT,L 10-23,,,,,,,
6,1970,1970-11-15,9,29.146,BUF,@,BAL,T 17-17,,,,,,,
7,1970,1970-11-22,10,29.153,BUF,@,CHI,L 13-31,,,,,,,
8,1970,1970-11-29,11,29.160,BUF,,BOS,L 10-14,,,,,,,
9,1970,1970-12-06,12,29.167,BUF,@,NYG,L 6-20,,,,,,,
10,1970,1970-12-13,13,29.174,BUF,,BAL,L 14-20,,,,,,,
11,1970,1970-12-20,14,29.181,BUF,@,MIA,L 7-45,,,,,,,
12,1971,1971-09-19,1,30.089,BUF,,DAL,L 37-49,1,8,8.00,0,0,0,0
13,1971,1971-09-26,2,30.096,BUF,,MIA,L 14-29,1,8,8.00,0,0,0,0
14,1971,1971-10-03,3,30.103,BUF,@,MIN,L 0-19,,,,,,,
15,1971,1971-10-10,4,30.110,BUF,,BAL,L 0-43,,,,,,,
16,1971,1971-10-17,5,30.117,BUF,@,NYJ,L 17-28,,,,,,,
17,1971,1971-10-23,6,30.123,BUF,@,SDG,L 3-20,,,,,,,
18,1971,1971-10-31,7,30.131,BUF,,STL,L 23-28,,,,,,,
19,1971,1971-11-07,8,30.138,BUF,@,MIA,L 0-34,,,,,,,
20,1971,1971-11-14,9,30.145,BUF,@,NWE,L 33-38,,,,,,,
21,1971,1971-11-21,10,30.152,BUF,,NYJ,L 7-20,,,,,,,
22,1971,1971-11-28,11,30.159,BUF,,NWE,W 27-20,,,,,,,
23,1971,1971-12-05,12,30.166,BUF,@,BAL,L 0-24,,,,,,,
24,1971,1971-12-12,13,30.173,BUF,,HOU,L 14-20,,,,,,,
25,1971,1971-12-19,14,30.180,BUF,@,KAN,L 9-22,,,,,,,
26,1972,1972-09-17,1,31.087,MIA,@,KAN,W 20-10,,,,,,,
27,1972,1972-09-24,2,31.094,MIA,,HOU,W 34-13,,,,,,,
28,1972,1972-10-01,3,31.101,MIA,@,MIN,W 16-14,,,,,,,
29,1972,1972-10-08,4,31.108,MIA,@,NYJ,W 27-17,,,,,,,
30,1972,1972-10-15,5,31.115,MIA,,SDG,W 24-10,,,,,,,
31,1972,1972-10-22,6,31.122,MIA,,BUF,W 24-23,,,,,,,
32,1972,1972-10-29,7,31.129,MIA,@,BAL,W 23-0,,,,,,,
33,1972,1972-11-05,8,31.136,MIA,@,BUF,W 30-16,,,,,,,
34,1972,1972-11-12,9,31.143,MIA,,NWE,W 52-0,,,,,,,
35,1972,1972-11-19,10,31.150,MIA,,NYJ,W 28-24,,,,,,,
36,1972,1972-11-27,11,31.158,MIA,,STL,W 31-10,,,,,,,
37,1972,1972-12-03,12,31.164,MIA,@,NWE,W 37-21,,,,,,,
38,1972,1972-12-10,13,31.171,MIA,@,NYG,W 23-13,,,,,,,
39,1972,1972-12-16,14,31.177,MIA,,BAL,W 16-0,,,,,,,
40,1974,1974-10-27,7,33.127,NYJ,,RAM,L 13-20,,,,,,,
41,1974,1974-11-03,8,33.134,NYJ,,HOU,L 22-27,,,,,,,
42,1974,1974-11-10,9,33.141,NYJ,@,NYG,W 26-20,,,,,,,
43,1974,1974-11-17,10,33.148,NYJ,@,NWE,W 21-16,,,,,,,
44,1974,1974-11-24,11,33.155,NYJ,,MIA,W 17-14,,,,,,,
45,1974,1974-12-01,12,33.162,NYJ,,SDG,W 27-14,,,,,,,
46,1974,1974-12-08,13,33.169,NYJ,,BUF,W 20-10,,,,,,,
47,1974,1974-12-15,14,33.176,NYJ,@,BAL,W 45-38,,,,,,,
