ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1981,1981-09-06,1,22.150,NWE,,BAL,L 28-29,0,0,,0,,,,,0,0,,0,,
2,1981,1981-09-13,2,22.157,NWE,@,PHI,L 3-13,0,0,,0,,,,,0,0,,0,,
3,1981,1981-09-21,3,22.165,NWE,,DAL,L 21-35,0,0,,0,,,,,0,0,,0,,
4,1981,1981-09-27,4,22.171,NWE,@,PIT,L 21-27,0,0,,0,,,,,0,0,,0,,
5,1981,1981-10-04,5,22.178,NWE,,KAN,W 33-17,0,0,,0,,,,,0,0,,0,,
6,1981,1981-10-11,6,22.185,NWE,@,NYJ,L 24-28,1,23,23.00,0,0,0,,0,0,0,,0,0,0
7,1981,1981-10-18,7,22.192,NWE,,HOU,W 38-10,0,0,,0,,,,,0,0,,0,,
8,1981,1981-10-25,8,22.199,NWE,@,WAS,L 22-24,0,0,,0,,,,,0,0,,0,,
9,1981,1981-11-01,9,22.206,NWE,@,OAK,L 17-27,0,0,,0,0,0,,0,1,20,20.00,0,0,0
10,1981,1981-11-08,10,22.213,NWE,,MIA,L 27-30,0,0,,0,0,0,,0,3,56,18.67,0,0,0
11,1981,1981-11-15,11,22.220,NWE,,NYJ,L 6-17,0,0,,0,0,0,,0,1,26,26.00,0,0,0
12,1981,1981-11-22,12,22.227,NWE,@,BUF,L 17-20,0,0,,0,0,0,,0,2,15,7.50,0,0,0
13,1981,1981-11-29,13,22.234,NWE,,STL,L 20-27,0,0,,0,0,0,,0,2,31,15.50,0,0,0
14,1981,1981-12-06,14,22.241,NWE,@,MIA,L 14-24,0,0,,0,,,,,0,0,,0,,
15,1981,1981-12-13,15,22.248,NWE,,BUF,L 10-19,0,0,,0,,,,,0,0,,0,,
16,1981,1981-12-20,16,22.255,NWE,@,BAL,L 21-23,4,47,11.75,0,0,0,,0,0,0,,0,0,0
17,1982,1982-09-12,1,23.156,NWE,@,BAL,W 24-13,1,30,30.00,1,0,0,,0,0,0,,0,1,6
18,1982,1982-09-19,2,23.163,NWE,,NYJ,L 7-31,0,0,,0,0,0,,0,,,,,0,
19,1982,1982-11-21,3,23.226,NWE,@,CLE,L 7-10,0,0,,0,1,4,4.00,0,0,0,,0,0,0
20,1982,1982-11-28,4,23.233,NWE,,HOU,W 29-21,0,0,,0,0,0,,0,,,,,0,
21,1982,1982-12-05,5,23.240,NWE,@,CHI,L 13-26,0,0,,0,0,0,,0,,,,,0,
22,1982,1982-12-12,6,23.247,NWE,,MIA,W 3-0,0,0,,0,0,0,,0,,,,,0,
23,1982,1982-12-19,7,23.254,NWE,@,SEA,W 16-0,0,0,,0,0,0,,0,,,,,0,
24,1982,1982-12-26,8,23.261,NWE,@,PIT,L 14-37,0,0,,0,0,0,,0,,,,,0,
25,1982,1983-01-02,9,23.268,NWE,,BUF,W 30-19,1,33,33.00,1,0,0,,0,0,0,,0,1,6
