ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1987,1987-10-04,3,23.066,KAN,@,RAI,L 17-35,*,14,25,56.00,162,1,0,89.1,3,25,6.48,7.28,1,6,6.00,0
2,1987,1987-10-11,4,23.073,KAN,@,MIA,L 0-42,*,1,4,25.00,5,0,0,39.6,2,15,1.25,1.25,0,0,,0
3,1987,1987-10-18,5,23.080,KAN,,DEN,L 17-26,,17,28,60.71,148,0,1,59.8,1,13,5.29,3.68,2,1,0.50,0
