ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,1999,1999-09-12,1,22.170,JAX,,SFO,W 41-3,*,,,,,,
2,1999,1999-09-19,2,22.177,JAX,@,CAR,W 22-20,*,0.0,,,1,0,0
3,1999,1999-09-26,3,22.184,JAX,,TEN,L 19-20,*,,,,,,
4,1999,1999-10-03,4,22.191,JAX,@,PIT,W 17-3,*,,,,,,
5,1999,1999-10-11,5,22.199,JAX,@,NYJ,W 16-6,*,,,,,,
6,1999,1999-10-17,6,22.205,JAX,,CLE,W 24-7,*,,,,,,
7,1999,1999-10-31,7,22.219,JAX,@,CIN,W 41-10,*,,,,,,
8,1999,1999-11-07,8,22.226,JAX,@,ATL,W 30-7,*,,,,,,
9,1999,1999-11-14,9,22.233,JAX,,BAL,W 6-3,*,,,,,,
10,1999,1999-11-21,10,22.240,JAX,,NOR,W 41-23,*,0.0,,,1,0,0
11,1999,1999-11-28,11,22.247,JAX,@,BAL,W 30-23,*,,,,,,
12,1999,1999-12-02,12,22.251,JAX,,PIT,W 20-6,*,,,,,,
13,1999,1999-12-13,13,22.262,JAX,,DEN,W 27-24,*,,,,,,
14,1999,1999-12-19,14,22.268,JAX,@,CLE,W 24-14,*,,,,,,
15,1999,1999-12-26,15,22.275,JAX,@,TEN,L 14-41,*,,,,,,
16,1999,2000-01-02,16,22.282,JAX,,CIN,W 24-7,*,,,,,,
17,2000,2000-09-03,1,23.161,JAX,@,CLE,W 27-7,*,,,,,,
18,2000,2000-09-10,2,23.168,JAX,@,BAL,L 36-39,*,,,,,,
19,2000,2000-09-17,3,23.175,JAX,,CIN,W 13-0,*,,,,,,
20,2000,2000-09-25,4,23.183,JAX,@,IND,L 14-43,*,,,,,,
21,2000,2000-10-01,5,23.189,JAX,,PIT,L 13-24,,0.0,,,1,0,0
22,2000,2000-10-08,6,23.196,JAX,,BAL,L 10-15,*,,,,,,
23,2000,2000-10-16,7,23.204,JAX,@,TEN,L 13-27,*,,,,,,
24,2000,2000-10-29,9,23.217,JAX,@,DAL,W 23-17,*,,,,,,
25,2000,2000-11-12,10,23.231,JAX,,SEA,L 21-28,,,,,,,
26,2000,2000-11-19,11,23.238,JAX,@,PIT,W 34-24,*,,,,,,
27,2000,2000-11-26,12,23.245,JAX,,TEN,W 16-13,*,,,,,,
28,2000,2000-12-03,13,23.252,JAX,,CLE,W 48-0,*,,,,,,
29,2000,2000-12-17,15,23.266,JAX,@,CIN,L 14-17,*,,,,,,
30,2000,2000-12-23,16,23.272,JAX,@,NYG,L 25-28,,,,,,,
31,2001,2001-09-09,1,24.167,JAX,,PIT,W 21-3,*,,,,,,
32,2001,2001-09-23,2,24.181,JAX,,TEN,W 13-6,*,,,,,,
33,2001,2001-09-30,3,24.188,JAX,,CLE,L 14-23,*,,,,,,
34,2001,2001-10-18,5,24.206,JAX,,BUF,L 10-13,,,,,,,
35,2001,2001-10-28,6,24.216,JAX,@,BAL,L 17-18,*,,,,,,
36,2001,2001-11-04,7,24.223,JAX,@,TEN,L 24-28,*,,,,,,
37,2001,2001-11-11,8,24.230,JAX,,CIN,W 30-13,*,,,,,,
38,2001,2001-11-18,9,24.237,JAX,@,PIT,L 7-20,*,,,,,,
39,2001,2001-11-25,10,24.244,JAX,,BAL,L 21-24,*,,,,,,
40,2001,2001-12-03,11,24.252,JAX,,GNB,L 21-28,*,,,,,,
41,2002,2002-09-08,1,25.166,JAX,,IND,L 25-28,*,,,,,,
42,2002,2002-09-15,2,25.173,JAX,@,KAN,W 23-16,*,,,,,,
43,2002,2002-09-29,3,25.187,JAX,,NYJ,W 28-3,*,,,,,,
44,2002,2002-10-06,4,25.194,JAX,,PHI,W 28-25,*,,,,,,
45,2002,2002-10-13,5,25.201,JAX,@,TEN,L 14-23,*,,,,,,
46,2002,2002-10-20,6,25.208,JAX,@,BAL,L 10-17,*,,,,,,
47,2002,2002-10-27,7,25.215,JAX,,HOU,L 19-21,*,,,,,,
48,2002,2002-11-03,8,25.222,JAX,@,NYG,L 17-24,*,,,,,,
49,2002,2002-11-10,9,25.229,JAX,,WAS,W 26-7,*,,,,,,
50,2002,2002-11-17,10,25.236,JAX,@,HOU,W 24-21,*,,,,,,
51,2002,2002-11-24,11,25.243,JAX,@,DAL,L 19-21,*,0.0,,,1,26,0
52,2002,2002-12-01,12,25.250,JAX,,PIT,L 23-25,*,,,,,,
53,2002,2002-12-08,13,25.257,JAX,,CLE,L 20-21,*,,,,,,
54,2002,2002-12-15,14,25.264,JAX,@,CIN,W 29-15,*,,,,,,
55,2002,2002-12-22,15,25.271,JAX,,TEN,L 10-28,*,,,,,,
56,2002,2002-12-29,16,25.278,JAX,@,IND,L 13-20,*,,,,,,
57,2003,2003-09-07,1,26.165,JAX,@,CAR,L 23-24,*,,,,,,
58,2003,2003-09-14,2,26.172,JAX,,BUF,L 17-38,*,,,,,,
59,2003,2003-09-21,3,26.179,JAX,@,IND,L 13-23,*,,,,,,
60,2003,2003-09-28,4,26.186,JAX,@,HOU,L 20-24,*,0.0,,,1,0,0
61,2003,2003-10-05,5,26.193,JAX,,SDG,W 27-21,*,,,,,,
62,2003,2003-10-12,6,26.200,JAX,,MIA,L 10-24,*,,,,,,
63,2003,2003-10-26,7,26.214,JAX,,TEN,L 17-30,*,,,,,,
64,2003,2003-11-02,8,26.221,JAX,@,BAL,L 17-24,*,,,,,,
65,2003,2003-11-09,9,26.228,JAX,,IND,W 28-23,*,,,,,,
66,2003,2003-11-16,10,26.235,JAX,@,TEN,L 3-10,*,,,,,,
67,2003,2003-11-23,11,26.242,JAX,@,NYJ,L 10-13,*,,,,,,
68,2003,2003-11-30,12,26.249,JAX,,TAM,W 17-10,*,,,,,,
69,2003,2003-12-07,13,26.256,JAX,,HOU,W 27-0,*,,,,,,
70,2003,2003-12-14,14,26.263,JAX,@,NWE,L 13-27,*,,,,,,
71,2003,2003-12-21,15,26.270,JAX,,NOR,W 20-19,*,,,,,,
72,2003,2003-12-28,16,26.277,JAX,@,ATL,L 14-21,*,,,,,,
73,2004,2004-09-12,1,27.170,DET,@,CHI,W 20-16,*,,,,,,
74,2004,2004-09-19,2,27.177,DET,,HOU,W 28-16,*,,,,,,
75,2004,2004-09-26,3,27.184,DET,,PHI,L 13-30,*,,,,,,
76,2004,2004-10-10,4,27.198,DET,@,ATL,W 17-10,*,,,,,,
77,2004,2004-10-17,5,27.205,DET,,GNB,L 10-38,*,,,,,,
78,2004,2004-11-07,8,27.226,DET,,WAS,L 10-17,*,,,,,,
79,2004,2004-11-14,9,27.233,DET,@,JAX,L 17-23,*,,,,,,
80,2004,2004-11-21,10,27.240,DET,@,MIN,L 19-22,*,,,,,,
81,2004,2004-11-25,11,27.244,DET,,IND,L 9-41,*,,,,,,
82,2004,2004-12-05,12,27.254,DET,,ARI,W 26-12,*,,,,,,
83,2005,2005-09-11,1,28.169,DET,,GNB,W 17-3,*,,,,,,
84,2005,2005-09-18,2,28.176,DET,@,CHI,L 6-38,*,,,,,,
85,2006,2006-09-10,1,29.168,DET,,SEA,L 6-9,*,,,,,,
86,2006,2006-09-17,2,29.175,DET,@,CHI,L 7-34,*,,,,,,
87,2006,2006-10-08,5,29.196,DET,@,MIN,L 17-26,*,,,,,,
88,2006,2006-10-15,6,29.203,DET,,BUF,W 20-17,*,,,,,,
89,2006,2006-10-22,7,29.210,DET,@,NYJ,L 24-31,*,,,,,,
90,2006,2006-11-05,8,29.224,DET,,ATL,W 30-14,*,,,,,,
91,2006,2006-11-12,9,29.231,DET,,SFO,L 13-19,*,,,,,,
92,2006,2006-11-19,10,29.238,DET,@,ARI,L 10-17,*,,,,,,
93,2006,2006-11-23,11,29.242,DET,,MIA,L 10-27,*,,,,,,
94,2006,2006-12-03,12,29.252,DET,@,NWE,L 21-28,*,,,,,,
95,2007,2007-09-09,1,30.167,DET,@,OAK,W 36-21,*,,,,,,
96,2007,2007-09-16,2,30.174,DET,,MIN,W 20-17,*,,,,,,
97,2007,2007-09-23,3,30.181,DET,@,PHI,L 21-56,*,,,,,,
98,2007,2007-09-30,4,30.188,DET,,CHI,W 37-27,*,0.0,,,1,0,0
99,2007,2007-10-07,5,30.195,DET,@,WAS,L 3-34,*,,,,,,
100,2007,2007-10-21,6,30.209,DET,,TAM,W 23-16,*,,,,,,
101,2007,2007-10-28,7,30.216,DET,@,CHI,W 16-7,*,0.0,,,1,0,0
102,2007,2007-11-04,8,30.223,DET,,DEN,W 44-7,*,,,,,,
103,2007,2007-11-11,9,30.230,DET,@,ARI,L 21-31,*,,,,,,
104,2007,2007-11-18,10,30.237,DET,,NYG,L 10-16,*,,,,,,
105,2007,2007-11-22,11,30.241,DET,,GNB,L 26-37,*,,,,,,
106,2007,2007-12-02,12,30.251,DET,@,MIN,L 10-42,*,,,,,,
107,2007,2007-12-09,13,30.258,DET,,DAL,L 27-28,*,,,,,,
108,2007,2007-12-16,14,30.265,DET,@,SDG,L 14-51,*,,,,,,
109,2007,2007-12-23,15,30.272,DET,,KAN,W 25-20,*,,,,,,
110,2007,2007-12-30,16,30.279,DET,@,GNB,L 13-34,*,,,,,,
111,2008,2008-11-16,10,31.235,PIT,,SDG,W 11-10,,0.0,2,0,0,0,0
112,2008,2008-11-20,11,31.239,PIT,,CIN,W 27-10,,0.0,1,0,0,0,0
