ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2000,2000-09-03,1,23.237,PIT,,BAL,L 0-16,,,,,,,
2,2000,2000-12-10,14,23.335,PIT,@,NYG,L 10-30,,,,,,,
3,2001,2001-09-09,1,24.242,PIT,@,JAX,L 3-21,,,,,,,
4,2001,2001-09-30,2,24.263,PIT,@,BUF,W 20-3,,,,,,,
5,2001,2001-10-07,3,24.270,PIT,,CIN,W 16-7,,,,,,,
6,2001,2001-10-14,4,24.277,PIT,@,KAN,W 20-17,,,,,,,
7,2001,2001-10-21,5,24.284,PIT,@,TAM,W 17-10,,,,,,,
8,2001,2001-10-29,6,24.292,PIT,,TEN,W 34-7,,,,,,,
9,2001,2001-11-04,7,24.298,PIT,,BAL,L 10-13,,,,,,,
10,2001,2001-11-11,8,24.305,PIT,@,CLE,W 15-12,,,,,,,
11,2001,2001-11-18,9,24.312,PIT,,JAX,W 20-7,,,,,,,
12,2001,2001-11-25,10,24.319,PIT,@,TEN,W 34-24,,,,,,,
13,2001,2001-12-02,11,24.326,PIT,,MIN,W 21-16,,,,,,,
14,2001,2001-12-09,12,24.333,PIT,,NYJ,W 18-7,,,,,,,
15,2001,2001-12-16,13,24.340,PIT,@,BAL,W 26-21,,,,,,,
16,2001,2001-12-23,14,24.347,PIT,,DET,W 47-14,,,,,,,
17,2001,2001-12-30,15,24.354,PIT,@,CIN,L 23-26,,,,,,,
18,2001,2002-01-06,16,24.361,PIT,,CLE,W 28-7,*,,,,,,
19,2002,2002-09-09,1,25.242,PIT,@,NWE,L 14-30,,0.5,,,0,0,0
20,2002,2002-09-15,2,25.248,PIT,,OAK,L 17-30,,2.0,,,0,0,0
21,2002,2002-09-29,3,25.262,PIT,,CLE,W 16-13,,0.5,,,0,0,0
22,2002,2002-10-06,4,25.269,PIT,@,NOR,L 29-32,*,,,,,,
23,2002,2002-10-13,5,25.276,PIT,@,CIN,W 34-7,,0.5,,,0,0,0
24,2002,2002-10-21,6,25.284,PIT,,IND,W 28-10,,,,,,,
25,2002,2002-10-27,7,25.290,PIT,@,BAL,W 31-18,,1.0,,,0,0,0
26,2002,2002-11-03,8,25.297,PIT,@,CLE,W 23-20,,1.5,,,0,0,0
27,2002,2002-11-10,9,25.304,PIT,,ATL,T 34-34,,,,,,,
28,2002,2002-11-17,10,25.311,PIT,@,TEN,L 23-31,,,,,,,
29,2002,2002-11-24,11,25.318,PIT,,CIN,W 29-21,,,,,,,
30,2002,2002-12-01,12,25.325,PIT,@,JAX,W 25-23,,,,,,,
31,2002,2002-12-08,13,25.332,PIT,,HOU,L 6-24,,,,,,,
32,2002,2002-12-15,14,25.339,PIT,,CAR,W 30-14,,0.5,,,0,0,0
33,2002,2002-12-23,15,25.347,PIT,@,TAM,W 17-7,,,,,,,
34,2002,2002-12-29,16,25.353,PIT,,BAL,W 34-31,,,,,,,
35,2003,2003-09-07,1,26.240,PIT,,BAL,W 34-15,*,1.0,,,0,0,0
36,2003,2003-09-14,2,26.247,PIT,@,KAN,L 20-41,*,,,,,,
37,2003,2003-09-21,3,26.254,PIT,@,CIN,W 17-10,,,,,,,
