ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1989,1989-09-10,1,24.175,RAI,,SDG,W 40-14,,,,,,
2,1989,1989-09-17,2,24.182,RAI,@,KAN,L 19-24,,,,,,
3,1989,1989-09-24,3,24.189,RAI,@,DEN,L 21-31,1,61,61.00,0,0,0
4,1989,1989-10-01,4,24.196,RAI,,SEA,L 20-24,2,20,10.00,0,0,0
5,1989,1989-10-09,5,24.204,RAI,@,NYJ,W 14-7,2,26,13.00,0,0,0
6,1989,1989-10-15,6,24.210,RAI,,KAN,W 20-14,,,,,,
7,1989,1989-10-22,7,24.217,RAI,@,PHI,L 7-10,1,12,12.00,0,0,0
8,1989,1989-10-29,8,24.224,RAI,,WAS,W 37-24,1,14,14.00,0,0,0
9,1989,1989-11-05,9,24.231,RAI,,CIN,W 28-7,,,,,,
10,1989,1989-11-12,10,24.238,RAI,@,SDG,L 12-14,,,,,,
11,1989,1989-11-19,11,24.245,RAI,@,HOU,L 7-23,1,10,10.00,0,0,0
12,1989,1989-11-26,12,24.252,RAI,,NWE,W 24-21,2,40,20.00,1,1,6
13,1989,1989-12-03,13,24.259,RAI,,DEN,W 16-13,,,,,,
14,1989,1989-12-10,14,24.266,RAI,,PHO,W 16-14,,,,,,
15,1989,1989-12-17,15,24.273,RAI,@,SEA,L 17-23,1,14,14.00,0,0,0
16,1989,1989-12-24,16,24.280,RAI,@,NYG,L 17-34,4,98,24.50,0,0,0
17,1991,1991-12-01,13,26.257,BUF,,NYJ,W 24-13,0,0,,0,,
18,1991,1991-12-15,15,26.271,BUF,@,IND,W 35-7,0,0,,0,,
19,1991,1991-12-22,16,26.278,BUF,,DET,L 14-17,1,7,7.00,0,0,0
