ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
21,2007,2007-10-07,5,23.139,GNB,,CHI,L 20-27,,,,,,,,,,,
22,2007,2007-10-14,6,23.146,GNB,,WAS,W 17-14,,1,0,0.00,0,0.0,,,0,0,0
23,2007,2007-10-29,7,23.161,GNB,@,DEN,W 19-13,,,,,,,,,,,
24,2007,2007-11-04,8,23.167,GNB,@,KAN,W 33-22,,,,,,,,,,,
25,2007,2007-11-11,9,23.174,GNB,,MIN,W 34-0,,,,,,,,,,,
26,2007,2007-11-18,10,23.181,GNB,,CAR,W 31-17,,,,,,,,,,,
27,2007,2007-11-22,11,23.185,GNB,@,DET,W 37-26,,,,,,,,,,,
28,2007,2007-11-29,12,23.192,GNB,@,DAL,L 27-37,*,,,,,,,,,,
29,2007,2007-12-09,13,23.202,GNB,,OAK,W 38-7,,,,,,,,,,,
30,2007,2007-12-30,16,23.223,GNB,,DET,W 34-13,,,,,,,,,,,
31,2008,2008-09-08,1,24.110,GNB,,MIN,W 24-19,,,,,,,,,,,
32,2008,2008-09-14,2,24.116,GNB,@,DET,W 48-25,,0,0,,0,0.0,0,0,0,0,0
33,2008,2008-09-21,3,24.123,GNB,,DAL,L 16-27,,0,0,,0,0.0,0,0,0,0,0
34,2008,2008-09-28,4,24.130,GNB,@,TAM,L 21-30,,,,,,,,,,,
35,2008,2008-10-05,5,24.137,GNB,,ATL,L 24-27,,0,0,,0,0.0,0,0,0,0,0
36,2008,2008-10-12,6,24.144,GNB,@,SEA,W 27-17,,0,0,,0,0.0,0,0,0,0,0
37,2008,2008-10-19,7,24.151,GNB,,IND,W 34-14,,,,,,,,,,,
38,2008,2008-11-02,8,24.165,GNB,@,TEN,L 16-19,,,,,,,,,,,
39,2008,2008-11-09,9,24.172,GNB,@,MIN,L 27-28,,,,,,,,,,,
40,2008,2008-11-16,10,24.179,GNB,,CHI,W 37-3,,,,,,,,,,,
41,2008,2008-11-24,11,24.187,GNB,@,NOR,L 29-51,,,,,,,,,,,
42,2008,2008-11-30,12,24.193,GNB,,CAR,L 31-35,,0,0,,0,0.0,0,0,0,0,0
43,2008,2008-12-07,13,24.200,GNB,,HOU,L 21-24,,0,0,,0,0.0,1,1,0,0,0
44,2008,2008-12-14,14,24.207,GNB,@,JAX,L 16-20,,0,0,,0,0.0,0,0,0,0,0
45,2008,2008-12-22,15,24.215,GNB,@,CHI,L 17-20,,1,0,0.00,0,0.0,0,0,0,0,0
46,2008,2008-12-28,16,24.221,GNB,,DET,W 31-21,,,,,,,,,,,
47,2009,2009-09-13,1,25.115,GNB,,CHI,W 21-15,,,,,,,,,,,
48,2009,2009-09-20,2,25.122,GNB,,CIN,L 24-31,,0,0,,0,0.0,2,0,0,0,0
49,2009,2009-09-27,3,25.129,GNB,@,STL,W 36-17,,0,0,,0,0.0,0,0,0,0,0
50,2009,2009-10-05,4,25.137,GNB,@,MIN,L 23-30,,0,0,,0,0.0,0,1,0,0,0
51,2009,2009-10-18,5,25.150,GNB,,DET,W 26-0,,,,,,,,,,,
52,2009,2009-10-25,6,25.157,GNB,@,CLE,W 31-3,,,,,,,,,,,
53,2009,2009-11-01,7,25.164,GNB,,MIN,L 26-38,,,,,,,,,,,
54,2009,2009-11-08,8,25.171,GNB,@,TAM,L 28-38,,0,0,,0,0.0,0,0,0,0,0
55,2009,2009-11-15,9,25.178,GNB,,DAL,W 17-7,,0,0,,0,0.0,1,0,0,0,0
56,2009,2009-11-22,10,25.185,GNB,,SFO,W 30-24,,0,0,,0,0.0,2,0,0,0,0
57,2009,2009-11-26,11,25.189,GNB,@,DET,W 34-12,,0,0,,0,0.0,2,2,0,0,0
58,2009,2009-12-07,12,25.200,GNB,,BAL,W 27-14,,0,0,,0,0.0,1,0,0,0,0
59,2009,2009-12-13,13,25.206,GNB,@,CHI,W 21-14,*,0,0,,0,0.0,4,0,0,0,0
60,2009,2009-12-20,14,25.213,GNB,@,PIT,L 36-37,*,0,0,,0,0.0,3,0,0,0,0
61,2009,2009-12-27,15,25.220,GNB,,SEA,W 48-10,,0,0,,0,0.0,2,0,1,3,0
62,2009,2010-01-03,16,25.227,GNB,@,ARI,W 33-7,*,0,0,,0,0.0,2,0,0,0,0
63,2010,2010-09-12,1,26.114,GNB,@,PHI,W 27-20,,0,0,,0,0.0,1,0,0,0,0
64,2010,2010-09-19,2,26.121,GNB,,BUF,W 34-7,,,,,,,,,,,
65,2010,2010-09-27,3,26.129,GNB,@,CHI,L 17-20,,,,,,,,,,,
66,2010,2010-10-03,4,26.135,GNB,,DET,W 28-26,*,0,0,,0,0.0,5,0,0,0,0
67,2010,2010-10-10,5,26.142,GNB,@,WAS,L 13-16,,0,0,,0,0.0,0,0,0,0,0
68,2010,2010-10-17,6,26.149,GNB,,MIA,L 20-23,,0,0,,0,0.0,0,0,0,0,0
69,2010,2010-10-24,7,26.156,GNB,,MIN,W 28-24,,0,0,,0,0.0,0,0,0,0,0
70,2010,2010-10-31,8,26.163,GNB,@,NYJ,W 9-0,,,,,,,,,,,
71,2010,2010-11-07,9,26.170,GNB,,DAL,W 45-7,,0,0,,0,0.0,2,0,0,0,0
72,2010,2010-11-21,10,26.184,GNB,@,MIN,W 31-3,,0,0,,0,0.0,0,0,0,0,0
73,2010,2010-11-28,11,26.191,GNB,@,ATL,L 17-20,,,,,,,,,,,
74,2010,2010-12-05,12,26.198,GNB,,SFO,W 34-16,,0,0,,0,0.0,2,1,0,0,0
75,2010,2010-12-12,13,26.205,GNB,@,DET,L 3-7,,,,,,,,,,,
76,2010,2010-12-19,14,26.212,GNB,@,NWE,L 27-31,,0,0,,0,0.0,1,1,0,0,0
77,2010,2010-12-26,15,26.219,GNB,,NYG,W 45-17,,0,0,,0,0.0,0,0,0,0,0
78,2010,2011-01-02,16,26.226,GNB,,CHI,W 10-3,,0,0,,0,0.0,0,0,0,0,0
79,2011,2011-09-08,1,27.110,GNB,,NOR,W 42-34,,0,0,,0,0.5,2,1,0,0,0
80,2011,2011-09-18,2,27.120,GNB,@,CAR,W 30-23,,0,0,,0,0.0,6,1,0,0,0
81,2011,2011-09-25,3,27.127,GNB,@,CHI,W 27-17,,0,0,,0,1.0,1,0,0,0,0
82,2011,2011-10-02,4,27.134,GNB,,DEN,W 49-23,,,,,,,,,,,
83,2011,2011-10-09,5,27.141,GNB,@,ATL,W 25-14,,0,0,,0,0.0,0,0,1,35,0
84,2011,2011-10-16,6,27.148,GNB,,STL,W 24-3,,0,0,,0,0.0,2,0,0,0,0
85,2011,2011-10-23,7,27.155,GNB,@,MIN,W 33-27,*,0,0,,0,0.0,2,0,0,0,0
86,2011,2011-11-06,8,27.169,GNB,@,SDG,W 45-38,,,,,,,,,,,
87,2011,2011-11-14,9,27.177,GNB,,MIN,W 45-7,,0,0,,0,0.0,1,0,0,0,0
88,2011,2011-11-20,10,27.183,GNB,,TAM,W 35-26,,,,,,,,,,,
89,2011,2011-11-24,11,27.187,GNB,@,DET,W 27-15,,0,0,,0,0.0,0,0,0,0,0
90,2011,2011-12-04,12,27.197,GNB,@,NYG,W 38-35,,0,0,,0,0.0,1,1,0,0,0
91,2011,2011-12-11,13,27.204,GNB,,OAK,W 46-16,,0,0,,0,0.0,0,0,0,0,0
92,2011,2011-12-18,14,27.211,GNB,@,KAN,L 14-19,,,,,,,,,,,
93,2011,2011-12-25,15,27.218,GNB,,CHI,W 35-21,,0,0,,0,0.0,1,0,0,0,0
94,2011,2012-01-01,16,27.225,GNB,,DET,W 45-41,*,1,0,0.00,0,0.0,3,1,1,4,0
95,2012,2012-09-09,1,28.111,GNB,,SFO,L 22-30,*,0,0,,0,0.0,4,0,0,0,0
96,2012,2012-09-13,2,28.115,GNB,,CHI,W 23-10,,0,0,,0,0.0,0,0,0,0,0
97,2012,2012-09-24,3,28.126,GNB,@,SEA,L 12-14,,0,0,,0,0.0,0,0,0,0,0
98,2012,2012-09-30,4,28.132,GNB,,NOR,W 28-27,,0,0,,0,0.0,0,0,0,0,0
99,2012,2012-10-07,5,28.139,GNB,@,IND,L 27-30,,0,0,,0,0.0,0,0,0,0,0
100,2012,2012-10-14,6,28.146,GNB,@,HOU,W 42-24,,,,,,,,,,,
101,2012,2012-10-21,7,28.153,GNB,@,STL,W 30-20,,0,0,,0,0.0,0,0,0,0,0
102,2012,2012-10-28,8,28.160,GNB,,JAX,W 24-15,,0,0,,0,0.0,0,0,0,0,0
103,2012,2012-11-04,9,28.167,GNB,,ARI,W 31-17,,0,0,,0,0.0,0,0,0,0,0
104,2012,2012-11-18,10,28.181,GNB,@,DET,W 24-20,,,,,,,,,,,
105,2012,2012-11-25,11,28.188,GNB,@,NYG,L 10-38,,0,0,,0,0.0,0,0,0,0,0
106,2012,2012-12-02,12,28.195,GNB,,MIN,W 23-14,,0,0,,0,0.0,0,0,0,0,0
107,2012,2012-12-09,13,28.202,GNB,,DET,W 27-20,,,,,,,,,,,
108,2012,2012-12-16,14,28.209,GNB,@,CHI,W 21-13,,0,0,,0,0.0,0,0,0,0,0
109,2012,2012-12-23,15,28.216,GNB,,TEN,W 55-7,,0,0,,0,0.0,0,0,0,0,0
110,2012,2012-12-30,16,28.223,GNB,@,MIN,L 34-37,,0,0,,0,0.0,0,0,0,0,0
111,2013,2013-09-08,1,29.110,GNB,@,SFO,L 28-34,,,,,,,,,,,
112,2013,2013-10-06,4,29.138,GNB,,DET,W 22-9,,,,,,,,,,,
113,2013,2013-10-27,7,29.159,GNB,@,MIN,W 44-31,,,,,,,,,,,
114,2013,2013-11-04,8,29.167,GNB,,CHI,L 20-27,,,,,,,,,,,
115,2013,2013-11-10,9,29.173,GNB,,PHI,L 13-27,,0,0,,0,0.0,2,0,0,0,0
116,2013,2013-11-17,10,29.180,GNB,@,NYG,L 13-27,,0,0,,0,0.0,2,1,0,0,0
117,2013,2013-11-24,11,29.187,GNB,,MIN,T 26-26,,0,0,,0,0.0,1,1,0,0,0
118,2013,2013-11-28,12,29.191,GNB,@,DET,L 10-40,,0,0,,0,0.0,0,1,0,0,0
119,2013,2013-12-08,13,29.201,GNB,,ATL,W 22-21,,0,0,,0,0.0,0,0,1,0,0
120,2013,2013-12-15,14,29.208,GNB,@,DAL,W 37-36,,0,0,,0,0.0,2,0,0,0,0
121,2013,2013-12-22,15,29.215,GNB,,PIT,L 31-38,,0,0,,0,0.0,1,0,0,0,0
122,2013,2013-12-29,16,29.222,GNB,@,CHI,W 33-28,,0,0,,0,0.0,2,0,0,0,0
123,2014,2014-09-04,1,30.106,GNB,@,SEA,L 16-36,,0,0,,0,0.0,1,1,0,0,0
124,2014,2014-09-14,2,30.116,GNB,,NYJ,W 31-24,,,,,,,,,,,
125,2014,2014-09-21,3,30.123,GNB,@,DET,L 7-19,,0,0,,0,0.0,1,0,0,0,0
126,2014,2014-09-28,4,30.130,GNB,@,CHI,W 38-17,,0,0,,0,0.0,2,0,0,0,0
127,2014,2014-10-02,5,30.134,GNB,,MIN,W 42-10,,,,,,,,,,,
128,2014,2014-10-12,6,30.144,GNB,@,MIA,W 27-24,,0,0,,0,0.0,2,0,0,0,0
129,2014,2014-10-19,7,30.151,GNB,,CAR,W 38-17,,0,0,,0,0.0,3,1,0,0,0
130,2014,2014-10-26,8,30.158,GNB,@,NOR,L 23-44,,,,,,,,,,,
131,2014,2014-11-09,9,30.172,GNB,,CHI,W 55-14,,0,0,,0,0.0,2,1,0,0,0
132,2014,2014-11-16,10,30.179,GNB,,PHI,W 53-20,,,,,,,,,,,
133,2014,2014-11-30,12,30.193,GNB,,NWE,W 26-21,,,,,,,,,,,
134,2014,2014-12-08,13,30.201,GNB,,ATL,W 43-37,,,,,,,,,,,
135,2014,2014-12-14,14,30.207,GNB,@,BUF,L 13-21,,,,,,,,,,,
136,2014,2014-12-21,15,30.214,GNB,@,TAM,W 20-3,,,,,,,,,,,
137,2014,2014-12-28,16,30.221,GNB,,DET,W 30-20,,0,0,,0,0.0,0,2,0,0,0
