ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1976,1976-09-19,2,22.100,CHI,@,SFO,W 19-12,,,,,,
2,1976,1976-09-26,3,22.107,CHI,,ATL,L 0-10,,,,,,
3,1976,1976-10-03,4,22.114,CHI,,WAS,W 33-7,,,,,,
4,1976,1976-10-10,5,22.121,CHI,@,MIN,L 19-20,,,,,,
5,1976,1976-10-17,6,22.128,CHI,@,RAM,L 12-20,,,,,,
6,1976,1976-10-24,7,22.135,CHI,@,DAL,L 21-31,,,,,,
7,1976,1976-10-31,8,22.142,CHI,,MIN,W 14-13,,,,,,
8,1976,1976-11-07,9,22.149,CHI,,OAK,L 27-28,,,,,,
9,1976,1976-11-14,10,22.156,CHI,,GNB,W 24-13,,,,,,
10,1976,1976-11-21,11,22.163,CHI,@,DET,L 10-14,,,,,,
11,1976,1976-11-28,12,22.170,CHI,@,GNB,W 16-10,,,,,,
12,1976,1976-12-05,13,22.177,CHI,@,SEA,W 34-7,,,,,,
13,1976,1976-12-12,14,22.184,CHI,,DEN,L 14-28,,,,,,
14,1977,1977-09-18,1,23.099,CHI,,DET,W 30-20,,,,,,
15,1977,1977-09-25,2,23.106,CHI,@,STL,L 13-16,,,,,,
16,1977,1977-10-02,3,23.113,CHI,,NOR,L 24-42,,,,,,
17,1977,1977-10-10,4,23.121,CHI,,RAM,W 24-23,0,0,0.0,1,0,0
18,1977,1977-10-16,5,23.127,CHI,@,MIN,L 16-22,,,,,,
19,1977,1977-10-23,6,23.134,CHI,,ATL,L 10-16,,,,,,
20,1977,1977-10-30,7,23.141,CHI,@,GNB,W 26-0,0,0,0.0,1,23,0
21,1977,1977-11-06,8,23.148,CHI,@,HOU,L 0-47,,,,,,
22,1977,1977-11-13,9,23.155,CHI,,KAN,W 28-27,0,0,0.0,1,0,0
23,1977,1977-11-20,10,23.162,CHI,,MIN,W 10-7,,,,,,
24,1977,1977-11-24,11,23.166,CHI,@,DET,W 31-14,,,,,,
25,1977,1977-12-04,12,23.176,CHI,@,TAM,W 10-0,0,0,0.0,1,10,0
26,1977,1977-12-11,13,23.183,CHI,,GNB,W 21-10,,,,,,
27,1977,1977-12-18,14,23.190,CHI,@,NYG,W 12-9,,,,,,
28,1978,1978-09-03,1,24.084,CHI,,STL,W 17-10,,,,,,
29,1978,1978-09-10,2,24.091,CHI,@,SFO,W 16-13,,,,,,
30,1978,1978-09-17,3,24.098,CHI,@,DET,W 19-0,,,,,,
31,1978,1978-09-25,4,24.106,CHI,,MIN,L 20-24,,,,,,
32,1978,1978-10-01,5,24.112,CHI,,OAK,L 19-25,,,,,,
33,1978,1978-10-08,6,24.119,CHI,@,GNB,L 14-24,,,,,,
34,1978,1978-10-16,7,24.127,CHI,@,DEN,L 7-16,,,,,,
35,1978,1978-10-22,8,24.133,CHI,@,TAM,L 19-33,0,0,0.0,1,11,0
36,1978,1978-10-29,9,24.140,CHI,,DET,L 17-21,0,0,0.0,1,0,0
37,1978,1978-11-05,10,24.147,CHI,,SEA,L 29-31,,,,,,
38,1978,1978-11-12,11,24.154,CHI,@,MIN,L 14-17,,,,,,
39,1978,1978-11-19,12,24.161,CHI,,ATL,W 13-7,,,,,,
40,1978,1978-11-26,13,24.168,CHI,,TAM,W 14-3,,,,,,
41,1978,1978-12-04,14,24.176,CHI,@,SDG,L 7-40,0,0,0.0,1,7,0
42,1978,1978-12-10,15,24.182,CHI,,GNB,W 14-0,,,,,,
43,1978,1978-12-16,16,24.188,CHI,@,WAS,W 14-10,0,0,0.0,1,59,0
