ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2009,2009-12-03,12,24.319,NYJ,@,BUF,W 19-13,,,,,,,0.0%,,,,,,,
2,2009,2009-12-13,13,24.329,NYJ,@,TAM,W 26-3,*,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
3,2009,2009-12-20,14,24.336,NYJ,,ATL,L 7-10,,0,,,,,0.0%,,,,,,,
4,2009,2009-12-27,15,24.343,NYJ,@,IND,W 29-15,,,,,,,0.0%,,,,,,,
5,2009,2010-01-03,16,24.350,NYJ,,CIN,W 37-0,,,,,,,0.0%,,,,,,,
6,2010,2010-09-13,1,25.238,NYJ,,BAL,L 9-10,*,,,,,,0.0%,,,,,,,
7,2010,2010-09-19,2,25.244,NYJ,,NWE,W 28-14,,,,,,,0.0%,,,,,,,
8,2010,2010-09-26,3,25.251,NYJ,@,MIA,W 31-23,,,,,,,0.0%,,,,,,,
9,2010,2010-10-03,4,25.258,NYJ,@,BUF,W 38-14,,,,,,,0.0%,,,,,,,
10,2010,2010-10-11,5,25.266,NYJ,,MIN,W 29-20,,,,,,,0.0%,,,,,,,
11,2010,2010-10-17,6,25.272,NYJ,@,DEN,W 24-20,,,,,,,0.0%,,,,,,,
12,2010,2010-10-31,7,25.286,NYJ,,GNB,L 0-9,,,,,,,0.0%,,,,,,,
13,2010,2010-11-07,8,25.293,NYJ,@,DET,W 23-20,,,,,,,0.0%,,,,,,,
14,2010,2010-11-21,10,25.307,NYJ,,HOU,W 30-27,,,,,,,0.0%,,,,,,,
15,2010,2010-11-25,11,25.311,NYJ,,CIN,W 26-10,,0,,,,,0.0%,,,,,,,
16,2010,2010-12-19,14,25.335,NYJ,@,PIT,W 22-17,,1,,,,,0.0%,,,,,,,
17,2010,2010-12-26,15,25.342,NYJ,@,CHI,L 34-38,,,,,,,0.0%,,,,,,,
18,2010,2011-01-02,16,25.349,NYJ,,BUF,W 38-7,,0,0,0,,0,0.0%,,1,8,8.00,0,0,0
19,2011,2011-09-11,1,26.236,NYJ,,DAL,W 27-24,*,,0,0,,0,0.0%,,0,0,,0,0,0
20,2011,2011-09-18,2,26.243,NYJ,,JAX,W 32-3,,3,2,8,4.00,0,66.7%,2.67,0,0,,0,0,0
21,2011,2011-09-25,3,26.250,NYJ,@,OAK,L 24-34,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
22,2011,2011-10-02,4,26.257,NYJ,@,BAL,L 17-34,,,,,,,0.0%,,,,,,,
23,2011,2011-10-09,5,26.264,NYJ,@,NWE,L 21-30,*,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
24,2011,2011-10-17,6,26.272,NYJ,,MIA,W 24-6,*,0,,,,,0.0%,,,,,,,
25,2011,2011-10-23,7,26.278,NYJ,,SDG,W 27-21,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
26,2011,2011-11-06,8,26.292,NYJ,@,BUF,W 27-11,*,0,,,,,0.0%,,,,,,,
27,2011,2011-11-13,9,26.299,NYJ,,NWE,L 16-37,,,,,,,0.0%,,,,,,,
28,2011,2011-11-17,10,26.303,NYJ,@,DEN,L 13-17,,,,,,,0.0%,,,,,,,
29,2011,2011-11-27,11,26.313,NYJ,,BUF,W 28-24,,,,,,,0.0%,,,,,,,
30,2011,2011-12-04,12,26.320,NYJ,@,WAS,W 34-19,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
31,2011,2011-12-11,13,26.327,NYJ,,KAN,W 37-10,,0,0,0,,0,0.0%,,1,20,20.00,0,0,0
32,2011,2011-12-18,14,26.334,NYJ,@,PHI,L 19-45,*,,,,,,0.0%,,,,,,,
33,2011,2011-12-24,15,26.340,NYJ,,NYG,L 14-29,*,,,,,,0.0%,,,,,,,
34,2011,2012-01-01,16,26.348,NYJ,@,MIA,L 17-19,*,1,1,41,41.00,0,100.0%,41.00,0,0,,0,0,0
35,2012,2012-09-09,1,27.235,STL,@,DET,L 23-27,*,,,,,,0.0%,,,,,,,
36,2012,2012-09-16,2,27.242,STL,,WAS,W 31-28,,2,2,14,7.00,1,100.0%,7.00,0,0,,0,1,6
37,2012,2012-09-23,3,27.249,STL,@,CHI,L 6-23,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
38,2012,2012-09-30,4,27.256,STL,,SEA,W 19-13,,,,,,,0.0%,,,,,,,
39,2012,2012-10-04,5,27.260,STL,,ARI,W 17-3,*,,,,,,0.0%,,,,,,,
40,2012,2012-10-14,6,27.270,STL,@,MIA,L 14-17,,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0
41,2012,2012-10-21,7,27.277,STL,,GNB,L 20-30,,,,,,,0.0%,,,,,,,
42,2012,2012-10-28,8,27.284,STL,,NWE,L 7-45,*,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0
43,2012,2012-11-11,9,27.298,STL,@,SFO,T 24-24,*,,,,,,0.0%,,,,,,,
44,2012,2012-11-18,10,27.305,STL,,NYJ,L 13-27,*,,0,0,,0,0.0%,,0,0,,0,0,0
45,2012,2012-11-25,11,27.312,STL,@,ARI,W 31-17,*,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0
46,2012,2012-12-02,12,27.319,STL,,SFO,W 16-13,,0,,,,,0.0%,,,,,,,
47,2012,2012-12-09,13,27.326,STL,@,BUF,W 15-12,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
48,2012,2012-12-16,14,27.333,STL,,MIN,L 22-36,,,,,,,0.0%,,,,,,,
49,2012,2012-12-23,15,27.340,STL,@,TAM,W 28-13,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
50,2012,2012-12-30,16,27.347,STL,@,SEA,L 13-20,*,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0
51,2013,2013-09-12,2,28.237,NWE,,NYJ,W 13-10,,,,,,,0.0%,,,,,,,
52,2013,2013-09-22,3,28.247,NWE,,TAM,W 23-3,,,,,,,0.0%,,,,,,,
53,2013,2013-09-29,4,28.254,NWE,@,ATL,W 30-23,,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6
54,2013,2013-10-06,5,28.261,NWE,@,CIN,L 6-13,,,,,,,0.0%,,,,,,,
55,2013,2013-10-13,6,28.268,NWE,,NOR,W 30-27,,,,,,,0.0%,,,,,,,
56,2013,2013-10-20,7,28.275,NWE,@,NYJ,L 27-30,,,,,,,0.0%,,,,,,,
57,2013,2013-10-27,8,28.282,NWE,,MIA,W 27-17,,,,,,,0.0%,,,,,,,
58,2013,2013-11-03,9,28.289,NWE,,PIT,W 55-31,,,,,,,0.0%,,,,,,,
59,2013,2013-11-18,10,28.304,NWE,@,CAR,L 20-24,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
60,2013,2013-11-24,11,28.310,NWE,,DEN,W 34-31,*,0,,,,,0.0%,,,,,,,
61,2013,2013-12-01,12,28.317,NWE,@,HOU,W 34-31,*,,,,,,0.0%,,,,,,,
62,2013,2013-12-08,13,28.324,NWE,,CLE,W 27-26,*,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0
63,2013,2013-12-15,14,28.331,NWE,@,MIA,L 20-24,,,,,,,0.0%,,,,,,,
64,2013,2013-12-22,15,28.338,NWE,@,BAL,W 41-7,*,,,,,,0.0%,,,,,,,
65,2013,2013-12-29,16,28.345,NWE,,BUF,W 34-20,,,0,0,,0,0.0%,,0,0,,0,0,0
66,2014,2014-09-07,1,29.232,CHI,,BUF,L 20-23,,0,,,,,0.0%,,,,,,,
67,2014,2014-09-14,2,29.239,CHI,@,SFO,W 28-20,*,,,,,,0.0%,,,,,,,
68,2014,2014-12-18,15,29.334,TEN,@,JAX,L 13-21,,,,,,,0.0%,,,,,,,
69,2014,2014-12-28,16,29.344,TEN,,IND,L 10-27,*,,,,,,0.0%,,,,,,,
70,2015,2015-09-13,1,30.238,BUF,,IND,W 27-14,,0,0,0,,0,0.0%,,0,0,,0,0,0
71,2015,2015-09-20,2,30.245,BUF,,NWE,L 32-40,*,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
72,2015,2015-09-27,3,30.252,BUF,@,MIA,W 41-14,*,0,0,0,,0,0.0%,,0,0,,0,0,0
73,2015,2015-10-04,4,30.259,BUF,,NYG,L 10-24,,0,0,0,,0,0.0%,,0,0,,0,0,0
74,2015,2015-10-11,5,30.266,BUF,@,TEN,W 14-13,,0,0,0,,0,0.0%,,0,0,,0,0,0
75,2015,2015-10-18,6,30.273,BUF,,CIN,L 21-34,*,0,0,0,,0,0.0%,,0,0,,0,0,0
76,2015,2015-10-25,7,30.280,BUF,@,JAX,L 31-34,,0,0,0,,0,0.0%,,0,0,,0,0,0
77,2015,2015-11-08,8,30.294,BUF,,MIA,W 33-17,*,0,0,0,,0,0.0%,,0,0,,0,0,0
78,2015,2015-11-12,9,30.298,BUF,@,NYJ,W 22-17,*,0,0,0,,0,0.0%,,0,0,,0,0,0
79,2015,2015-11-23,10,30.309,BUF,@,NWE,L 13-20,,0,0,0,,0,0.0%,,0,0,,0,0,0
80,2015,2015-11-29,11,30.315,BUF,@,KAN,L 22-30,,0,0,0,,0,0.0%,,0,0,,0,0,0
81,2015,2015-12-06,12,30.322,BUF,,HOU,W 30-21,,0,0,0,,0,0.0%,,0,0,,0,0,0
