ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2014,2014-11-16,10,23.315,GNB,,PHI,W 53-20,,,,,,,0.0%,,,
2,2014,2014-11-23,11,23.322,GNB,@,MIN,W 24-21,,,,,,,0.0%,,,
3,2015,2015-10-18,6,24.286,GNB,,SDG,W 27-20,,2,1,21,21.00,0,50.0%,10.50,0,0
4,2015,2015-11-01,7,24.300,GNB,@,DEN,L 10-29,,1,1,6,6.00,0,100.0%,6.00,0,0
5,2015,2015-11-08,8,24.307,GNB,@,CAR,L 29-37,,0,0,0,,0,0.0%,,0,0
6,2015,2015-11-15,9,24.314,GNB,,DET,L 16-18,,6,5,58,11.60,1,83.3%,9.67,1,6
7,2015,2015-11-22,10,24.321,GNB,@,MIN,W 30-13,,0,0,0,,0,0.0%,,0,0
8,2015,2015-11-26,11,24.325,GNB,,CHI,L 13-17,,2,2,9,4.50,0,100.0%,4.50,0,0
9,2015,2015-12-03,12,24.332,GNB,@,DET,W 27-23,,0,0,0,,0,0.0%,,0,0
10,2015,2015-12-13,13,24.342,GNB,,DAL,W 28-7,,1,1,3,3.00,0,100.0%,3.00,0,0
11,2015,2015-12-20,14,24.349,GNB,@,OAK,W 30-20,,1,1,5,5.00,0,100.0%,5.00,0,0
12,2016,2016-09-11,1,25.250,GNB,@,JAX,W 27-23,,0,0,0,,0,0.0%,,0,0
13,2016,2016-09-25,3,25.264,GNB,,DET,W 34-27,,1,1,13,13.00,0,100.0%,13.00,0,0
14,2016,2016-10-09,4,25.278,GNB,,NYG,W 23-16,,0,0,0,,0,0.0%,,0,0
15,2016,2016-10-16,5,25.285,GNB,,DAL,L 16-30,,1,1,4,4.00,0,100.0%,4.00,0,0
16,2016,2016-10-20,6,25.289,GNB,,CHI,W 26-10,,0,0,0,,0,0.0%,,0,0
17,2016,2016-10-30,7,25.299,GNB,@,ATL,L 32-33,*,0,0,0,,0,0.0%,,0,0
18,2016,2016-11-06,8,25.306,GNB,,IND,L 26-31,,2,2,18,9.00,0,100.0%,9.00,0,0
19,2016,2016-11-13,9,25.313,GNB,@,TEN,L 25-47,,1,0,0,,0,0.0%,0.00,0,0
