ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td
1,2015,2015-09-20,2,22.005,HOU,@,CAR,L 17-24,,2,2,15,7.50,0,100.0%,7.50,1,27,27.00,0,0,0,,0
2,2015,2015-09-27,3,22.012,HOU,,TAM,W 19-9,,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,3,9,3.00,0
3,2015,2015-10-08,5,22.023,HOU,,IND,L 20-27,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0
