ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
72,1984,1984-11-11,11,28.214,CIN,,PIT,W 22-20,,0,0,,0,0,0,,,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
73,1984,1984-11-18,12,28.221,CIN,,SEA,L 6-26,,0,0,,0,0,0,,,,,,,,,2,2,100.0,0,6,0,0,,0
74,1984,1984-11-25,13,28.228,CIN,,ATL,W 35-14,,0,0,,0,0,0,,,,,,5,5,100.0,,1,0.0,0,5,0,0,,0
75,1984,1984-12-02,14,28.235,CIN,@,CLE,W 20-17,,0,0,,0,0,0,,,,,,2,2,100.0,2,3,66.7,0,8,0,0,,0
76,1984,1984-12-09,15,28.242,CIN,@,NOR,W 24-21,,0,0,,0,0,0,,,,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
77,1984,1984-12-16,16,28.249,CIN,,BUF,W 52-21,,0,0,,0,0,0,,,,,,7,7,100.0,1,1,100.0,0,10,0,0,,0
78,1985,1985-09-08,1,29.150,CIN,,SEA,L 24-28,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
79,1985,1985-09-15,2,29.157,CIN,@,STL,L 27-41,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
80,1985,1985-09-22,3,29.164,CIN,,SDG,L 41-44,,0,0,,0,0,,,,,,,5,5,100.0,,,,0,5,,,,
81,1985,1985-09-30,4,29.172,CIN,@,PIT,W 37-24,,0,0,,0,0,0,,,,,,4,4,100.0,1,2,50.0,0,7,0,0,,0
82,1985,1985-10-06,5,29.178,CIN,,NYJ,L 20-29,,0,0,,0,0,0,,,,,,2,2,100.0,2,3,66.7,0,8,0,0,,0
83,1985,1985-10-13,6,29.185,CIN,,NYG,W 35-30,,0,0,,0,0,,,,,,,5,5,100.0,,,,0,5,,,,
84,1985,1985-10-20,7,29.192,CIN,@,HOU,L 27-44,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,1,33,33.00,0
85,1985,1985-10-27,8,29.199,CIN,,PIT,W 26-21,,0,0,,0,0,0,,,,,,2,2,100.0,4,4,100.0,0,14,1,9,9.00,0
86,1985,1985-11-03,9,29.206,CIN,@,BUF,W 23-17,,0,0,,0,0,0,,,,,,2,3,66.7,1,1,100.0,0,5,0,0,,0
87,1985,1985-11-10,10,29.213,CIN,,CLE,W 27-10,,0,0,,0,0,0,,,,,,3,3,100.0,2,4,50.0,0,9,0,0,,0
88,1985,1985-11-17,11,29.220,CIN,@,RAI,L 6-13,,0,0,,0,0,0,,,,,,,,,2,3,66.7,0,6,0,0,,0
89,1985,1985-11-24,12,29.227,CIN,@,CLE,L 6-24,,0,0,,0,0,0,,,,,,,,,2,2,100.0,0,6,0,0,,0
90,1985,1985-12-01,13,29.234,CIN,,HOU,W 45-27,,0,0,,0,0,0,,,,,,6,6,100.0,1,3,33.3,0,9,0,0,,0
91,1985,1985-12-08,14,29.241,CIN,,DAL,W 50-24,,0,0,,0,0,0,,,,,,6,7,85.7,,1,0.0,0,6,0,0,,0
92,1985,1985-12-15,15,29.248,CIN,@,WAS,L 24-27,,0,0,,0,0,0,,,,,,3,3,100.0,1,2,50.0,0,6,1,36,36.00,0
93,1985,1985-12-22,16,29.255,CIN,@,NWE,L 23-34,,0,0,,0,0,0,,,,,,2,2,100.0,3,3,100.0,0,11,2,75,37.50,0
94,1986,1986-09-07,1,30.149,CIN,@,KAN,L 14-24,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
95,1986,1986-09-14,2,30.156,CIN,,BUF,W 36-33,,0,0,,0,0,0,,,,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
96,1986,1986-09-18,3,30.160,CIN,@,CLE,W 30-13,,0,0,,0,0,0,,,,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
97,1986,1986-09-28,4,30.170,CIN,,CHI,L 7-44,,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
98,1986,1986-10-05,5,30.177,CIN,@,GNB,W 34-28,,0,0,,0,0,0,,,,,,4,5,80.0,,1,0.0,0,4,0,0,,0
99,1986,1986-10-13,6,30.185,CIN,,PIT,W 24-22,,0,0,,0,0,0,,,,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
100,1986,1986-10-19,7,30.191,CIN,,HOU,W 31-28,,0,0,,0,0,0,,,,,,4,4,100.0,1,3,33.3,0,7,0,0,,0
101,1986,1986-10-26,8,30.198,CIN,@,PIT,L 9-30,,0,0,,0,0,0,,,,,,,,,3,5,60.0,0,9,0,0,,0
102,1986,1986-11-02,9,30.205,CIN,@,DET,W 24-17,,0,0,,0,0,0,,,,,,3,3,100.0,1,3,33.3,0,6,0,0,,0
103,1986,1986-11-09,10,30.212,CIN,@,HOU,L 28-32,,0,0,,0,0,0,,,,,,4,4,100.0,,2,0.0,0,4,0,0,,0
104,1986,1986-11-16,11,30.219,CIN,,SEA,W 34-7,,0,0,,0,0,0,,,,,,4,4,100.0,2,3,66.7,0,10,0,0,,0
105,1986,1986-11-23,12,30.226,CIN,,MIN,W 24-20,,0,0,,0,0,0,,,,,,3,3,100.0,1,3,33.3,0,6,0,0,,0
106,1986,1986-11-30,13,30.233,CIN,@,DEN,L 28-34,,0,0,,0,0,0,,,,,,4,4,100.0,,1,0.0,0,4,0,0,,0
107,1986,1986-12-07,14,30.240,CIN,@,NWE,W 31-7,,0,0,,0,0,0,,,,,,4,4,100.0,1,2,50.0,0,7,0,0,,0
108,1986,1986-12-14,15,30.247,CIN,,CLE,L 3-34,,0,0,,0,0,0,,,,,,,,,1,1,100.0,0,3,0,0,,0
109,1986,1986-12-21,16,30.254,CIN,,NYJ,W 52-21,,0,0,,0,0,0,,,,,,7,7,100.0,1,1,100.0,0,10,0,0,,0
110,1987,1987-09-13,1,31.155,CIN,@,IND,W 23-21,,0,0,,0,0,0,,,,,,2,3,66.7,1,2,50.0,0,5,0,0,,0
111,1987,1987-09-20,2,31.162,CIN,,SFO,L 26-27,,0,0,,0,0,0,,,,,,2,2,100.0,4,4,100.0,0,14,0,0,,0
112,1987,1987-10-25,6,31.197,CIN,@,PIT,L 20-23,,0,0,,0,0,,,,,,,2,3,66.7,,,,0,2,,,,
113,1987,1987-11-01,7,31.204,CIN,,HOU,L 29-31,,0,0,,0,0,0,,,,,,2,2,100.0,5,6,83.3,0,17,0,0,,0
114,1987,1987-11-08,8,31.211,CIN,,MIA,L 14-20,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
115,1987,1987-11-15,9,31.218,CIN,@,ATL,W 16-10,,0,0,,0,0,0,,,,,,1,1,100.0,3,4,75.0,0,10,0,0,,0
116,1987,1987-11-22,10,31.225,CIN,,PIT,L 16-30,,0,0,,0,0,0,,,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
117,1987,1987-11-29,11,31.232,CIN,@,NYJ,L 20-27,,0,0,,0,0,0,,,,,,2,2,100.0,2,3,66.7,0,8,0,0,,0
118,1987,1987-12-06,12,31.239,CIN,,KAN,W 30-27,,0,0,,0,0,0,,,,,,3,3,100.0,3,4,75.0,0,12,0,0,,0
119,1987,1987-12-13,13,31.246,CIN,@,CLE,L 24-38,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
120,1987,1987-12-20,14,31.253,CIN,,NOR,L 24-41,,0,0,,0,0,0,,,,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
121,1987,1987-12-27,15,31.260,CIN,@,HOU,L 17-21,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
122,1988,1988-09-04,1,32.146,CIN,,PHO,W 21-14,,0,0,,0,0,0,,,,,,3,3,100.0,,1,0.0,0,3,0,0,,0
123,1988,1988-09-11,2,32.153,CIN,@,PHI,W 28-24,,0,0,,0,0,,,,,,,4,4,100.0,,,,0,4,,,,
124,1988,1988-09-18,3,32.160,CIN,@,PIT,W 17-12,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
125,1988,1988-09-25,4,32.167,CIN,,CLE,W 24-17,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
126,1988,1988-10-02,5,32.174,CIN,@,RAI,W 45-21,,0,0,,0,0,0,,,,,,6,6,100.0,1,1,100.0,0,9,0,0,,0
127,1988,1988-10-09,6,32.181,CIN,,NYJ,W 36-19,,0,0,,0,0,0,,,,,,3,5,60.0,1,2,50.0,0,6,0,0,,0
128,1988,1988-10-16,7,32.188,CIN,@,NWE,L 21-27,,0,0,,0,0,,,,,,,3,3,100.0,,,,0,3,,,,
129,1988,1988-10-23,8,32.195,CIN,,HOU,W 44-21,,0,0,,0,0,,,,,,,6,6,100.0,,,,0,6,,,,
130,1988,1988-10-30,9,32.202,CIN,@,CLE,L 16-23,,0,0,,0,0,0,,,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
131,1988,1988-11-06,10,32.209,CIN,,PIT,W 42-7,,0,0,,0,0,,,,,,,6,6,100.0,,,,0,6,,,,
132,1988,1988-11-13,11,32.216,CIN,@,KAN,L 28-31,,0,0,,0,0,0,,,,,,4,4,100.0,,,,0,4,1,27,27.00,0
133,1988,1988-11-20,12,32.223,CIN,@,DAL,W 38-24,,0,0,,0,0,0,,,,,,5,5,100.0,1,1,100.0,0,8,0,0,,0
134,1988,1988-11-27,13,32.230,CIN,,BUF,W 35-21,,0,0,,0,0,0,,,,,,5,5,100.0,,1,0.0,0,5,0,0,,0
135,1988,1988-12-04,14,32.237,CIN,,SDG,W 27-10,,0,0,,0,0,0,,,,,,3,4,75.0,,1,0.0,0,3,2,37,18.50,0
136,1988,1988-12-11,15,32.244,CIN,@,HOU,L 6-41,,0,0,,0,0,0,,,,,,,,,2,2,100.0,0,6,0,0,,0
137,1988,1988-12-17,16,32.250,CIN,,WAS,W 20-17,,0,0,,0,0,0,,,,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
138,1989,1989-10-08,5,33.180,CIN,@,PIT,W 26-16,,0,0,,0,0,0,,,,,,2,3,66.7,2,2,100.0,0,8,0,0,,0
139,1989,1989-10-15,6,33.187,CIN,,MIA,L 13-20,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,1,32,32.00,0
140,1989,1989-10-22,7,33.194,CIN,,IND,L 12-23,,0,0,,0,0,0,,,,,,,,,4,4,100.0,0,12,0,0,,0
141,1989,1989-10-29,8,33.201,CIN,,TAM,W 56-23,,0,0,,0,0,,,,,,,8,8,100.0,,,,0,8,,,,
142,1989,1989-11-05,9,33.208,CIN,@,RAI,L 7-28,,0,0,,0,0,0,,,,,,1,1,100.0,,1,0.0,0,1,0,0,,0
143,1989,1989-11-13,10,33.216,CIN,@,HOU,L 24-26,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
144,1989,1989-11-19,11,33.222,CIN,,DET,W 42-7,,0,0,,0,0,0,,,,,,6,6,100.0,,1,0.0,0,6,0,0,,0
145,1989,1989-11-26,12,33.229,CIN,@,BUF,L 7-24,,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
146,1989,1989-12-03,13,33.236,CIN,@,CLE,W 21-0,,0,0,,0,0,,,,,,,3,3,100.0,,,,0,3,,,,
147,1989,1989-12-10,14,33.243,CIN,,SEA,L 17-24,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,1,26,26.00,0
148,1989,1989-12-17,15,33.250,CIN,,HOU,W 61-7,,0,0,,0,0,0,,,,,,7,7,100.0,2,2,100.0,0,13,0,0,,0
149,1989,1989-12-25,16,33.258,CIN,@,MIN,L 21-29,,0,0,,0,0,,,,,,,3,3,100.0,,,,0,3,,,,
150,1990,1990-09-09,1,34.151,CIN,,NYJ,W 25-20,,0,0,,0,0,0,,,,,,2,2,100.0,3,4,75.0,0,11,0,0,,0
151,1990,1990-09-16,2,34.158,CIN,@,SDG,W 21-16,,0,0,,0,0,,,,,,,3,3,100.0,,,,0,3,,,,
152,1990,1990-09-23,3,34.165,CIN,,NWE,W 41-7,,0,0,,0,0,0,,,,,,5,5,100.0,2,2,100.0,0,11,0,0,,0
153,1990,1990-10-01,4,34.173,CIN,@,SEA,L 16-31,,0,0,,0,0,0,,,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
154,1990,1990-10-07,5,34.179,CIN,@,RAM,W 34-31,,0,0,,0,0,0,,,,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
155,1990,1990-10-14,6,34.186,CIN,@,HOU,L 17-48,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
156,1990,1990-10-22,7,34.194,CIN,@,CLE,W 34-13,,0,0,,0,0,0,,,,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
157,1990,1990-10-28,8,34.200,CIN,@,ATL,L 17-38,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
158,1990,1990-11-04,9,34.207,CIN,,NOR,L 7-21,,0,0,,0,0,0,,,,,,1,1,100.0,,1,0.0,0,1,0,0,,0
159,1990,1990-11-18,10,34.221,CIN,,PIT,W 27-3,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
160,1990,1990-11-25,11,34.228,CIN,,IND,L 20-34,,0,0,,0,0,,,,,,,2,3,66.7,,,,0,2,,,,
161,1990,1990-12-02,12,34.235,CIN,@,PIT,W 16-12,,0,0,,0,0,0,,,,,,2,2,100.0,,2,0.0,0,2,0,0,,0
162,1990,1990-12-09,13,34.242,CIN,,SFO,L 17-20,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
163,1990,1990-12-16,14,34.249,CIN,@,RAI,L 7-24,,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
164,1990,1990-12-23,15,34.256,CIN,,HOU,W 40-20,,0,0,,0,0,0,,,,,,4,6,66.7,,,,0,4,1,34,34.00,0
165,1990,1990-12-30,16,34.263,CIN,,CLE,W 21-14,,0,0,,0,0,,,,,,,3,3,100.0,,,,0,3,,,,
166,1991,1991-09-01,1,35.143,CIN,@,DEN,L 14-45,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
167,1991,1991-09-08,2,35.150,CIN,,HOU,L 7-30,,0,0,,0,0,0,,,,,,1,1,100.0,,1,0.0,0,1,0,0,,0
168,1991,1991-09-15,3,35.157,CIN,@,CLE,L 13-14,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
169,1991,1991-09-22,4,35.164,CIN,,WAS,L 27-34,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
170,1991,1991-10-06,5,35.178,CIN,,SEA,L 7-13,,0,0,,0,0,0,,,,,,1,1,100.0,,,,0,1,1,33,33.00,0
171,1991,1991-10-13,6,35.185,CIN,@,DAL,L 23-35,,0,0,,0,0,0,,,,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
172,1991,1991-10-21,7,35.193,CIN,@,BUF,L 16-35,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
173,1991,1991-10-27,8,35.199,CIN,@,HOU,L 3-35,,0,0,,0,0,0,,,,,,,,,1,2,50.0,0,3,0,0,,0
174,1991,1991-11-03,9,35.206,CIN,,CLE,W 23-21,,0,0,,0,0,0,,,,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
175,1991,1991-11-10,10,35.213,CIN,,PIT,L 27-33,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
176,1991,1991-11-17,11,35.220,CIN,@,PHI,L 10-17,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
177,1991,1991-11-24,12,35.227,CIN,,RAI,L 14-38,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
178,1991,1991-12-01,13,35.234,CIN,,NYG,W 27-24,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
179,1991,1991-12-09,14,35.242,CIN,@,MIA,L 13-37,,0,0,,0,0,0,,,,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
