ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1982,1982-11-21,3,22.284,ATL,,RAM,W 34-17,0,0,,0,,,,,,
2,1982,1982-12-12,6,22.305,ATL,,NOR,W 35-0,1,9,9.00,1,0,0,,0,1,6
3,1982,1982-12-19,7,22.312,ATL,@,SFO,W 17-7,0,0,,0,,,,,,
4,1982,1982-12-26,8,22.319,ATL,,GNB,L 7-38,0,0,,0,,,,,,
5,1982,1983-01-02,9,22.326,ATL,@,NOR,L 6-35,1,15,15.00,0,0,0,,0,0,0
6,1983,1983-09-04,1,23.206,ATL,@,CHI,W 20-17,0,0,,0,0,0,,0,0,
7,1983,1983-09-18,3,23.220,ATL,@,DET,W 30-14,1,53,53.00,0,0,0,,0,0,0
8,1983,1983-10-02,5,23.234,ATL,,PHI,L 24-28,7,106,15.14,2,0,0,,0,2,12
9,1983,1983-10-09,6,23.241,ATL,,NOR,L 17-19,7,109,15.57,1,0,0,,0,1,6
10,1983,1983-10-16,7,23.248,ATL,@,RAM,L 21-27,6,106,17.67,1,1,0,0.00,0,1,6
11,1983,1983-10-23,8,23.255,ATL,@,NYJ,W 27-21,4,56,14.00,0,0,0,,0,0,0
12,1983,1983-10-30,9,23.262,ATL,,NWE,W 24-13,4,43,10.75,0,0,0,,0,0,0
13,1983,1983-11-06,10,23.269,ATL,@,NOR,L 10-27,5,83,16.60,0,0,0,,0,0,0
14,1983,1983-11-14,11,23.277,ATL,,RAM,L 13-36,1,9,9.00,0,1,-5,-5.00,0,0,0
15,1983,1983-11-20,12,23.283,ATL,,SFO,W 28-24,3,42,14.00,1,0,0,,0,1,6
16,1983,1983-11-27,13,23.290,ATL,,GNB,W 47-41,4,80,20.00,1,0,0,,0,1,6
17,1983,1983-12-04,14,23.297,ATL,@,WAS,L 21-37,9,159,17.67,0,0,0,,0,0,0
18,1983,1983-12-10,15,23.303,ATL,@,MIA,L 24-31,3,21,7.00,0,0,0,,0,0,0
19,1983,1983-12-18,16,23.311,ATL,,BUF,W 31-14,1,14,14.00,0,0,0,,0,0,0
20,1984,1984-09-02,1,24.205,ATL,@,NOR,W 36-28,5,54,10.80,1,0,0,,0,1,6
21,1984,1984-09-09,2,24.212,ATL,,DET,L 24-27,3,43,14.33,1,0,0,,0,1,6
22,1984,1984-09-16,3,24.219,ATL,@,MIN,L 20-27,4,102,25.50,1,0,0,,0,1,6
23,1984,1984-09-23,4,24.226,ATL,,HOU,W 42-10,2,19,9.50,0,0,0,,0,0,0
24,1984,1984-09-30,5,24.233,ATL,@,SFO,L 5-14,4,97,24.25,0,0,0,,0,0,0
25,1984,1984-10-07,6,24.240,ATL,@,RAM,W 30-28,7,158,22.57,0,0,0,,0,0,0
26,1984,1984-10-14,7,24.247,ATL,,NYG,L 7-19,3,76,25.33,0,0,0,,0,0,0
27,1984,1984-10-22,8,24.255,ATL,,RAM,L 10-24,2,32,16.00,1,0,0,,0,1,6
28,1984,1984-10-28,9,24.261,ATL,@,PIT,L 10-35,4,61,15.25,1,0,0,,0,1,6
29,1984,1984-11-05,10,24.269,ATL,@,WAS,L 14-27,7,94,13.43,0,0,0,,0,0,0
30,1984,1984-11-11,11,24.275,ATL,,NOR,L 13-17,4,64,16.00,0,0,0,,0,0,0
31,1984,1984-11-18,12,24.282,ATL,,CLE,L 7-23,4,55,13.75,1,0,0,,0,1,6
32,1984,1984-11-25,13,24.289,ATL,@,CIN,L 14-35,3,61,20.33,0,0,0,,0,0,0
33,1984,1984-12-02,14,24.296,ATL,,SFO,L 17-35,3,28,9.33,0,0,0,,0,0,0
34,1984,1984-12-09,15,24.303,ATL,@,TAM,L 6-23,4,54,13.50,0,0,0,,0,0,0
35,1984,1984-12-16,16,24.310,ATL,,PHI,W 26-10,8,140,17.50,0,0,0,,0,0,0
