ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1976,1976-09-26,3,22.245,TAM,,BUF,L 9-14,,,,,,,
2,1976,1976-10-10,5,22.259,TAM,@,CIN,L 0-21,,,,,,,
3,1976,1976-10-17,6,22.266,TAM,,SEA,L 10-13,,,,,,,
4,1976,1976-10-24,7,22.273,TAM,,MIA,L 20-23,,,,,,,
5,1976,1976-10-31,8,22.280,TAM,,KAN,L 19-28,0,0,,0,1,0,0
6,1976,1976-11-07,9,22.287,TAM,@,DEN,L 13-48,0,0,,0,1,10,0
7,1976,1976-11-14,10,22.294,TAM,@,NYJ,L 0-34,,,,,,,
8,1976,1976-11-21,11,22.301,TAM,,CLE,L 7-24,,,,,,,
9,1976,1976-11-28,12,22.308,TAM,@,OAK,L 16-49,,,,,,,
10,1976,1976-12-05,13,22.315,TAM,@,PIT,L 0-42,,,,,,,
11,1976,1976-12-12,14,22.322,TAM,,NWE,L 14-31,,,,,,,
12,1977,1977-09-18,1,23.236,TAM,@,PHI,L 3-13,,,,,,,
13,1977,1977-09-24,2,23.242,TAM,,MIN,L 3-9,,,,,,,
14,1977,1977-10-02,3,23.250,TAM,@,DAL,L 7-23,,,,,,,
15,1977,1977-10-09,4,23.257,TAM,,WAS,L 0-10,,,,,,,
16,1977,1977-10-16,5,23.264,TAM,@,SEA,L 23-30,,,,,,,
17,1977,1977-10-23,6,23.271,TAM,,GNB,L 0-13,,,,,,,
18,1977,1977-10-30,7,23.278,TAM,@,SFO,L 10-20,,,,,,,
19,1977,1977-11-06,8,23.285,TAM,@,RAM,L 0-31,,,,,,,
20,1977,1977-11-13,9,23.292,TAM,,NYG,L 0-10,,,,,,,
21,1977,1977-11-20,10,23.299,TAM,@,DET,L 7-16,0,0,,0,1,0,0
22,1977,1977-12-11,13,23.320,TAM,@,NOR,W 33-14,,,,,,,
23,1977,1977-12-18,14,23.327,TAM,,STL,W 17-7,,,,,,,
24,1978,1978-09-02,1,24.220,TAM,,NYG,L 13-19,,,,,,,
25,1978,1978-09-09,2,24.227,TAM,,DET,L 7-15,,,,,,,
26,1978,1978-09-17,3,24.235,TAM,@,MIN,W 16-10,0,0,,0,1,22,0
27,1978,1978-09-24,4,24.242,TAM,,ATL,W 14-9,0,0,,0,1,0,0
28,1978,1978-10-01,5,24.249,TAM,,MIN,L 7-24,,,,,,,
29,1978,1978-10-08,6,24.256,TAM,@,KAN,W 30-13,,,,,,,
30,1978,1978-10-15,7,24.263,TAM,@,NYG,L 14-17,,,,,,,
31,1978,1978-10-22,8,24.270,TAM,,CHI,W 33-19,,,,,,,
32,1978,1978-10-29,9,24.277,TAM,@,GNB,L 7-9,,,,,,,
33,1978,1978-11-05,10,24.284,TAM,@,RAM,L 23-26,,,,,,,
34,1978,1978-11-12,11,24.291,TAM,@,DET,L 23-34,0,0,,0,1,1,0
35,1978,1978-11-19,12,24.298,TAM,,BUF,W 31-10,,,,,,,
36,1978,1978-11-26,13,24.305,TAM,@,CHI,L 3-14,,,,,,,
37,1978,1978-12-03,14,24.312,TAM,,GNB,L 7-17,,,,,,,
38,1978,1978-12-10,15,24.319,TAM,@,SFO,L 3-6,,,,,,,
39,1978,1978-12-17,16,24.326,TAM,,NOR,L 10-17,,,,,,,
40,1979,1979-09-01,1,25.219,TAM,,DET,W 31-16,,,,,,,
41,1979,1979-09-09,2,25.227,TAM,@,BAL,W 29-26,,,,,,,
42,1979,1979-09-16,3,25.234,TAM,@,GNB,W 21-10,,,,,,,
43,1979,1979-09-23,4,25.241,TAM,,RAM,W 21-6,,,,,,,
44,1979,1979-09-30,5,25.248,TAM,@,CHI,W 17-13,,,,,,,
45,1979,1979-10-07,6,25.255,TAM,@,NYG,L 14-17,,,,,,,
46,1979,1979-10-14,7,25.262,TAM,,NOR,L 14-42,,,,,,,
47,1979,1979-10-21,8,25.269,TAM,,GNB,W 21-3,,,,,,,
48,1979,1979-10-28,9,25.276,TAM,@,MIN,W 12-10,,,,,,,
49,1979,1979-11-04,10,25.283,TAM,@,ATL,L 14-17,,,,,,,
50,1979,1979-11-11,11,25.290,TAM,@,DET,W 16-14,,,,,,,
51,1979,1979-11-18,12,25.297,TAM,,NYG,W 31-3,,,,,,,
52,1979,1979-11-25,13,25.304,TAM,,MIN,L 22-23,,,,,,,
53,1979,1979-12-02,14,25.311,TAM,,CHI,L 0-14,,,,,,,
54,1979,1979-12-09,15,25.318,TAM,@,SFO,L 7-23,,,,,,,
55,1979,1979-12-16,16,25.325,TAM,,KAN,W 3-0,,,,,,,
56,1980,1980-09-07,1,26.226,TAM,@,CIN,W 17-12,,,,,,,
57,1980,1980-09-11,2,26.230,TAM,,RAM,W 10-9,,,,,,,
58,1980,1980-09-21,3,26.240,TAM,@,DAL,L 17-28,,,,,,,
59,1980,1980-09-28,4,26.247,TAM,,CLE,L 27-34,,,,,,,
60,1980,1980-10-06,5,26.255,TAM,@,CHI,L 0-23,,,,,,,
61,1980,1980-10-12,6,26.261,TAM,,GNB,T 14-14,,,,,,,
62,1980,1980-10-19,7,26.268,TAM,@,HOU,L 14-20,,,,,,,
63,1980,1980-10-26,8,26.275,TAM,@,SFO,W 24-23,,,,,,,
64,1980,1980-11-02,9,26.282,TAM,,NYG,W 30-13,1,0,0.00,0,0,0,0
65,1980,1980-11-09,10,26.289,TAM,,PIT,L 21-24,,,,,,,
66,1980,1980-11-16,11,26.296,TAM,@,MIN,L 30-38,,,,,,,
67,1980,1980-11-23,12,26.303,TAM,,DET,L 10-24,,,,,,,
68,1980,1980-11-30,13,26.310,TAM,@,GNB,W 20-17,,,,,,,
69,1980,1980-12-07,14,26.317,TAM,,MIN,L 10-21,,,,,,,
70,1980,1980-12-14,15,26.324,TAM,@,DET,L 14-27,,,,,,,
71,1980,1980-12-20,16,26.330,TAM,,CHI,L 13-14,,,,,,,
72,1981,1981-12-13,15,27.322,WAS,,BAL,W 38-14,,,,,,,
73,1981,1981-12-20,16,27.329,WAS,@,RAM,W 30-7,,,,,,,
74,1982,1982-09-12,1,28.230,WAS,@,PHI,W 37-34,,,,,,,
75,1982,1982-09-19,2,28.237,WAS,@,TAM,W 21-13,,,,,,,
76,1982,1982-11-21,3,28.300,WAS,@,NYG,W 27-17,,,,,,,
77,1982,1982-11-28,4,28.307,WAS,,PHI,W 13-9,,,,,,,
78,1982,1982-12-05,5,28.314,WAS,,DAL,L 10-24,,,,,,,
79,1982,1982-12-12,6,28.321,WAS,@,STL,W 12-7,,,,,,,
80,1982,1982-12-19,7,28.328,WAS,,NYG,W 15-14,,,,,,,
81,1982,1982-12-26,8,28.335,WAS,@,NOR,W 27-10,,,,,,,
82,1982,1983-01-02,9,28.342,WAS,,STL,W 28-0,,,,,,,
83,1983,1983-09-05,1,29.223,WAS,,DAL,L 30-31,,,,,,,
84,1983,1983-09-11,2,29.229,WAS,@,PHI,W 23-13,,,,,,,
85,1983,1983-09-25,4,29.243,WAS,@,SEA,W 27-17,,,,,,,
86,1983,1983-10-02,5,29.250,WAS,,RAI,W 37-35,0,0,,0,1,20,0
87,1983,1983-10-09,6,29.257,WAS,@,STL,W 38-14,,,,,,,
88,1983,1983-10-17,7,29.265,WAS,@,GNB,L 47-48,,,,,,,
89,1983,1983-10-23,8,29.271,WAS,,DET,W 38-17,,,,,,,
90,1983,1983-10-31,9,29.279,WAS,@,SDG,W 27-24,,,,,,,
91,1983,1983-11-06,10,29.285,WAS,,STL,W 45-7,,,,,,,
92,1983,1983-11-13,11,29.292,WAS,@,NYG,W 33-17,,,,,,,
93,1983,1983-11-20,12,29.299,WAS,@,RAM,W 42-20,,,,,,,
94,1983,1983-11-27,13,29.306,WAS,,PHI,W 28-24,,,,,,,
95,1983,1983-12-04,14,29.313,WAS,,ATL,W 37-21,,,,,,,
96,1983,1983-12-11,15,29.320,WAS,@,DAL,W 31-10,,,,,,,
97,1983,1983-12-17,16,29.326,WAS,,NYG,W 31-22,,,,,,,
98,1984,1984-09-02,1,30.221,WAS,,MIA,L 17-35,,,,,,,
99,1984,1984-09-10,2,30.229,WAS,@,SFO,L 31-37,,,,,,,
100,1984,1984-09-16,3,30.235,WAS,,NYG,W 30-14,,,,,,,
101,1984,1984-09-23,4,30.242,WAS,@,NWE,W 26-10,,,,,,,
102,1984,1984-09-30,5,30.249,WAS,,PHI,W 20-0,,,,,,,
103,1984,1984-10-07,6,30.256,WAS,@,IND,W 35-7,,,,,,,
104,1984,1984-10-14,7,30.263,WAS,,DAL,W 34-14,,,,,,,
105,1984,1984-10-21,8,30.270,WAS,@,STL,L 24-26,,,,,,,
106,1984,1984-10-28,9,30.277,WAS,@,NYG,L 13-37,,,,,,,
107,1984,1984-11-05,10,30.285,WAS,,ATL,W 27-14,,,,,,,
108,1984,1984-11-11,11,30.291,WAS,,DET,W 28-14,0,0,,0,1,2,0
109,1984,1984-11-18,12,30.298,WAS,@,PHI,L 10-16,,,,,,,
110,1984,1984-11-25,13,30.305,WAS,,BUF,W 41-14,0,0,,0,1,16,0
111,1984,1984-11-29,14,30.309,WAS,@,MIN,W 31-17,,,,,,,
112,1984,1984-12-09,15,30.319,WAS,@,DAL,W 30-28,,,,,,,
113,1984,1984-12-16,16,30.326,WAS,,STL,W 29-27,,,,,,,
114,1985,1985-09-09,1,31.227,WAS,@,DAL,L 14-44,,,,,,,
115,1985,1985-09-15,2,31.233,WAS,,HOU,W 16-13,,,,,,,
116,1985,1985-09-22,3,31.240,WAS,,PHI,L 6-19,,,,,,,
117,1985,1985-09-29,4,31.247,WAS,@,CHI,L 10-45,0,0,,0,1,16,0
118,1985,1985-10-07,5,31.255,WAS,,STL,W 27-10,,,,,,,
119,1985,1985-10-13,6,31.261,WAS,,DET,W 24-3,,,,,,,
120,1985,1985-10-20,7,31.268,WAS,@,NYG,L 3-17,0,0,,0,1,4,0
121,1985,1985-10-27,8,31.275,WAS,@,CLE,W 14-7,0,0,,0,1,32,0
122,1985,1985-11-03,9,31.282,WAS,@,ATL,W 44-10,,,,,,,
123,1985,1985-11-10,10,31.289,WAS,,DAL,L 7-13,,,,,,,
124,1985,1985-11-18,11,31.297,WAS,,NYG,W 23-21,,,,,,,
125,1985,1985-11-24,12,31.303,WAS,@,PIT,W 30-23,,,,,,,
126,1985,1985-12-01,13,31.310,WAS,,SFO,L 8-35,,,,,,,
127,1985,1985-12-08,14,31.317,WAS,@,PHI,W 17-12,0,0,,0,1,36,0
128,1985,1985-12-15,15,31.324,WAS,,CIN,W 27-24,0,0,,0,1,0,0
129,1985,1985-12-21,16,31.330,WAS,@,STL,W 27-16,,,,,,,
130,1986,1986-09-07,1,32.225,WAS,,PHI,W 41-14,,,,,,,
131,1986,1986-09-14,2,32.232,WAS,,RAI,W 10-6,0,0,,0,1,20,0
132,1986,1986-09-21,3,32.239,WAS,@,SDG,W 30-27,0,0,,0,1,19,0
133,1986,1986-09-28,4,32.246,WAS,,SEA,W 19-14,,,,,,,
134,1986,1986-10-05,5,32.253,WAS,@,NOR,W 14-6,0,0,,0,1,7,0
135,1986,1986-10-12,6,32.260,WAS,@,DAL,L 6-30,,,,,,,
