ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
29,1983,1983-10-16,7,24.274,SEA,,RAI,W 38-36,0,0,,0,0,0,0.0,1,31,0
30,1983,1983-10-23,8,24.281,SEA,,PIT,L 21-27,0,0,,0,,,,,,
31,1983,1983-10-30,9,24.288,SEA,@,RAI,W 34-21,0,0,,0,0,0,1.0,1,12,0
32,1983,1983-11-06,10,24.295,SEA,,DEN,W 27-19,0,0,,0,0,0,0.0,1,0,0
33,1983,1983-11-13,11,24.302,SEA,@,STL,L 28-33,0,0,,0,,,,,,
34,1983,1983-11-20,12,24.309,SEA,@,DEN,L 27-38,0,0,,0,0,0,1.0,1,0,0
35,1983,1983-11-27,13,24.316,SEA,,KAN,W 51-48,0,0,,0,,,,,,
36,1983,1983-12-04,14,24.323,SEA,,DAL,L 10-35,0,0,,0,0,0,0.0,1,48,0
37,1983,1983-12-11,15,24.330,SEA,@,NYG,W 17-12,0,0,,0,,,,,,
38,1983,1983-12-18,16,24.337,SEA,,NWE,W 24-6,0,0,,0,0,0,0.0,1,15,0
39,1984,1984-09-03,1,25.232,SEA,,CLE,W 33-0,2,59,29.50,0,0,0,0.0,0,0,0
40,1984,1984-09-09,2,25.238,SEA,,SDG,W 31-17,0,0,,0,,,,,,
41,1984,1984-09-16,3,25.245,SEA,@,NWE,L 23-38,1,1,1.00,0,1,6,0.0,1,25,1
42,1984,1984-09-23,4,25.252,SEA,,CHI,W 38-9,0,0,,0,,,,,,
43,1984,1984-09-30,5,25.259,SEA,@,MIN,W 20-12,2,11,5.50,0,0,0,0.0,0,0,0
44,1984,1984-10-07,6,25.266,SEA,@,RAI,L 14-28,1,11,11.00,0,0,0,0.0,0,0,0
45,1984,1984-10-14,7,25.273,SEA,,BUF,W 31-28,2,20,10.00,0,0,0,0.0,0,0,0
46,1984,1984-10-21,8,25.280,SEA,@,GNB,W 30-24,2,35,17.50,0,0,0,0.0,0,0,0
47,1984,1984-10-29,9,25.288,SEA,@,SDG,W 24-0,4,40,10.00,0,0,0,0.0,3,33,0
48,1984,1984-11-04,10,25.294,SEA,,KAN,W 45-0,2,17,8.50,0,1,6,0.0,1,58,1
49,1984,1984-11-12,11,25.302,SEA,,RAI,W 17-14,0,0,,0,0,0,0.0,2,1,0
50,1984,1984-11-18,12,25.308,SEA,@,CIN,W 26-6,0,0,,0,0,0,0.0,1,0,0
51,1984,1984-11-25,13,25.315,SEA,@,DEN,W 27-24,0,0,,0,,,,,,
52,1984,1984-12-02,14,25.322,SEA,,DET,W 38-17,0,0,,0,0,0,0.0,1,9,0
53,1984,1984-12-09,15,25.329,SEA,@,KAN,L 7-34,0,0,,0,,,,,,
54,1984,1984-12-15,16,25.335,SEA,,DEN,L 14-31,0,0,,0,0,0,0.0,1,0,0
55,1985,1985-09-08,1,26.236,SEA,@,CIN,W 28-24,0,0,,0,,,,,,
56,1985,1985-09-15,2,26.243,SEA,@,SDG,W 49-35,0,0,,0,,,,,,
57,1985,1985-09-23,3,26.251,SEA,,RAM,L 24-35,0,0,,0,0,0,1.0,0,0,0
58,1985,1985-09-29,4,26.257,SEA,@,KAN,L 7-28,2,10,5.00,0,0,0,0.0,1,16,0
59,1985,1985-10-06,5,26.264,SEA,,SDG,W 26-21,0,0,,0,,,,,,
60,1985,1985-10-13,6,26.271,SEA,,ATL,W 30-26,0,0,,0,0,0,0.0,1,6,0
61,1985,1985-10-20,7,26.278,SEA,@,DEN,L 10-13,1,10,10.00,0,0,0,0.0,0,0,0
62,1985,1985-10-27,8,26.285,SEA,@,NYJ,L 14-17,0,0,,0,,,,,,
63,1985,1985-11-03,9,26.292,SEA,,RAI,W 33-3,1,25,25.00,0,0,0,0.0,0,0,0
64,1985,1985-11-10,10,26.299,SEA,@,NOR,W 27-3,0,0,,0,0,0,1.0,0,0,0
65,1985,1985-11-17,11,26.306,SEA,,NWE,L 13-20,2,22,11.00,0,0,0,0.0,0,0,0
66,1985,1985-11-25,12,26.314,SEA,@,SFO,L 6-19,1,5,5.00,0,0,0,0.0,0,0,0
67,1985,1985-12-01,13,26.320,SEA,,KAN,W 24-6,1,15,15.00,0,0,0,0.0,0,0,0
68,1986,1986-09-07,1,27.235,SEA,,PIT,W 30-0,,,,,,,,,,
69,1986,1986-09-14,2,27.242,SEA,,KAN,W 23-17,0,0,,0,0,0,0.0,1,24,0
70,1986,1986-09-21,3,27.249,SEA,@,NWE,W 38-31,,,,,,,,,,
71,1986,1986-09-28,4,27.256,SEA,@,WAS,L 14-19,,,,,,,,,,
72,1986,1986-10-06,5,27.264,SEA,,SDG,W 33-7,,,,,,,,,,
73,1986,1986-10-12,6,27.270,SEA,@,RAI,L 10-14,,,,,,,,,,
74,1986,1986-10-26,8,27.284,SEA,@,DEN,L 13-20,,,,,,,,,,
75,1986,1986-11-02,9,27.291,SEA,,NYJ,L 7-38,,,,,,,,,,
76,1986,1986-11-09,10,27.298,SEA,@,KAN,L 7-27,0,0,,0,0,0,1.0,1,10,0
77,1986,1986-11-16,11,27.305,SEA,@,CIN,L 7-34,,,,,,,,,,
78,1987,1987-09-13,1,28.241,SEA,@,DEN,L 17-40,0,0,,0,0,0,0.0,1,0,0
79,1987,1987-09-20,2,28.248,SEA,,KAN,W 43-14,,,,,,,,,,
80,1987,1987-10-25,6,28.283,SEA,@,RAI,W 35-13,0,0,,0,0,0,0.0,2,25,0
81,1987,1987-11-01,7,28.290,SEA,,MIN,W 28-17,,,,,,,,,,
82,1987,1987-11-09,8,28.298,SEA,@,NYJ,L 14-30,,,,,,,,,,
83,1987,1987-11-15,9,28.304,SEA,,GNB,W 24-13,,,,,,,,,,
84,1987,1987-11-22,10,28.311,SEA,,SDG,W 34-3,,,,,,,,,,
85,1987,1987-11-30,11,28.319,SEA,,RAI,L 14-37,,,,,,,,,,
86,1987,1987-12-06,12,28.325,SEA,@,PIT,L 9-13,,,,,,,,,,
87,1987,1987-12-13,13,28.332,SEA,,DEN,W 28-21,0,0,,0,0,0,0.0,1,22,0
88,1987,1987-12-20,14,28.339,SEA,@,CHI,W 34-21,,,,,,,,,,
89,1987,1987-12-27,15,28.346,SEA,@,KAN,L 20-41,,,,,,,,,,
