ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2014,2014-09-07,1,23.167,CHI,,BUF,L 20-23,,,,,,,
2,2014,2014-09-22,3,23.182,CHI,@,NYJ,W 27-19,,0.0,0,1,0,0,0
3,2014,2014-09-28,4,23.188,CHI,,GNB,L 17-38,,0.0,1,0,0,0,0
4,2014,2014-10-05,5,23.195,CHI,@,CAR,L 24-31,,,,,,,
5,2014,2014-10-12,6,23.202,CHI,@,ATL,W 27-13,,0.0,2,1,1,0,0
6,2014,2014-10-19,7,23.209,CHI,,MIA,L 14-27,,0.0,4,1,0,0,0
7,2014,2014-10-26,8,23.216,CHI,@,NWE,L 23-51,*,,,,,,
8,2014,2014-11-09,9,23.230,CHI,@,GNB,L 14-55,,0.0,0,1,0,0,0
9,2014,2014-11-16,10,23.237,CHI,,MIN,W 21-13,,0.0,6,0,0,0,0
10,2014,2014-11-23,11,23.244,CHI,,TAM,W 21-13,,0.0,5,2,0,0,0
11,2014,2014-11-27,12,23.248,CHI,@,DET,L 17-34,,0.0,2,2,0,0,0
12,2014,2014-12-04,13,23.255,CHI,,DAL,L 28-41,,0.0,3,1,0,0,0
13,2014,2014-12-15,14,23.266,CHI,,NOR,L 15-31,,0.0,1,1,0,0,0
14,2014,2014-12-21,15,23.272,CHI,,DET,L 14-20,*,0.0,3,0,0,0,0
15,2014,2014-12-28,16,23.279,CHI,@,MIN,L 9-13,,0.0,3,0,0,0,0
16,2015,2015-09-13,1,24.173,CHI,,GNB,L 23-31,,0.0,0,0,0,0,0
17,2015,2015-10-11,5,24.201,CHI,@,KAN,W 18-17,,0.0,0,0,0,0,0
18,2015,2015-10-18,6,24.208,CHI,@,DET,L 34-37,,0.0,0,0,0,0,0
19,2015,2015-12-13,13,24.264,CHI,,WAS,L 21-24,,0.0,0,0,0,0,0
20,2015,2015-12-20,14,24.271,CHI,@,MIN,L 17-38,,0.0,1,0,0,0,0
21,2015,2015-12-27,15,24.278,CHI,@,TAM,W 26-21,*,0.0,2,1,0,0,0
22,2015,2016-01-03,16,24.285,CHI,,DET,L 20-24,,0.0,0,0,0,0,0
23,2016,2016-10-09,5,25.199,CHI,@,IND,L 23-29,,0.0,0,0,0,0,0
24,2016,2016-10-31,8,25.221,CHI,,MIN,W 20-10,,0.0,0,0,0,0,0
25,2016,2016-11-13,9,25.234,CHI,@,TAM,L 10-36,,0.0,2,0,0,0,0
26,2016,2016-11-20,10,25.241,CHI,@,NYG,L 16-22,,0.0,3,0,0,0,0
27,2016,2016-11-27,11,25.248,CHI,,TEN,L 21-27,,0.0,0,0,0,0,0
28,2016,2016-12-04,12,25.255,CHI,,SFO,W 26-6,,0.0,0,0,0,0,0
29,2016,2016-12-11,13,25.262,CHI,@,DET,L 17-20,,0.0,0,0,1,0,0
30,2016,2016-12-18,14,25.269,CHI,,GNB,L 27-30,*,1.0,4,0,0,0,0
31,2016,2016-12-24,15,25.275,CHI,,WAS,L 21-41,,0.0,0,0,0,0,0
32,2016,2017-01-01,16,25.283,CHI,@,MIN,L 10-38,,0.0,3,0,0,0,0
