ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2005,2005-12-25,15,22.300,GNB,,CHI,L 17-24,,,,,,,,
2,2007,2007-10-14,6,24.228,HOU,@,JAX,L 17-37,,,,,,,,
3,2007,2007-10-21,7,24.235,HOU,,TEN,L 36-38,,,,,,,,
4,2007,2007-10-28,8,24.242,HOU,@,SDG,L 10-35,,,,,,,,
5,2007,2007-11-18,10,24.263,HOU,,NOR,W 23-10,,,,,,,,
6,2007,2007-11-25,11,24.270,HOU,@,CLE,L 17-27,,,,,,,,
7,2007,2007-12-02,12,24.277,HOU,@,TEN,L 20-28,,,,,,,,
8,2008,2008-09-07,1,25.192,HOU,@,PIT,L 17-38,,,,,,,,
9,2008,2008-11-02,8,25.248,HOU,@,MIN,L 21-28,,,,,,,,
10,2008,2008-11-09,9,25.255,HOU,,BAL,L 13-41,,,,,,,,
11,2008,2008-11-16,10,25.262,HOU,@,IND,L 27-33,,,,,,,,
12,2008,2008-11-23,11,25.269,HOU,@,CLE,W 16-6,,,,,,,,
13,2008,2008-12-01,12,25.277,HOU,,JAX,W 30-17,,,,,,,,
14,2008,2008-12-07,13,25.283,HOU,@,GNB,W 24-21,,1,7,7.00,0,0.0,0,0
15,2008,2008-12-14,14,25.290,HOU,,TEN,W 13-12,,,,,,,,
16,2009,2009-10-11,5,26.225,HOU,@,ARI,L 21-28,,,,,,,,
17,2009,2009-10-18,6,26.232,HOU,@,CIN,W 28-17,*,,,,,,,
18,2009,2009-10-25,7,26.239,HOU,,SFO,W 24-21,*,,,,,,,
19,2009,2009-11-01,8,26.246,HOU,@,BUF,W 31-10,*,,,,,,,
20,2009,2009-11-08,9,26.253,HOU,@,IND,L 17-20,*,,,,,,,
21,2009,2009-11-23,10,26.268,HOU,,TEN,L 17-20,*,,,,,,,
22,2009,2009-11-29,11,26.274,HOU,,IND,L 27-35,*,,,,,,,
23,2009,2009-12-06,12,26.281,HOU,@,JAX,L 18-23,*,0,0,,0,0.0,1,0
24,2009,2009-12-13,13,26.288,HOU,,SEA,W 34-7,,,,,,,,
25,2009,2009-12-20,14,26.295,HOU,@,STL,W 16-13,,,,,,,,
26,2009,2009-12-27,15,26.302,HOU,@,MIA,W 27-20,,,,,,,,
27,2009,2010-01-03,16,26.309,HOU,,NWE,W 34-27,*,,,,,,,
28,2010,2010-11-28,11,27.273,SEA,,KAN,L 24-42,,,,,,,,
29,2010,2010-12-05,12,27.280,SEA,,CAR,W 31-14,,,,,,,,
30,2010,2010-12-12,13,27.287,SEA,@,SFO,L 21-40,,,,,,,,
31,2010,2010-12-19,14,27.294,SEA,,ATL,L 18-34,,,,,,,,
32,2010,2010-12-26,15,27.301,SEA,@,TAM,L 15-38,,,,,,,,
33,2010,2011-01-02,16,27.308,SEA,,STL,W 16-6,,,,,,,,
