ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1950,1950-09-24,1,22.290,CRD,,PHI,L 7-45,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,1,21,21.00,0,0,
2,1950,1950-10-15,4,22.311,CRD,@,CLE,L 24-34,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,1,18,18.00,0,0,
3,1950,1950-10-22,5,22.318,CRD,@,WAS,W 38-28,*,14,30,46.67,289,2,2,75.6,0,0,9.63,7.97,0,0,,0,0,
4,1950,1950-10-29,6,22.325,CRD,,NYG,W 17-3,*,3,7,42.86,8,0,0,50.3,0,0,1.14,1.14,0,0,,0,0,
5,1950,1950-11-05,7,22.332,CRD,,CLE,L 7-10,,8,17,47.06,139,0,3,35.8,0,0,8.18,0.24,1,1,1.00,1,1,
6,1950,1950-11-12,8,22.339,CRD,@,NYG,L 21-51,*,13,30,43.33,172,2,1,70.4,0,0,5.73,5.57,1,-5,-5.00,0,0,
7,1950,1950-11-19,9,22.346,CRD,@,PHI,W 14-10,,1,5,20.00,43,0,0,62.9,0,0,8.60,8.60,0,0,,0,0,
8,1950,1950-11-23,10,22.350,CRD,,PIT,L 17-28,*,8,15,53.33,69,0,1,37.9,0,0,4.60,1.60,0,0,,0,0,
9,1951,1951-09-30,1,23.296,CRD,,PHI,L 14-17,,3,4,75.00,62,0,0,116.7,0,0,15.50,15.50,0,0,,0,0,
10,1951,1951-10-07,2,23.303,CRD,,CHI,W 28-14,*,8,14,57.14,105,1,0,104.8,0,0,7.50,8.93,1,14,14.00,0,0,
11,1951,1951-10-14,3,23.310,CRD,@,NYG,L 17-28,,6,11,54.55,77,1,1,69.1,0,0,7.00,4.73,0,0,,0,0,
12,1952,1952-09-29,1,24.296,CRD,,WAS,L 7-23,*,4,11,36.36,33,0,0,44.9,0,0,3.00,3.00,0,0,,0,0,
13,1952,1952-10-26,5,24.323,CRD,,PIT,L 28-34,,1,1,100.00,7,0,0,95.8,0,0,7.00,7.00,0,0,,0,0,
14,1952,1952-11-09,7,24.337,DTX,,RAM,L 6-27,*,11,24,45.83,67,0,6,13.2,0,0,2.79,-8.46,0,0,,0,0,
15,1952,1952-11-16,8,24.344,DTX,@,DET,L 13-43,*,12,30,40.00,90,1,4,19.4,0,0,3.00,-2.33,1,1,1.00,0,0,
16,1952,1952-11-23,9,24.351,DTX,@,GNB,L 14-42,*,22,38,57.89,142,0,2,44.0,0,0,3.74,1.37,2,13,6.50,1,1,
17,1952,1952-11-27,10,24.355,DTX,,CHI,W 27-23,*,16,26,61.54,205,0,2,54.2,0,0,7.88,4.42,2,2,1.00,2,2,
18,1952,1952-12-07,11,24.365,DTX,@,PHI,L 21-38,*,13,24,54.17,135,1,1,67.2,0,0,5.63,4.58,0,0,,0,0,
19,1952,1952-12-13,12,25.005,DTX,@,DET,L 6-41,*,12,32,37.50,130,1,2,34.6,0,0,4.06,1.88,1,0,0.00,0,0,
20,1960,1960-09-09,1,32.276,DEN,@,BOS,W 13-10,*,10,15,66.67,180,1,1,102.1,0,0,12.00,10.33,0,0,,0,0,0
21,1960,1960-09-18,2,32.285,DEN,@,BUF,W 27-21,*,14,26,53.85,156,2,2,65.5,0,0,6.00,4.08,4,-2,-0.50,0,0,0
22,1960,1960-09-23,3,32.290,DEN,@,NYT,L 24-28,*,14,29,48.28,214,1,1,70.2,0,0,7.38,6.52,0,0,,0,0,0
