ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
15,2012,2012-12-23,15,25.323,MIA,,BUF,W 24-10,,,,,,,,,,,0.0%,,,,,,,,,,,
16,2012,2012-12-30,16,25.330,MIA,@,NWE,L 0-28,*,0,0,,0,2,2,14,7.00,0,100.0%,7.00,0,0,,0,,0,0,0.0,0,0
17,2014,2014-09-07,1,27.215,TAM,,CAR,L 14-20,*,1,54,54.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
18,2014,2014-09-14,2,27.222,TAM,,STL,L 17-19,,0,0,,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,,0,0,0.0,0,0
19,2014,2014-09-18,3,27.226,TAM,@,ATL,L 14-56,,,,,,,,,,,0.0%,,,,,,,,,,,
20,2014,2014-09-28,4,27.236,TAM,@,PIT,W 27-24,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
21,2014,2014-10-05,5,27.243,TAM,@,NOR,L 31-37,,,,,,,,,,,0.0%,,,,,,,,,,,
22,2014,2014-10-12,6,27.250,TAM,,BAL,L 17-48,,,,,,,,,,,0.0%,,,,,,,,,,,
23,2014,2014-11-09,9,27.278,TAM,,ATL,L 17-27,*,,,,,,,,,,0.0%,,,,,,,,,,,
24,2014,2014-11-16,10,27.285,TAM,@,WAS,W 27-7,*,0,0,,0,0,0,0,,0,0.0%,,1,9,9.00,0,,0,0,0.0,0,0
25,2014,2014-11-23,11,27.292,TAM,@,CHI,L 13-21,*,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
26,2015,2015-09-13,1,28.221,TAM,,TEN,L 14-42,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
27,2015,2015-09-20,2,28.228,TAM,@,NOR,W 26-19,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
28,2015,2015-09-27,3,28.235,TAM,@,HOU,L 9-19,*,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
29,2015,2015-10-04,4,28.242,TAM,,CAR,L 23-37,*,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
30,2015,2015-10-11,5,28.249,TAM,,JAX,W 38-31,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
31,2015,2015-10-25,6,28.263,TAM,@,WAS,L 30-31,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
32,2015,2015-11-01,7,28.270,TAM,@,ATL,W 23-20,*,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
33,2015,2015-11-08,8,28.277,TAM,,NYG,L 18-32,,0,0,,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,,0,0,0.0,0,0
34,2015,2015-11-15,9,28.284,TAM,,DAL,W 10-6,*,0,0,,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,,0,0,0.0,0,0
35,2015,2015-11-22,10,28.291,TAM,@,PHI,W 45-17,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
36,2015,2015-11-29,11,28.298,TAM,@,IND,L 12-25,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
37,2015,2015-12-06,12,28.305,TAM,,ATL,W 23-19,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
38,2015,2015-12-13,13,28.312,TAM,,NOR,L 17-24,*,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
39,2015,2015-12-17,14,28.316,TAM,@,STL,L 23-31,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
40,2015,2015-12-27,15,28.326,TAM,,CHI,L 21-26,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
41,2015,2016-01-03,16,28.333,TAM,@,CAR,L 10-38,*,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
