ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1982,1982-09-12,1,22.346,NOR,,STL,L 7-21,2,36,18.00,1,0,0,,0,0,0,,0,1,6
2,1982,1982-09-19,2,22.353,NOR,@,CHI,W 10-0,1,31,31.00,0,0,0,,0,0,0,,0,0,0
3,1982,1982-11-21,3,23.051,NOR,,KAN,W 27-17,0,0,,0,,,,,0,0,,0,,
4,1982,1982-11-28,4,23.058,NOR,@,SFO,W 23-20,1,20,20.00,0,0,0,,0,0,0,,0,0,0
5,1982,1982-12-05,5,23.065,NOR,,TAM,L 10-13,4,71,17.75,0,0,0,,0,0,0,,0,0,0
6,1982,1982-12-26,8,23.086,NOR,,WAS,L 10-27,0,0,,0,0,0,,0,2,39,19.50,0,0,0
7,1982,1983-01-02,9,23.093,NOR,,ATL,W 35-6,4,38,9.50,1,0,0,,0,0,0,,0,1,6
8,1983,1983-09-04,1,23.338,NOR,,STL,W 28-17,2,44,22.00,1,0,0,,0,3,30,10.00,0,1,6
9,1983,1983-09-11,2,23.345,NOR,@,RAM,L 27-30,2,59,29.50,0,0,0,,0,3,61,20.33,0,0,0
10,1983,1983-09-18,3,23.352,NOR,,CHI,W 34-31,5,53,10.60,1,0,0,,0,3,143,47.67,0,1,6
11,1983,1983-09-25,4,23.359,NOR,@,DAL,L 20-21,3,35,11.67,0,0,0,,0,2,31,15.50,0,0,0
12,1983,1983-10-02,5,24.001,NOR,,MIA,W 17-7,2,33,16.50,0,0,0,,0,0,0,,0,0,0
13,1983,1983-10-09,6,24.008,NOR,@,ATL,W 19-17,2,29,14.50,0,0,0,,0,1,41,41.00,0,0,0
14,1983,1983-10-16,7,24.015,NOR,,SFO,L 13-32,1,4,4.00,0,0,0,,0,5,96,19.20,0,0,0
15,1983,1983-10-23,8,24.022,NOR,@,TAM,W 24-21,1,15,15.00,0,0,0,,0,1,39,39.00,0,0,0
16,1983,1983-10-30,9,24.029,NOR,@,BUF,L 21-27,1,11,11.00,0,0,0,,0,4,88,22.00,0,0,0
17,1983,1983-11-06,10,24.036,NOR,,ATL,W 27-10,0,0,,0,0,0,,0,3,54,18.00,0,0,0
18,1983,1983-11-27,13,24.057,NOR,,MIN,W 17-16,0,0,,0,0,0,,0,1,28,28.00,0,0,0
19,1983,1983-12-04,14,24.064,NOR,@,NWE,L 0-7,0,0,,0,0,0,,0,1,21,21.00,0,0,0
20,1983,1983-12-11,15,24.071,NOR,@,PHI,W 20-17,0,0,,0,0,0,,0,2,23,11.50,0,0,0
21,1983,1983-12-18,16,24.078,NOR,,RAM,L 24-26,0,0,,0,2,-16,-8.00,0,4,64,16.00,0,0,0
22,1984,1984-09-02,1,24.337,NOR,,ATL,L 28-36,0,0,,0,0,0,,0,4,103,25.75,0,0,0
23,1984,1984-09-09,2,24.344,NOR,,TAM,W 17-13,1,5,5.00,0,0,0,,0,3,73,24.33,0,0,0
24,1984,1984-09-16,3,24.351,NOR,@,SFO,L 20-30,0,0,,0,0,0,,0,5,88,17.60,0,0,0
25,1984,1984-09-23,4,24.358,NOR,,STL,W 34-24,0,0,,0,0,0,,0,2,33,16.50,0,0,0
26,1984,1984-09-30,5,24.365,NOR,@,HOU,W 27-10,0,0,,0,0,0,,0,0,0,,0,0,
27,1984,1984-10-07,6,25.006,NOR,@,CHI,L 7-20,0,0,,0,0,0,,0,2,33,16.50,0,0,0
28,1984,1984-10-14,7,25.013,NOR,,RAM,L 10-28,2,19,9.50,0,0,0,,0,5,72,14.40,0,0,0
29,1984,1984-10-21,8,25.020,NOR,@,DAL,L 27-30,0,0,,0,0,0,,0,2,34,17.00,0,0,0
30,1984,1984-10-28,9,25.027,NOR,@,CLE,W 16-14,0,0,,0,1,-3,-3.00,0,2,59,29.50,0,0,0
31,1984,1984-11-04,10,25.034,NOR,,GNB,L 13-23,0,0,,0,0,0,,0,2,41,20.50,0,0,0
32,1984,1984-11-11,11,25.041,NOR,@,ATL,W 17-13,0,0,,0,0,0,,0,2,44,22.00,0,0,0
33,1985,1985-10-13,6,26.012,NOR,@,RAI,L 13-23,,,,,,,,,,,,,,
34,1985,1985-12-08,14,26.068,DAL,@,CIN,L 24-50,0,0,,0,0,0,,0,3,59,19.67,0,0,0
35,1985,1985-12-15,15,26.075,DAL,,NYG,W 28-21,0,0,,0,0,0,,0,2,43,21.50,0,0,0
36,1985,1985-12-22,16,26.082,DAL,@,SFO,L 16-31,0,0,,0,0,0,,0,4,71,17.75,0,0,0
