ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
15,1998,1998-10-19,6,24.271,NYJ,@,NWE,W 24-14,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
16,1998,1998-10-25,7,24.277,NYJ,,ATL,W 28-3,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
17,1998,1998-11-01,8,24.284,NYJ,@,KAN,W 20-17,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
18,1998,1998-11-08,9,24.291,NYJ,,BUF,W 34-12,,2,2,14,7.00,0,100.0%,7.00,14,48,3.43,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
19,1998,1998-11-15,10,24.298,NYJ,@,IND,L 23-24,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
20,1998,1998-11-22,11,24.305,NYJ,@,TEN,W 24-3,,0,0,0,,0,0.0%,,2,6,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
21,1998,1998-11-29,12,24.312,NYJ,,CAR,W 48-21,,0,0,0,,0,0.0%,,10,23,2.30,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
22,1998,1998-12-06,13,24.319,NYJ,,SEA,W 32-31,,4,3,20,6.67,0,75.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
23,1998,1998-12-13,14,24.326,NYJ,@,MIA,W 21-16,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
24,1998,1998-12-19,15,24.332,NYJ,@,BUF,W 17-10,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
25,1998,1998-12-27,16,24.340,NYJ,,NWE,W 31-10,,0,0,0,,0,0.0%,,4,4,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
26,1999,1999-09-12,1,25.234,NYJ,,NWE,L 28-30,,,,,,,0.0%,,,,,,,,,,,,,0,,,,,,,,,
27,1999,1999-09-19,2,25.241,NYJ,@,BUF,L 3-17,,0,0,0,,0,0.0%,,3,5,1.67,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
28,1999,1999-09-26,3,25.248,NYJ,,WAS,L 20-27,,0,,,,,0.0%,,,,,,,,,,,,,0,,,,,,,,,
29,1999,1999-10-03,4,25.255,NYJ,@,DEN,W 21-13,,,,,,,0.0%,,,,,,,,,,,,,0,,,,,,,,,
30,1999,1999-10-11,5,25.263,NYJ,,JAX,L 6-16,,,,,,,0.0%,,,,,,,,,,,,,0,,,,,,,,,
31,1999,1999-10-17,6,25.269,NYJ,,IND,L 13-16,,,,,,,0.0%,,,,,,,,,,,,,0,,,,,,,,,
32,1999,1999-10-24,7,25.276,NYJ,@,OAK,L 23-24,,0,,,,,0.0%,,,,,,,,,,,,,0,,,,,,,,,
33,1999,1999-11-07,8,25.290,NYJ,,ARI,W 12-7,,,,,,,0.0%,,,,,,,,,,,,,0,,,,,,,,,
34,1999,1999-11-15,9,25.298,NYJ,@,NWE,W 24-17,,0,,,,,0.0%,,,,,,,,,,,,,0,,,,,,,,,
35,1999,1999-11-21,10,25.304,NYJ,,BUF,W 17-7,,0,,,,,0.0%,,,,,,,,,,,,,0,,,,,,,,,
36,1999,1999-11-28,11,25.311,NYJ,@,IND,L 6-13,,0,0,0,,0,0.0%,,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
37,1999,1999-12-05,12,25.318,NYJ,@,NYG,L 28-41,,0,,,,,0.0%,,,,,,,,,,,,,0,,,,,,,,,
38,1999,1999-12-12,13,25.325,NYJ,,MIA,W 28-20,,,,,,,0.0%,,,,,,,,,,,,,0,,,,,,,,,
39,1999,1999-12-19,14,25.332,NYJ,@,DAL,W 22-21,,0,,,,,0.0%,,,,,,,,,,,,,0,,,,,,,,,
40,1999,1999-12-27,15,25.340,NYJ,@,MIA,W 38-31,,0,,,,,0.0%,,,,,,,,,,,,,0,,,,,,,,,
41,1999,2000-01-02,16,25.346,NYJ,,SEA,W 19-9,,0,,,,,0.0%,,,,,,,,,,,,,0,,,,,,,,,
42,2000,2000-09-03,1,26.226,NYJ,@,GNB,W 20-16,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
43,2000,2000-09-11,2,26.234,NYJ,,NWE,W 20-19,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
44,2000,2000-09-17,3,26.240,NYJ,,BUF,W 27-14,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
45,2000,2000-09-24,4,26.247,NYJ,@,TAM,W 21-17,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
46,2000,2000-10-08,5,26.261,NYJ,,PIT,L 3-20,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
47,2000,2000-10-15,6,26.268,NYJ,@,NWE,W 34-17,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
48,2000,2000-10-23,7,26.276,NYJ,,MIA,W 40-37,,1,1,-6,-6.00,0,100.0%,-6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
49,2000,2000-10-29,8,26.282,NYJ,@,BUF,L 20-23,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
50,2000,2000-11-05,9,26.289,NYJ,,DEN,L 23-30,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
51,2000,2000-11-12,10,26.296,NYJ,@,IND,L 15-23,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
52,2000,2000-11-19,11,26.303,NYJ,@,MIA,W 20-3,,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
53,2000,2000-11-26,12,26.310,NYJ,,CHI,W 17-10,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
54,2000,2000-12-03,13,26.317,NYJ,,IND,W 27-17,,0,0,0,,0,0.0%,,1,1,1.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
55,2000,2000-12-10,14,26.324,NYJ,@,OAK,L 7-31,,1,1,62,62.00,0,100.0%,62.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
56,2000,2000-12-17,15,26.331,NYJ,,DET,L 7-10,,3,2,20,10.00,0,66.7%,6.67,1,-1,-1.00,0,0,0,,0,0,0,,,,,,1,9,9.00,0,0,0
57,2000,2000-12-24,16,26.338,NYJ,@,BAL,L 20-34,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
58,2001,2001-09-09,1,27.231,NYJ,,IND,L 24-45,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
59,2001,2001-09-23,2,27.245,NYJ,@,NWE,W 10-3,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
60,2001,2001-10-01,3,27.253,NYJ,,SFO,L 17-19,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
61,2001,2001-10-07,4,27.259,NYJ,@,BUF,W 42-36,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
62,2001,2001-10-14,5,27.266,NYJ,,MIA,W 21-17,,0,0,0,,0,0.0%,,1,4,4.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
63,2001,2001-10-21,6,27.273,NYJ,,STL,L 14-34,,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
64,2001,2001-10-28,7,27.280,NYJ,@,CAR,W 13-12,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
65,2001,2001-11-04,8,27.287,NYJ,@,NOR,W 16-9,,0,0,0,,0,0.0%,,2,3,1.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
66,2001,2001-11-11,9,27.294,NYJ,,KAN,W 27-7,,0,0,0,,0,0.0%,,1,2,2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
67,2001,2001-11-18,10,27.301,NYJ,@,MIA,W 24-0,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
68,2001,2001-12-02,11,27.315,NYJ,,NWE,L 16-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,1,6,6.00,0,0,0
69,2001,2001-12-09,12,27.322,NYJ,@,PIT,L 7-18,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
70,2001,2001-12-16,13,27.329,NYJ,,CIN,W 15-14,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
71,2001,2001-12-23,14,27.336,NYJ,@,IND,W 29-28,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
72,2001,2001-12-30,15,27.343,NYJ,,BUF,L 9-14,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
73,2001,2002-01-06,16,27.350,NYJ,@,OAK,W 24-22,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
74,2002,2002-09-08,1,28.230,NYJ,@,BUF,W 37-31,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
75,2002,2002-09-15,2,28.237,NYJ,,NWE,L 7-44,,2,1,7,7.00,0,50.0%,3.50,1,0,0.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
76,2002,2002-09-22,3,28.244,NYJ,@,MIA,L 3-30,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
77,2002,2002-09-29,4,28.251,NYJ,@,JAX,L 3-28,,3,1,31,31.00,0,33.3%,10.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
78,2002,2002-10-06,5,28.258,NYJ,,KAN,L 25-29,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
79,2002,2002-10-20,6,28.272,NYJ,,MIN,W 20-7,,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
80,2002,2002-10-27,7,28.279,NYJ,,CLE,L 21-24,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
81,2002,2002-11-03,8,28.286,NYJ,@,SDG,W 44-13,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
82,2002,2002-11-10,9,28.293,NYJ,,MIA,W 13-10,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
83,2002,2002-11-17,10,28.300,NYJ,@,DET,W 31-14,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
84,2002,2002-11-24,11,28.307,NYJ,,BUF,W 31-13,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
85,2002,2002-12-02,12,28.315,NYJ,@,OAK,L 20-26,,1,1,6,6.00,1,100.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
86,2002,2002-12-08,13,28.321,NYJ,,DEN,W 19-13,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
87,2002,2002-12-15,14,28.328,NYJ,@,CHI,L 13-20,,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
88,2002,2002-12-22,15,28.335,NYJ,@,NWE,W 30-17,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
89,2002,2002-12-29,16,28.342,NYJ,,GNB,W 42-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,1,20,20.00,0,0,0
90,2003,2003-09-04,1,29.226,NYJ,@,WAS,L 13-16,*,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
91,2003,2003-09-14,2,29.236,NYJ,,MIA,L 10-21,*,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
92,2003,2003-09-21,3,29.243,NYJ,@,NWE,L 16-23,*,6,5,36,7.20,0,83.3%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
93,2003,2003-09-28,4,29.250,NYJ,,DAL,L 6-17,*,5,3,21,7.00,0,60.0%,4.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
94,2003,2003-10-12,5,29.264,NYJ,,BUF,W 30-3,*,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
95,2003,2003-10-19,6,29.271,NYJ,@,HOU,W 19-14,*,3,3,29,9.67,0,100.0%,9.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
96,2003,2003-10-26,7,29.278,NYJ,@,PHI,L 17-24,*,3,3,22,7.33,0,100.0%,7.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
97,2003,2003-11-02,8,29.285,NYJ,,NYG,L 28-31,*,5,3,30,10.00,0,60.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
98,2003,2003-11-09,9,29.292,NYJ,@,OAK,W 27-24,*,4,4,52,13.00,1,100.0%,13.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
99,2003,2003-11-16,10,29.299,NYJ,@,IND,L 31-38,*,1,1,21,21.00,0,100.0%,21.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
100,2003,2003-11-23,11,29.306,NYJ,,JAX,W 13-10,*,5,5,52,10.40,0,100.0%,10.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
101,2003,2003-12-01,12,29.314,NYJ,,TEN,W 24-17,*,5,5,32,6.40,0,100.0%,6.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
102,2003,2003-12-07,13,29.320,NYJ,@,BUF,L 6-17,*,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
103,2003,2003-12-14,14,29.327,NYJ,,PIT,W 6-0,*,2,2,24,12.00,0,100.0%,12.00,1,2,2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
104,2003,2003-12-20,15,29.333,NYJ,,NWE,L 16-21,*,5,2,24,12.00,0,40.0%,4.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
105,2003,2003-12-28,16,29.341,NYJ,@,MIA,L 21-23,*,7,5,43,8.60,0,71.4%,6.14,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
106,2004,2004-09-12,1,30.235,NYJ,,CIN,W 31-24,*,3,3,20,6.67,0,100.0%,6.67,1,19,19.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
107,2004,2004-09-19,2,30.242,NYJ,@,SDG,W 34-28,*,7,5,56,11.20,1,71.4%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
108,2004,2004-10-03,3,30.256,NYJ,@,MIA,W 17-9,*,5,3,18,6.00,0,60.0%,3.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
109,2004,2004-10-10,4,30.263,NYJ,,BUF,W 16-14,*,9,7,31,4.43,0,77.8%,3.44,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
110,2004,2004-10-17,5,30.270,NYJ,,SFO,W 22-14,*,5,5,31,6.20,0,100.0%,6.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
111,2004,2004-10-24,6,30.277,NYJ,@,NWE,L 7-13,*,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
112,2004,2004-11-01,7,30.285,NYJ,,MIA,W 41-14,*,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
113,2004,2004-11-07,8,30.291,NYJ,@,BUF,L 17-22,*,0,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
114,2004,2004-11-14,9,30.298,NYJ,,BAL,L 17-20,*,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
115,2004,2004-11-21,10,30.305,NYJ,@,CLE,W 10-7,*,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
116,2004,2004-11-28,11,30.312,NYJ,@,ARI,W 13-3,*,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
117,2004,2004-12-05,12,30.319,NYJ,,HOU,W 29-7,*,6,5,38,7.60,0,83.3%,6.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
118,2004,2004-12-12,13,30.326,NYJ,@,PIT,L 6-17,*,2,1,2,2.00,0,50.0%,1.00,1,9,9.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
119,2004,2004-12-19,14,30.333,NYJ,,SEA,W 37-14,*,5,5,83,16.60,0,100.0%,16.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
120,2004,2004-12-26,15,30.340,NYJ,,NWE,L 7-23,*,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
121,2004,2005-01-02,16,30.347,NYJ,@,STL,L 29-32,*,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
122,2005,2005-09-11,1,31.233,NYJ,@,KAN,L 7-27,*,3,3,52,17.33,0,100.0%,17.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
123,2005,2005-09-18,2,31.240,NYJ,,MIA,W 17-7,*,3,3,4,1.33,1,100.0%,1.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
124,2005,2005-09-25,3,31.247,NYJ,,JAX,L 20-26,*,0,0,0,,0,0.0%,,1,1,1.00,1,0,0,,0,0,0,,,,,,0,0,,0,1,6
125,2005,2005-10-02,4,31.254,NYJ,@,BAL,L 3-13,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
126,2005,2005-10-09,5,31.261,NYJ,,TAM,W 14-12,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
127,2005,2005-10-16,6,31.268,NYJ,@,BUF,L 17-27,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
128,2005,2005-10-24,7,31.276,NYJ,@,ATL,L 14-27,*,5,3,14,4.67,0,60.0%,2.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
129,2005,2005-11-06,8,31.289,NYJ,,SDG,L 26-31,*,4,4,23,5.75,1,100.0%,5.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
130,2005,2005-11-13,9,31.296,NYJ,@,CAR,L 3-30,*,4,2,8,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
131,2005,2005-11-20,10,31.303,NYJ,@,DEN,L 0-27,*,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
132,2005,2005-11-27,11,31.310,NYJ,,NOR,L 19-21,*,2,2,2,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
133,2005,2005-12-04,12,31.317,NYJ,@,NWE,L 3-16,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
134,2005,2005-12-11,13,31.324,NYJ,,OAK,W 26-10,*,5,4,20,5.00,0,80.0%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
135,2005,2005-12-18,14,31.331,NYJ,@,MIA,L 20-24,*,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
136,2005,2005-12-26,15,31.339,NYJ,,NWE,L 21-31,*,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
137,2005,2006-01-01,16,31.345,NYJ,,BUF,W 30-26,*,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
138,2006,2006-09-10,1,32.232,TAM,,BAL,L 0-27,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
139,2006,2006-09-17,2,32.239,TAM,@,ATL,L 3-14,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
140,2006,2006-09-24,3,32.246,TAM,,CAR,L 24-26,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
141,2006,2006-11-13,9,32.296,TAM,@,CAR,L 10-24,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
142,2006,2006-11-19,10,32.302,TAM,,WAS,W 20-17,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
143,2006,2006-11-23,11,32.306,TAM,@,DAL,L 10-38,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
144,2006,2006-12-03,12,32.316,TAM,@,PIT,L 3-20,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
145,2006,2006-12-10,13,32.323,TAM,,ATL,L 6-17,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
146,2006,2006-12-17,14,32.330,TAM,@,CHI,L 31-34,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
147,2006,2006-12-24,15,32.337,TAM,@,CLE,W 22-7,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,1,11,11.00,0,0,0
148,2006,2006-12-31,16,32.344,TAM,,SEA,L 7-23,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
