ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1986,1986-09-28,4,24.204,HOU,,PIT,L 16-22,,,,,,,,
2,1986,1986-10-05,5,24.211,HOU,@,DET,L 13-24,,,,,,,,
3,1986,1986-10-12,6,24.218,HOU,,CHI,L 7-20,,,,,,,,
4,1986,1986-10-19,7,24.225,HOU,@,CIN,L 28-31,,,,,,,,
5,1986,1986-10-26,8,24.232,HOU,,RAI,L 17-28,,,,,,,,
6,1986,1986-11-02,9,24.239,HOU,@,MIA,L 7-28,,,,,,,,
7,1986,1986-11-09,10,24.246,HOU,,CIN,W 32-28,,,,,,,,
8,1986,1986-11-16,11,24.253,HOU,@,PIT,L 10-21,,,,,,,,
9,1986,1986-11-23,12,24.260,HOU,,IND,W 31-17,,,,,,,,
10,1986,1986-11-30,13,24.267,HOU,@,CLE,L 10-13,,,,,,,,
11,1986,1986-12-07,14,24.274,HOU,@,SDG,L 0-27,,,,,,,,
12,1986,1986-12-14,15,24.281,HOU,,MIN,W 23-10,0,0,,0,1.0,0,0,0
13,1986,1986-12-21,16,24.288,HOU,,BUF,W 16-7,,,,,,,,
14,1987,1987-09-13,1,25.189,HOU,,RAM,W 20-16,0,0,,0,,,,
15,1987,1987-09-20,2,25.196,HOU,@,BUF,L 30-34,0,0,,0,2.0,0,0,0
16,1987,1987-10-25,6,25.231,HOU,,ATL,W 37-33,0,0,,0,,,,
17,1987,1987-11-01,7,25.238,HOU,@,CIN,W 31-29,0,0,,0,,,,
18,1987,1987-11-08,8,25.245,HOU,@,SFO,L 20-27,0,0,,0,,,,
19,1987,1987-11-15,9,25.252,HOU,@,PIT,W 23-3,0,0,,0,,,,
20,1987,1987-11-22,10,25.259,HOU,,CLE,L 7-40,0,0,,0,,,,
21,1987,1987-11-29,11,25.266,HOU,@,IND,L 27-51,1,0,0.00,0,0.0,0,0,0
22,1987,1987-12-06,12,25.273,HOU,,SDG,W 33-18,0,0,,0,,,,
23,1987,1987-12-13,13,25.280,HOU,@,NOR,L 10-24,0,0,,0,,,,
24,1987,1987-12-20,14,25.287,HOU,,PIT,W 24-16,0,0,,0,,,,
25,1987,1987-12-27,15,25.294,HOU,,CIN,W 21-17,0,0,,0,,,,
26,1988,1988-09-04,1,26.180,HOU,@,IND,W 17-14,0,0,,0,1.5,0,0,0
27,1988,1988-09-11,2,26.187,HOU,,RAI,W 38-35,0,0,,0,2.5,0,0,0
28,1988,1988-09-18,3,26.194,HOU,@,NYJ,L 3-45,,,,,,,,
29,1988,1988-09-25,4,26.201,HOU,,NWE,W 31-6,0,0,,0,0.0,1,9,0
30,1988,1988-10-02,5,26.208,HOU,@,PHI,L 23-32,,,,,,,,
31,1988,1988-10-09,6,26.215,HOU,,KAN,W 7-6,0,0,,0,0.5,0,0,0
32,1988,1988-10-16,7,26.222,HOU,@,PIT,W 34-14,,,,,,,,
33,1988,1988-10-23,8,26.229,HOU,@,CIN,L 21-44,,,,,,,,
34,1988,1988-10-30,9,26.236,HOU,,WAS,W 41-17,0,0,,0,1.0,0,0,0
35,1988,1988-11-07,10,26.244,HOU,,CLE,W 24-17,,,,,,,,
36,1988,1988-11-13,11,26.250,HOU,@,SEA,L 24-27,,,,,,,,
37,1988,1988-11-20,12,26.257,HOU,,PHO,W 38-20,0,0,,0,1.0,0,0,0
38,1988,1988-11-24,13,26.261,HOU,@,DAL,W 25-17,,,,,,,,
39,1988,1988-12-04,14,26.271,HOU,,PIT,L 34-37,0,0,,0,1.0,0,0,0
40,1988,1988-12-11,15,26.278,HOU,,CIN,W 41-6,0,0,,0,1.0,0,0,0
41,1988,1988-12-18,16,26.285,HOU,@,CLE,L 23-28,,,,,,,,
42,1989,1989-09-10,1,27.186,HOU,@,MIN,L 7-38,,,,,,,,
43,1989,1989-09-17,2,27.193,HOU,@,SDG,W 34-27,,,,,,,,
44,1989,1989-09-24,3,27.200,HOU,,BUF,L 41-47,0,0,,0,2.5,0,0,0
45,1989,1989-10-01,4,27.207,HOU,,MIA,W 39-7,,,,,,,,
46,1989,1989-10-08,5,27.214,HOU,@,NWE,L 13-23,,,,,,,,
47,1989,1989-10-15,6,27.221,HOU,@,CHI,W 33-28,,,,,,,,
48,1989,1989-10-22,7,27.228,HOU,,PIT,W 27-0,,,,,,,,
49,1989,1989-11-05,9,27.242,HOU,,DET,W 35-31,,,,,,,,
50,1989,1989-11-13,10,27.250,HOU,,CIN,W 26-24,0,0,,0,2.0,0,0,0
51,1989,1989-11-19,11,27.256,HOU,,RAI,W 23-7,0,0,,0,1.0,0,0,0
52,1989,1989-11-26,12,27.263,HOU,@,KAN,L 0-34,,,,,,,,
53,1989,1989-12-03,13,27.270,HOU,@,PIT,W 23-16,,,,,,,,
54,1989,1989-12-10,14,27.277,HOU,,TAM,W 20-17,,,,,,,,
55,1989,1989-12-17,15,27.284,HOU,@,CIN,L 7-61,0,0,,0,1.0,0,0,0
56,1989,1989-12-23,16,27.290,HOU,,CLE,L 20-24,,,,,,,,
57,1990,1990-09-09,1,28.185,HOU,@,ATL,L 27-47,0,0,,0,1.0,0,0,0
58,1990,1990-09-16,2,28.192,HOU,@,PIT,L 9-20,0,0,,0,0.5,0,0,0
59,1990,1990-09-23,3,28.199,HOU,,IND,W 24-10,0,0,,0,1.5,0,0,0
60,1990,1990-09-30,4,28.206,HOU,@,SDG,W 17-7,0,0,,0,0.5,0,0,0
61,1990,1990-10-07,5,28.213,HOU,,SFO,L 21-24,,,,,,,,
62,1990,1990-10-14,6,28.220,HOU,,CIN,W 48-17,0,0,,0,1.0,0,0,0
63,1990,1990-10-21,7,28.227,HOU,,NOR,W 23-10,,,,,,,,
64,1990,1990-10-28,8,28.234,HOU,,NYJ,L 12-17,,,,,,,,
65,1990,1990-11-04,9,28.241,HOU,@,RAM,L 13-17,0,0,,0,0.5,0,0,0
66,1990,1990-11-18,10,28.255,HOU,@,CLE,W 35-23,,,,,,,,
67,1990,1990-11-26,11,28.263,HOU,,BUF,W 27-24,,,,,,,,
68,1990,1990-12-02,12,28.269,HOU,@,SEA,L 10-13,0,0,,0,1.0,0,0,0
69,1990,1990-12-09,13,28.276,HOU,,CLE,W 58-14,0,0,,0,1.0,0,0,0
70,1990,1990-12-16,14,28.283,HOU,@,KAN,W 27-10,,,,,,,,
71,1990,1990-12-23,15,28.290,HOU,@,CIN,L 20-40,,,,,,,,
72,1990,1990-12-30,16,28.297,HOU,,PIT,W 34-14,0,0,,0,1.0,0,0,0
73,1991,1991-09-01,1,29.177,HOU,,RAI,W 47-17,,,,,,,,
74,1991,1991-09-08,2,29.184,HOU,@,CIN,W 30-7,0,0,,0,1.0,0,0,0
75,1991,1991-09-16,3,29.192,HOU,,KAN,W 17-7,0,0,,0,1.0,0,0,0
76,1991,1991-09-22,4,29.198,HOU,@,NWE,L 20-24,0,0,,0,1.0,0,0,0
77,1991,1991-10-06,5,29.212,HOU,,DEN,W 42-14,0,0,,0,3.0,0,0,0
78,1991,1991-10-13,6,29.219,HOU,@,NYJ,W 23-20,0,0,,0,1.0,0,0,0
79,1991,1991-10-20,7,29.226,HOU,@,MIA,W 17-13,0,0,,0,0.5,0,0,0
80,1991,1991-10-27,8,29.233,HOU,,CIN,W 35-3,,,,,,,,
81,1991,1991-11-03,9,29.240,HOU,@,WAS,L 13-16,,,,,,,,
82,1991,1991-11-10,10,29.247,HOU,,DAL,W 26-23,,,,,,,,
83,1991,1991-11-17,11,29.254,HOU,,CLE,W 28-24,0,0,,0,1.0,0,0,0
84,1991,1991-11-24,12,29.261,HOU,@,PIT,L 14-26,,,,,,,,
85,1991,1991-12-02,13,29.269,HOU,,PHI,L 6-13,0,0,,0,2.0,0,0,0
86,1991,1991-12-08,14,29.275,HOU,,PIT,W 31-6,0,0,,0,1.5,0,0,0
87,1991,1991-12-15,15,29.282,HOU,@,CLE,W 17-14,0,0,,0,2.0,0,0,0
88,1991,1991-12-21,16,29.288,HOU,@,NYG,L 20-24,0,0,,0,1.0,0,0,0
89,1992,1992-09-13,2,30.189,HOU,@,IND,W 20-10,,,,,,,,
90,1992,1992-09-20,3,30.196,HOU,,KAN,W 23-20,0,0,,0,1.0,0,0,0
91,1992,1992-09-27,4,30.203,HOU,,SDG,W 27-0,,,,,,,,
92,1992,1992-10-11,5,30.217,HOU,@,CIN,W 38-24,,,,,,,,
93,1992,1992-10-18,6,30.224,HOU,@,DEN,L 21-27,0,0,,0,1.0,0,0,0
94,1992,1992-10-25,7,30.231,HOU,,CIN,W 26-10,0,0,,0,2.0,0,0,0
95,1992,1992-11-01,8,30.238,HOU,@,PIT,L 20-21,,,,,,,,
96,1992,1992-11-08,9,30.245,HOU,,CLE,L 14-24,0,0,,0,1.0,0,0,0
97,1992,1992-11-15,10,30.252,HOU,@,MIN,W 17-13,0,0,,0,1.0,0,0,0
98,1992,1992-11-22,11,30.259,HOU,@,MIA,L 16-19,0,0,,0,1.0,0,0,0
99,1992,1992-11-26,12,30.263,HOU,@,DET,W 24-21,,,,,,,,
100,1992,1992-12-07,13,30.274,HOU,,CHI,W 24-7,,,,,,,,
101,1992,1992-12-13,14,30.280,HOU,,GNB,L 14-16,,,,,,,,
102,1992,1992-12-20,15,30.287,HOU,@,CLE,W 17-14,,,,,,,,
103,1992,1992-12-27,16,30.294,HOU,,BUF,W 27-3,0,0,,0,1.0,0,0,0
104,1993,1993-09-05,1,31.181,HOU,@,NOR,L 21-33,,,,,,,,
105,1993,1993-09-12,2,31.188,HOU,,KAN,W 30-0,0,0,,0,1.0,0,0,0
106,1993,1993-09-19,3,31.195,HOU,@,SDG,L 17-18,,,,,,,,
107,1993,1993-09-26,4,31.202,HOU,,RAM,L 13-28,,,,,,,,
108,1993,1993-10-11,5,31.217,HOU,@,BUF,L 7-35,,,,,,,,
109,1993,1993-10-17,6,31.223,HOU,@,NWE,W 28-14,0,0,,0,1.0,0,0,0
110,1993,1993-10-24,7,31.230,HOU,,CIN,W 28-12,,,,,,,,
111,1993,1993-11-07,8,31.244,HOU,,SEA,W 24-14,0,0,,0,1.0,0,0,0
112,1993,1993-11-14,9,31.251,HOU,@,CIN,W 38-3,0,0,,0,1.0,0,0,0
113,1993,1993-11-21,10,31.258,HOU,@,CLE,W 27-20,,,,,,,,
114,1993,1993-11-28,11,31.265,HOU,,PIT,W 23-3,0,0,,0,4.0,0,0,0
115,1993,1993-12-05,12,31.272,HOU,,ATL,W 33-17,0,0,,0,1.0,0,0,0
116,1993,1993-12-12,13,31.279,HOU,,CLE,W 19-17,,,,,,,,
117,1993,1993-12-19,14,31.286,HOU,@,PIT,W 26-17,0,0,,0,1.0,0,0,0
118,1993,1993-12-25,15,31.292,HOU,@,SFO,W 10-7,,,,,,,,
