ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1972,1972-09-17,1,21.328,HOU,@,DEN,L 17-30,,,,
2,1972,1972-09-24,2,21.335,HOU,@,MIA,L 13-34,,,,
3,1972,1972-10-01,3,21.342,HOU,,NYJ,W 26-20,,,,
4,1972,1972-10-09,4,21.350,HOU,,OAK,L 0-34,,,,
5,1972,1972-10-15,5,21.356,HOU,@,PIT,L 7-24,,,,
6,1972,1972-10-22,6,21.363,HOU,,CLE,L 17-23,,,,
7,1972,1972-10-29,7,22.004,HOU,@,CIN,L 7-30,,,,
8,1972,1972-11-05,8,22.011,HOU,@,CLE,L 0-20,,,,
9,1972,1972-11-12,9,22.018,HOU,,PHI,L 17-18,,,,
10,1972,1972-11-19,10,22.025,HOU,,GNB,L 10-23,,,,
11,1972,1972-11-26,11,22.032,HOU,@,SDG,L 20-34,,,,
12,1972,1972-12-03,12,22.039,HOU,@,ATL,L 10-20,,,,
13,1972,1972-12-10,13,22.046,HOU,,PIT,L 3-9,,,,
14,1972,1972-12-17,14,22.053,HOU,,CIN,L 17-61,,,,
15,1973,1973-09-16,1,22.326,HOU,@,NYG,L 14-34,,,,
16,1973,1973-09-30,3,22.340,HOU,,PIT,L 7-36,,,,
17,1973,1973-10-07,4,22.347,HOU,,RAM,L 26-31,,,,
18,1973,1973-10-14,5,22.354,HOU,,DEN,L 20-48,,,,
19,1973,1973-10-21,6,22.361,HOU,@,CLE,L 13-42,,,,
20,1973,1973-10-28,7,23.003,HOU,@,CHI,L 14-35,,,,
21,1973,1973-11-04,8,23.010,HOU,@,BAL,W 31-27,,,,
22,1973,1973-11-11,9,23.017,HOU,,CLE,L 13-23,,,,
23,1973,1973-11-18,10,23.024,HOU,@,KAN,L 14-38,,,,
24,1973,1973-11-25,11,23.031,HOU,,NWE,L 0-32,,,,
25,1973,1973-12-02,12,23.038,HOU,,OAK,L 6-17,,,,
26,1973,1973-12-09,13,23.045,HOU,@,PIT,L 7-33,,,,
27,1973,1973-12-16,14,23.052,HOU,,CIN,L 24-27,,,,
28,1974,1974-09-15,1,23.325,HOU,,SDG,W 21-14,,,,
29,1974,1974-09-22,2,23.332,HOU,@,CLE,L 7-20,,,,
30,1974,1974-09-29,3,23.339,HOU,,KAN,L 7-17,,,,
31,1974,1974-10-06,4,23.346,HOU,,PIT,L 7-13,,,,
32,1974,1974-10-13,5,23.353,HOU,@,MIN,L 10-51,,,,
33,1974,1974-10-20,6,23.360,HOU,,STL,L 27-31,,,,
34,1974,1974-10-27,7,24.002,HOU,@,CIN,W 34-21,,,,
35,1974,1974-11-03,8,24.009,HOU,@,NYJ,W 27-22,,,,
36,1974,1974-11-10,9,24.016,HOU,@,BUF,W 21-9,,,,
37,1974,1974-11-17,10,24.023,HOU,,CIN,W 20-3,,,,
38,1974,1974-11-24,11,24.030,HOU,,DAL,L 0-10,,,,
39,1974,1974-12-01,12,24.037,HOU,@,PIT,W 13-10,,,,
40,1974,1974-12-08,13,24.044,HOU,@,DEN,L 14-37,,,,
41,1974,1974-12-15,14,24.051,HOU,,CLE,W 28-24,,,,
42,1975,1975-09-21,1,24.331,HOU,@,NWE,W 7-0,,,,
43,1975,1975-09-28,2,24.338,HOU,,SDG,W 33-17,,,,
44,1975,1975-10-05,3,24.345,HOU,,CIN,L 19-21,,,,
45,1975,1975-10-12,4,24.352,HOU,@,CLE,W 40-10,,,,
46,1975,1975-10-19,5,24.359,HOU,,WAS,W 13-10,,,,
47,1975,1975-10-26,6,25.001,HOU,,DET,W 24-8,,,,
48,1975,1975-11-02,7,25.008,HOU,@,KAN,W 17-13,,,,
49,1975,1975-11-09,8,25.015,HOU,@,PIT,L 17-24,,,,
50,1975,1975-11-16,9,25.022,HOU,,MIA,W 20-19,,,,
51,1975,1975-11-24,10,25.030,HOU,,PIT,L 9-32,,,,
52,1975,1975-11-30,11,25.036,HOU,@,CIN,L 19-23,,,,
53,1975,1975-12-07,12,25.043,HOU,@,SFO,W 27-13,,,,
54,1975,1975-12-14,13,25.050,HOU,@,OAK,W 27-26,,,,
55,1975,1975-12-21,14,25.057,HOU,,CLE,W 21-10,,,,
56,1976,1976-09-12,1,25.323,HOU,,TAM,W 20-0,,,,
57,1976,1976-09-19,2,25.330,HOU,@,BUF,W 13-3,,,,
58,1976,1976-09-26,3,25.337,HOU,,OAK,L 13-14,,,,
59,1976,1976-10-03,4,25.344,HOU,@,NOR,W 31-26,,,,
60,1976,1976-10-10,5,25.351,HOU,,DEN,W 17-3,,,,
61,1976,1976-10-17,6,25.358,HOU,@,SDG,L 27-30,,,,
62,1976,1976-11-01,8,26.007,HOU,@,BAL,L 14-38,,,,
63,1976,1976-11-28,12,26.034,HOU,,ATL,W 20-14,,,,
64,1977,1977-09-18,1,26.328,HOU,,NYJ,W 20-0,,,,
65,1977,1977-09-25,2,26.335,HOU,@,GNB,W 16-10,,,,
66,1977,1977-10-02,3,26.342,HOU,@,MIA,L 7-27,,,,
67,1977,1977-10-09,4,26.349,HOU,,PIT,W 27-10,,,,
68,1977,1977-10-16,5,26.356,HOU,,CLE,L 23-24,,,,
69,1977,1977-10-23,6,26.363,HOU,@,PIT,L 10-27,,,,
70,1977,1977-10-30,7,27.005,HOU,@,CIN,L 10-13,,,,
71,1977,1977-11-06,8,27.012,HOU,,CHI,W 47-0,,,,
72,1977,1977-11-13,9,27.019,HOU,@,OAK,L 29-34,,,,
73,1977,1977-11-20,10,27.026,HOU,@,SEA,W 22-10,,,,
74,1977,1977-11-27,11,27.033,HOU,,KAN,W 34-20,,,,
75,1977,1977-12-04,12,27.040,HOU,,DEN,L 14-24,,,,
76,1977,1977-12-11,13,27.047,HOU,@,CLE,W 19-15,,,,
77,1977,1977-12-18,14,27.054,HOU,,CIN,W 21-16,,,,
78,1978,1978-09-03,1,27.313,HOU,@,ATL,L 14-20,,,,
79,1978,1978-09-10,2,27.320,HOU,@,KAN,W 20-17,,,,
80,1978,1978-09-17,3,27.327,HOU,,SFO,W 20-19,,,,
81,1978,1978-09-24,4,27.334,HOU,,RAM,L 6-10,,,,
82,1978,1978-10-01,5,27.341,HOU,@,CLE,W 16-13,,,,
83,1978,1978-10-08,6,27.348,HOU,@,OAK,L 17-21,,,,
84,1978,1978-10-15,7,27.355,HOU,,BUF,W 17-10,1,-4,-4.00,0
85,1978,1978-10-23,8,27.363,HOU,@,PIT,W 24-17,,,,
86,1978,1978-10-29,9,28.004,HOU,@,CIN,L 13-28,,,,
87,1978,1978-11-05,10,28.011,HOU,,CLE,W 14-10,,,,
88,1978,1978-11-12,11,28.018,HOU,@,NWE,W 26-23,,,,
89,1978,1978-11-20,12,28.026,HOU,,MIA,W 35-30,,,,
90,1978,1978-11-26,13,28.032,HOU,,CIN,W 17-10,,,,
91,1978,1978-12-03,14,28.039,HOU,,PIT,L 3-13,,,,
92,1978,1978-12-10,15,28.046,HOU,@,NOR,W 17-12,,,,
93,1978,1978-12-17,16,28.053,HOU,,SDG,L 24-45,,,,
