ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,2004,2004-10-24,6,23.115,CHI,@,TAM,L 7-19,,9,19,47.37,69,0,1,34.8,2,12,3.63,1.26,1,4,4.00,0
2,2004,2004-10-31,7,23.122,CHI,,SFO,W 23-13,*,13,25,52.00,168,1,1,70.1,5,34,6.72,5.72,4,9,2.25,0
3,2004,2004-11-07,8,23.129,CHI,@,NYG,W 28-21,*,8,21,38.10,144,1,0,78.3,5,35,6.86,7.81,6,12,2.00,0
4,2004,2004-11-14,9,23.136,CHI,@,TEN,W 19-17,*,10,28,35.71,116,0,2,19.3,5,41,4.14,0.93,1,9,9.00,0
5,2004,2004-11-21,10,23.143,CHI,,IND,L 10-41,*,14,24,58.33,175,1,2,60.2,4,30,7.29,4.38,4,5,1.25,0
6,2004,2004-11-25,11,23.147,CHI,@,DAL,L 7-21,*,5,10,50.00,46,0,0,62.9,2,6,4.60,4.60,2,2,1.00,0
