ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2006,2006-09-10,1,22.349,CAR,,ATL,L 6-20,,,,,,,
2,2006,2006-09-17,2,22.356,CAR,@,MIN,L 13-16,,,,,,,
3,2006,2006-09-24,3,22.363,CAR,@,TAM,W 26-24,,,,,,,
4,2006,2006-10-01,4,23.005,CAR,,NOR,W 21-18,,,,,,,
5,2006,2006-10-08,5,23.012,CAR,,CLE,W 20-12,,,,,,,
6,2006,2006-10-15,6,23.019,CAR,@,BAL,W 23-21,,,,,,,
7,2006,2006-10-22,7,23.026,CAR,@,CIN,L 14-17,*,,,,,,
8,2006,2006-10-29,8,23.033,CAR,,DAL,L 14-35,,,,,,,
9,2006,2006-11-13,9,23.048,CAR,,TAM,W 24-10,,,,,,,
10,2006,2006-11-19,10,23.054,CAR,,STL,W 15-0,,,,,,,
11,2006,2006-11-26,11,23.061,CAR,@,WAS,L 13-17,,,,,,,
12,2006,2006-12-04,12,23.069,CAR,@,PHI,L 24-27,,,,,,,
13,2006,2006-12-10,13,23.075,CAR,,NYG,L 13-27,,,,,,,
14,2006,2006-12-17,14,23.082,CAR,,PIT,L 3-37,,,,,,,
15,2006,2006-12-24,15,23.089,CAR,@,ATL,W 10-3,,,,,,,
16,2006,2006-12-31,16,23.096,CAR,@,NOR,W 31-21,*,2.0,,,0,0,0
17,2007,2007-09-09,1,23.348,CAR,@,STL,W 27-13,,,,,,,
18,2007,2007-09-16,2,23.355,CAR,,HOU,L 21-34,,,,,,,
19,2007,2007-09-23,3,23.362,CAR,@,ATL,W 27-20,,,,,,,
20,2007,2007-09-30,4,24.004,CAR,,TAM,L 7-20,*,,,,,,
21,2007,2007-10-07,5,24.011,CAR,@,NOR,W 16-13,,,,,,,
22,2007,2007-10-14,6,24.018,CAR,@,ARI,W 25-10,,,,,,,
23,2007,2007-10-28,7,24.032,CAR,,IND,L 7-31,,,,,,,
24,2007,2007-11-04,8,24.039,CAR,@,TEN,L 7-20,,,,,,,
25,2007,2007-11-11,9,24.046,CAR,,ATL,L 13-20,,,,,,,
26,2007,2007-11-18,10,24.053,CAR,@,GNB,L 17-31,,,,,,,
27,2008,2008-10-19,7,25.023,CAR,,NOR,W 30-7,,0.0,1,0,0,0,0
28,2008,2008-10-26,8,25.030,CAR,,ARI,W 27-23,,,,,,,
29,2008,2008-11-23,11,25.058,CAR,@,ATL,L 28-45,,,,,,,
30,2008,2008-11-30,12,25.065,CAR,@,GNB,W 35-31,,,,,,,
31,2008,2008-12-08,13,25.073,CAR,,TAM,W 38-23,,,,,,,
32,2008,2008-12-14,14,25.079,CAR,,DEN,W 30-10,,,,,,,
33,2008,2008-12-21,15,25.086,CAR,@,NYG,L 28-34,,0.0,0,0,0,0,0
34,2008,2008-12-28,16,25.093,CAR,@,NOR,W 33-31,,0.0,1,0,0,0,0
35,2009,2009-09-13,1,25.352,CAR,,PHI,L 10-38,,,,,,,
36,2009,2009-09-20,2,25.359,CAR,@,ATL,L 20-28,,0.0,4,2,0,0,0
37,2009,2009-09-28,3,26.002,CAR,@,DAL,L 7-21,*,0.0,3,1,0,0,0
38,2009,2009-10-11,4,26.015,CAR,,WAS,W 20-17,,,,,,,
39,2009,2009-10-18,5,26.022,CAR,@,TAM,W 28-21,,0.0,1,0,0,0,0
40,2009,2009-10-25,6,26.029,CAR,,BUF,L 9-20,,,,,,,
41,2009,2009-11-01,7,26.036,CAR,@,ARI,W 34-21,,0.0,0,0,0,0,0
42,2009,2009-11-08,8,26.043,CAR,@,NOR,L 20-30,,0.0,0,0,0,0,0
43,2009,2009-11-15,9,26.050,CAR,,ATL,W 28-19,,0.0,1,0,0,0,0
44,2009,2009-11-19,10,26.054,CAR,,MIA,L 17-24,,0.0,1,1,0,0,0
45,2009,2009-11-29,11,26.064,CAR,@,NYJ,L 6-17,*,0.0,6,4,0,0,0
46,2009,2009-12-06,12,26.071,CAR,,TAM,W 16-6,*,0.0,2,0,0,0,0
47,2009,2009-12-13,13,26.078,CAR,@,NWE,L 10-20,*,0.0,6,3,0,0,0
48,2009,2009-12-20,14,26.085,CAR,,MIN,W 26-7,*,1.0,9,2,0,0,0
49,2009,2009-12-27,15,26.092,CAR,@,NYG,W 41-9,*,0.0,4,2,0,0,0
50,2009,2010-01-03,16,26.099,CAR,,NOR,W 23-10,*,0.0,3,3,0,0,0
51,2010,2010-09-12,1,26.351,CAR,@,NYG,L 18-31,*,0.0,7,2,1,1,0
52,2010,2010-09-19,2,26.358,CAR,,TAM,L 7-20,*,0.0,8,2,0,0,0
53,2010,2010-09-26,3,27.000,CAR,,CIN,L 7-20,*,0.0,5,4,0,0,0
54,2010,2010-10-03,4,27.007,CAR,@,NOR,L 14-16,*,1.0,12,2,0,0,0
55,2010,2010-10-10,5,27.014,CAR,,CHI,L 6-23,*,0.5,4,4,0,0,0
56,2010,2010-10-24,6,27.028,CAR,,SFO,W 23-20,*,0.0,6,1,0,0,0
57,2010,2010-10-31,7,27.035,CAR,@,STL,L 10-20,*,1.0,8,0,0,0,0
58,2010,2010-11-07,8,27.042,CAR,,NOR,L 3-34,*,0.0,9,0,0,0,0
59,2010,2010-11-14,9,27.049,CAR,@,TAM,L 16-31,*,0.0,5,2,0,0,0
60,2010,2010-11-21,10,27.056,CAR,,BAL,L 13-37,*,0.0,3,1,0,0,0
61,2010,2010-11-28,11,27.063,CAR,@,CLE,L 23-24,*,0.0,9,1,0,0,0
62,2010,2010-12-05,12,27.070,CAR,@,SEA,L 14-31,*,1.0,4,3,0,0,0
63,2010,2010-12-12,13,27.077,CAR,,ATL,L 10-31,,0.0,5,1,0,0,0
64,2010,2010-12-19,14,27.084,CAR,,ARI,W 19-12,*,0.0,2,1,0,0,0
65,2010,2010-12-23,15,27.088,CAR,@,PIT,L 3-27,*,0.0,5,0,0,0,0
66,2010,2011-01-02,16,27.098,CAR,@,ATL,L 10-31,*,0.0,6,4,0,0,0
67,2011,2011-09-11,1,27.350,CAR,@,ARI,L 21-28,*,0.0,3,0,0,0,0
68,2011,2011-09-18,2,27.357,CAR,,GNB,L 23-30,*,0.0,7,2,0,0,0
69,2011,2011-09-25,3,27.364,CAR,,JAX,W 16-10,*,0.0,8,1,0,0,0
70,2011,2011-10-02,4,28.006,CAR,@,CHI,L 29-34,*,0.0,3,1,0,0,0
71,2011,2011-10-09,5,28.013,CAR,,NOR,L 27-30,*,0.0,5,5,0,0,0
72,2011,2011-10-16,6,28.020,CAR,@,ATL,L 17-31,*,0.0,7,5,0,0,0
73,2011,2011-10-23,7,28.027,CAR,,WAS,W 33-20,*,1.0,10,2,0,0,0
74,2011,2011-10-30,8,28.034,CAR,,MIN,L 21-24,*,0.0,4,3,0,0,0
75,2011,2011-11-13,9,28.048,CAR,,TEN,L 3-30,*,0.0,8,2,0,0,0
