ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1993,1993-09-05,1,23.307,ATL,@,DET,L 13-30,,,,,,,
2,1993,1993-09-12,2,23.314,ATL,,NOR,L 31-34,,,,,,,
3,1993,1993-09-19,3,23.321,ATL,@,SFO,L 30-37,,,,,,,
4,1993,1993-11-21,10,24.019,ATL,,DAL,W 27-14,,,,,,,
5,1993,1993-12-19,14,24.047,ATL,@,WAS,L 17-30,,,,,,,
6,1994,1994-09-04,1,24.306,ATL,@,DET,L 28-31,,,,,,,
7,1994,1994-09-11,2,24.313,ATL,,RAM,W 31-13,,,,,,,
8,1994,1994-09-18,3,24.320,ATL,,KAN,L 10-30,,,,,,,
9,1994,1994-09-25,4,24.327,ATL,@,WAS,W 27-20,,,,,,,
10,1994,1994-10-02,5,24.334,ATL,@,RAM,W 8-5,,,,,,,
11,1994,1994-10-09,6,24.341,ATL,,TAM,W 34-13,,,,,,,
12,1994,1994-10-16,7,24.348,ATL,,SFO,L 3-42,,,,,,,
13,1994,1994-10-23,8,24.355,ATL,@,RAI,L 17-30,,,,,,,
14,1994,1994-11-06,9,25.004,ATL,,SDG,W 10-9,,,,,,,
15,1994,1994-11-13,10,25.011,ATL,@,NOR,L 32-33,,,,,,,
16,1994,1994-11-20,11,25.018,ATL,@,DEN,L 28-32,,,,,,,
17,1994,1994-11-27,12,25.025,ATL,,PHI,W 28-21,,,,,,,
18,1994,1994-12-04,13,25.032,ATL,@,SFO,L 14-50,,,,,,,
19,1994,1994-12-11,14,25.039,ATL,,NOR,L 20-29,,,,,,,
20,1994,1994-12-18,15,25.046,ATL,@,GNB,L 17-21,,,,,,,
21,1994,1994-12-24,16,25.052,ATL,,ARI,W 10-6,,,,,,,
22,1995,1995-09-03,1,25.305,SDG,@,OAK,L 7-17,,,,,,,
23,1995,1995-09-10,2,25.312,SDG,,SEA,W 14-10,,,,,,,
24,1995,1995-09-17,3,25.319,SDG,@,PHI,W 27-21,,,,,,,
25,1995,1995-09-24,4,25.326,SDG,,DEN,W 17-6,,,,,,,
26,1995,1995-10-01,5,25.333,SDG,@,PIT,L 16-31,,,,,,,
27,1995,1995-10-09,6,25.341,SDG,@,KAN,L 23-29,,,,,,,
28,1995,1995-10-15,7,25.347,SDG,,DAL,L 9-23,,,,,,,
29,1995,1995-10-22,8,25.354,SDG,@,SEA,W 35-25,,,,,,,
30,1995,1995-11-05,9,26.003,SDG,,MIA,L 14-24,,,,,,,
31,1995,1995-11-12,10,26.010,SDG,,KAN,L 7-22,,,,,,,
32,1995,1995-11-19,11,26.017,SDG,@,DEN,L 27-30,,,,,,,
33,1995,1995-11-27,12,26.025,SDG,,OAK,W 12-6,,,,,,,
34,1995,1995-12-03,13,26.031,SDG,,CLE,W 31-13,,,,,,,
35,1995,1995-12-09,14,26.037,SDG,,ARI,W 28-25,,,,,,,
36,1995,1995-12-17,15,26.045,SDG,@,IND,W 27-24,,0,0,1.0,0,0,0
