ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2013,2013-12-29,16,24.101,WAS,@,NYG,L 6-20,,0.0,1,0,0,0,0
2,2014,2014-09-07,1,24.353,WAS,@,HOU,L 6-17,,,,,,,
3,2014,2014-09-14,2,24.360,WAS,,JAX,W 41-10,,0.0,1,1,0,0,0
4,2014,2014-09-21,3,25.002,WAS,@,PHI,L 34-37,,0.0,1,0,0,0,0
5,2014,2014-09-25,4,25.006,WAS,,NYG,L 14-45,,0.0,1,1,0,0,0
6,2014,2014-10-06,5,25.017,WAS,,SEA,L 17-27,,,,,,,
7,2014,2014-10-12,6,25.023,WAS,@,ARI,L 20-30,*,0.0,2,0,0,0,0
8,2014,2014-10-19,7,25.030,WAS,,TEN,W 19-17,*,0.0,5,2,0,0,0
9,2014,2014-10-27,8,25.038,WAS,@,DAL,W 20-17,,0.0,0,1,0,0,0
10,2014,2014-11-02,9,25.044,WAS,@,MIN,L 26-29,,0.0,1,0,0,0,0
11,2014,2014-11-16,10,25.058,WAS,,TAM,L 7-27,,,,,,,
12,2014,2014-11-23,11,25.065,WAS,@,SFO,L 13-17,,,,,,,
13,2014,2014-11-30,12,25.072,WAS,@,IND,L 27-49,,,,,,,
14,2014,2014-12-07,13,25.079,WAS,,STL,L 0-24,*,0.0,9,5,0,0,0
15,2014,2014-12-14,14,25.086,WAS,@,NYG,L 13-24,*,0.0,5,4,0,0,0
16,2014,2014-12-20,15,25.092,WAS,,PHI,W 27-24,*,0.0,11,4,0,0,0
17,2014,2014-12-28,16,25.100,WAS,,DAL,L 17-44,,0.0,1,1,0,0,0
18,2015,2015-09-13,1,25.359,WAS,,MIA,L 10-17,,0.0,0,0,0,0,0
19,2015,2015-09-20,2,26.001,WAS,,STL,W 24-10,,0.0,1,1,0,0,0
20,2015,2015-09-24,3,26.005,WAS,@,NYG,L 21-32,*,0.0,8,3,0,0,0
21,2015,2015-10-04,4,26.015,WAS,,PHI,W 23-20,*,0.0,5,2,0,0,0
22,2015,2015-10-11,5,26.022,WAS,@,ATL,L 19-25,,0.0,2,0,0,0,0
23,2015,2015-10-18,6,26.029,WAS,@,NYJ,L 20-34,,0.0,0,1,0,0,0
24,2015,2015-10-25,7,26.036,WAS,,TAM,W 31-30,,0.0,2,2,0,0,0
25,2015,2015-11-08,8,26.050,WAS,@,NWE,L 10-27,,0.0,4,6,0,0,0
26,2015,2015-11-15,9,26.057,WAS,,NOR,W 47-14,,0.0,2,6,0,0,0
27,2015,2015-11-22,10,26.064,WAS,@,CAR,L 16-44,*,0.0,2,7,0,0,0
28,2015,2015-11-29,11,26.071,WAS,,NYG,W 20-14,*,0.0,4,4,0,0,0
29,2015,2015-12-07,12,26.079,WAS,,DAL,L 16-19,*,0.0,4,3,0,0,0
30,2015,2015-12-13,13,26.085,WAS,@,CHI,W 24-21,*,0.0,4,0,0,0,0
31,2015,2015-12-20,14,26.092,WAS,,BUF,W 35-25,*,0.0,1,4,0,0,0
32,2015,2015-12-26,15,26.098,WAS,@,PHI,W 38-24,*,1.0,7,1,0,0,0
33,2015,2016-01-03,16,26.106,WAS,@,DAL,W 34-23,*,0.0,5,0,1,24,0
34,2016,2016-09-12,1,26.359,WAS,,PIT,L 16-38,*,0.0,5,8,0,0,0
35,2016,2016-09-18,2,26.365,WAS,,DAL,L 23-27,*,0.0,4,6,0,0,0
36,2016,2016-09-25,3,27.006,WAS,@,NYG,W 29-27,*,0.0,1,1,0,0,0
37,2016,2016-10-02,4,27.013,WAS,,CLE,W 31-20,*,0.0,5,6,0,0,0
38,2016,2016-10-09,5,27.020,WAS,@,BAL,W 16-10,*,0.0,8,1,0,0,0
39,2016,2016-10-16,6,27.027,WAS,,PHI,W 27-20,*,0.0,3,2,0,0,0
40,2016,2016-10-23,7,27.034,WAS,@,DET,L 17-20,*,0.0,5,2,0,0,0
41,2016,2016-10-30,8,27.041,WAS,@,CIN,T 27-27,*,0.0,8,2,1,5,0
42,2016,2016-11-13,9,27.055,WAS,,MIN,W 26-20,*,0.0,1,7,0,0,0
43,2016,2016-11-20,10,27.062,WAS,,GNB,W 42-24,*,0.0,6,3,0,0,0
44,2016,2016-11-24,11,27.066,WAS,@,DAL,L 26-31,*,0.0,2,2,0,0,0
45,2016,2016-12-04,12,27.076,WAS,@,ARI,L 23-31,*,0.0,6,0,0,0,0
46,2016,2016-12-11,13,27.083,WAS,@,PHI,W 27-22,*,0.0,3,1,0,0,0
47,2016,2016-12-24,15,27.096,WAS,@,CHI,W 41-21,*,0.0,2,0,0,0,0
48,2016,2017-01-01,16,27.104,WAS,,NYG,L 10-19,*,0.0,1,2,0,0,0
49,2017,2017-09-10,1,27.356,WAS,,PHI,L 17-30,,0.0,0,0,0,0,0
50,2017,2017-09-17,2,27.363,WAS,@,LAR,W 27-20,,0.0,0,0,0,0,0
51,2017,2017-09-24,3,28.005,WAS,,OAK,W 27-10,*,0.0,1,0,0,0,0
52,2017,2017-10-02,4,28.013,WAS,@,KAN,L 20-29,,0.0,0,0,0,0,0
53,2017,2017-10-15,5,28.026,WAS,,SFO,W 26-24,,0.0,0,0,0,0,0
54,2017,2017-10-23,6,28.034,WAS,@,PHI,L 24-34,,0.0,0,0,0,0,0
55,2017,2017-10-29,7,28.040,WAS,,DAL,L 19-33,,0.0,3,4,0,0,0
56,2017,2017-11-05,8,28.047,WAS,@,SEA,W 17-14,*,0.0,7,1,1,2,0
57,2017,2017-11-12,9,28.054,WAS,,MIN,L 30-38,*,0.0,1,0,0,0,0
58,2018,2018-09-09,1,28.355,TEN,@,MIA,L 20-27,*,0.0,0,2,0,0,0
59,2018,2018-09-16,2,28.362,TEN,,HOU,W 20-17,*,0.0,1,1,0,0,0
60,2018,2018-09-23,3,29.004,TEN,@,JAX,W 9-6,,0.0,0,0,0,0,0
