ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1975,1975-09-21,1,22.028,DET,@,GNB,W 30-16,3,54,18.00,0
2,1975,1975-09-28,2,22.035,DET,@,ATL,W 17-14,2,55,27.50,0
3,1975,1975-10-12,4,22.049,DET,,CHI,W 27-7,,,,
4,1975,1975-10-19,5,22.056,DET,@,MIN,L 19-25,,,,
5,1976,1976-09-12,1,23.019,DET,@,CHI,L 3-10,1,16,16.00,0
6,1976,1976-09-19,2,23.026,DET,,ATL,W 24-10,,,,
7,1976,1976-09-26,3,23.033,DET,,MIN,L 9-10,,,,
8,1976,1976-10-03,4,23.040,DET,@,GNB,L 14-24,,,,
9,1976,1976-10-10,5,23.047,DET,,NWE,W 30-10,,,,
