ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1998,1998-10-19,6,23.315,NWE,,NYJ,L 14-24,,,,,,,0.0%,,,,,,,
2,1998,1998-10-25,7,23.321,NWE,@,MIA,L 9-12,,2,1,47,47.00,0,50.0%,23.50,0,0,,0,0,0
3,1998,1998-11-01,8,23.328,NWE,@,IND,W 21-16,,6,4,109,27.25,1,66.7%,18.17,0,0,,0,1,6
4,1998,1998-11-08,9,23.335,NWE,,ATL,L 10-41,,11,4,95,23.75,0,36.4%,8.64,0,0,,0,0,0
5,1998,1998-11-15,10,23.342,NWE,@,BUF,L 10-13,,4,2,48,24.00,1,50.0%,12.00,0,0,,0,1,6
6,1998,1998-11-23,11,23.350,NWE,,MIA,W 26-23,,11,4,53,13.25,0,36.4%,4.82,0,0,,0,0,0
7,1998,1998-11-29,12,23.356,NWE,,BUF,W 25-21,,1,,,,,0.0%,,,,,,,
8,1998,1998-12-06,13,23.363,NWE,@,PIT,W 23-9,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
9,1998,1998-12-13,14,24.005,NWE,@,STL,L 18-32,,5,1,10,10.00,0,20.0%,2.00,0,0,,0,0,0
10,1998,1998-12-20,15,24.012,NWE,,SFO,W 24-21,,11,5,56,11.20,0,45.5%,5.09,0,0,,0,0,0
11,1998,1998-12-27,16,24.019,NWE,@,NYJ,L 10-31,,3,1,44,44.00,1,33.3%,14.67,0,0,,0,1,6
12,1999,1999-09-12,1,24.278,NWE,@,NYJ,W 30-28,,2,1,58,58.00,1,50.0%,29.00,0,0,,0,1,6
13,1999,1999-09-19,2,24.285,NWE,,IND,W 31-28,,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0
14,1999,1999-09-26,3,24.292,NWE,,NYG,W 16-14,,,,,,,0.0%,,,,,,,
15,1999,1999-10-03,4,24.299,NWE,@,CLE,W 19-7,,5,4,29,7.25,0,80.0%,5.80,0,0,,0,0,0
16,1999,1999-10-10,5,24.306,NWE,@,KAN,L 14-16,,10,7,107,15.29,0,70.0%,10.70,0,0,,0,0,0
17,1999,1999-10-17,6,24.313,NWE,,MIA,L 30-31,,7,3,49,16.33,1,42.9%,7.00,0,0,,0,1,6
18,1999,1999-10-24,7,24.320,NWE,,DEN,W 24-23,,0,,,,,0.0%,,,,,,,
19,1999,1999-10-31,8,24.327,NWE,@,ARI,W 27-3,,1,,,,,0.0%,,,,,,,
20,1999,1999-11-15,9,24.342,NWE,,NYJ,L 17-24,,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0
21,1999,1999-11-21,10,24.348,NWE,@,MIA,L 17-27,,1,,,,,0.0%,,,,,,,
22,1999,1999-11-28,11,24.355,NWE,@,BUF,L 7-17,*,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
23,1999,1999-12-05,12,24.362,NWE,,DAL,W 13-6,,1,,,,,0.0%,,,,,,,
24,1999,1999-12-12,13,25.004,NWE,@,IND,L 15-20,,0,0,0,,0,0.0%,,2,37,18.50,0,0,0
25,1999,1999-12-19,14,25.011,NWE,@,PHI,L 9-24,,0,0,0,,0,0.0%,,4,95,23.75,0,0,0
26,1999,1999-12-26,15,25.018,NWE,,BUF,L 10-13,,,,,,,0.0%,,,,,,,
27,2000,2000-09-03,1,25.270,NWE,,TAM,L 16-21,*,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0
28,2000,2000-09-11,2,25.278,NWE,@,NYJ,L 19-20,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
29,2000,2000-09-24,4,25.291,NWE,@,MIA,L 3-10,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0
30,2000,2000-10-01,5,25.298,NWE,@,DEN,W 28-19,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
31,2000,2000-10-08,6,25.305,NWE,,IND,W 24-16,,2,1,44,44.00,1,50.0%,22.00,1,39,39.00,0,1,6
32,2000,2000-10-15,7,25.312,NWE,,NYJ,L 17-34,*,4,3,76,25.33,0,75.0%,19.00,1,24,24.00,0,0,0
33,2000,2000-10-22,8,25.319,NWE,@,IND,L 23-30,,4,2,20,10.00,0,50.0%,5.00,0,0,,0,0,0
34,2000,2000-11-05,9,25.333,NWE,,BUF,L 13-16,,2,1,22,22.00,0,50.0%,11.00,2,19,9.50,0,0,0
35,2000,2000-11-12,10,25.340,NWE,@,CLE,L 11-19,,6,2,21,10.50,0,33.3%,3.50,0,0,,0,0,0
36,2000,2000-11-19,11,25.347,NWE,,CIN,W 16-13,,2,,,,,0.0%,,,,,,,
37,2000,2000-12-04,13,25.362,NWE,,KAN,W 30-24,,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0
38,2000,2000-12-10,14,26.002,NWE,@,CHI,L 17-24,,1,,,,,0.0%,,,,,,,
39,2001,2001-09-23,2,26.289,CLE,,DET,W 24-14,,,,,,,0.0%,,,,,,,
40,2001,2001-10-21,5,26.317,IND,,NWE,L 17-38,,1,,,,,0.0%,,,,,,,
41,2001,2001-10-25,6,26.321,IND,@,KAN,W 35-28,,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0
42,2001,2001-11-25,10,26.352,IND,,SFO,L 21-40,,,,,,,0.0%,,,,,,,
43,2001,2001-12-02,11,26.359,IND,@,BAL,L 27-39,,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0
44,2001,2001-12-16,13,27.008,IND,,ATL,W 41-27,,0,0,0,,0,0.0%,,2,27,13.50,0,0,0
45,2001,2002-01-06,16,27.029,IND,,DEN,W 29-10,,,,,,,0.0%,,,,,,,
46,2002,2002-12-08,13,28.000,NYG,@,WAS,W 27-21,,,,,,,0.0%,,,,,,,
47,2002,2002-12-15,14,28.007,NYG,,DAL,W 37-7,,,,,,,0.0%,,,,,,,
48,2002,2002-12-22,15,28.014,NYG,@,IND,W 44-27,,,,,,,0.0%,,,,,,,
49,2002,2002-12-28,16,28.020,NYG,,PHI,W 10-7,,,,,,,0.0%,,,,,,,
