ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2012,2012-09-16,2,23.074,BUF,,KAN,W 35-17,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,0.0,0,0
2,2012,2012-09-23,3,23.081,BUF,@,CLE,W 24-14,,5,3,24,8.00,1,60.0%,4.80,0,0,,0,0,0,,0,1,6,0.0,0,0
3,2012,2012-09-30,4,23.088,BUF,,NWE,L 28-52,*,8,4,34,8.50,0,50.0%,4.25,0,0,,0,0,0,,0,0,0,0.0,0,0
4,2012,2012-10-07,5,23.095,BUF,@,SFO,L 3-45,*,3,2,28,14.00,0,66.7%,9.33,0,0,,0,0,0,,0,0,0,0.0,0,0
5,2012,2012-10-14,6,23.102,BUF,@,ARI,W 19-16,*,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0,0.0,0,0
6,2012,2012-10-21,7,23.109,BUF,,TEN,L 34-35,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,0.0,0,0
7,2012,2012-11-04,8,23.123,BUF,@,HOU,L 9-21,*,3,2,4,2.00,0,66.7%,1.33,0,0,,0,0,0,,0,0,0,0.0,0,0
8,2012,2012-11-11,9,23.130,BUF,@,NWE,L 31-37,*,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,0.0,0,0
9,2012,2012-11-15,10,23.134,BUF,,MIA,W 19-14,*,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0,,0,0,0,0.0,0,0
10,2012,2012-11-25,11,23.144,BUF,@,IND,L 13-20,,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,0,0,0.0,0,0
11,2012,2012-12-02,12,23.151,BUF,,JAX,W 34-18,*,2,2,54,27.00,0,100.0%,27.00,0,0,,0,0,0,,0,0,0,0.0,0,0
12,2012,2012-12-09,13,23.158,BUF,,STL,L 12-15,,7,3,33,11.00,0,42.9%,4.71,1,5,5.00,0,0,0,,0,0,0,0.0,0,0
13,2012,2012-12-16,14,23.165,BUF,,SEA,L 17-50,*,8,3,32,10.67,0,37.5%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0
