ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
41,1976,1976-10-17,6,25.196,DEN,,OAK,L 10-17,,,,,,,,,,
42,1976,1976-10-24,7,25.203,DEN,@,KAN,W 35-26,,,,,,,,,,
43,1976,1976-10-31,8,25.210,DEN,@,OAK,L 6-19,,,,,,,,,,
44,1976,1976-11-07,9,25.217,DEN,,TAM,W 48-13,,,,,,,,,,
45,1976,1976-11-14,10,25.224,DEN,@,SDG,W 17-0,0,0,,0,1,6,0.0,2,56,1
46,1976,1976-11-21,11,25.231,DEN,,NYG,W 14-13,,,,,,,,,,
47,1976,1976-11-28,12,25.238,DEN,@,NWE,L 14-38,0,0,,0,0,0,0.0,1,34,0
48,1976,1976-12-05,13,25.245,DEN,,KAN,W 17-16,0,0,,0,0,0,0.0,1,0,0
49,1976,1976-12-12,14,25.252,DEN,@,CHI,W 28-14,0,0,,0,0,0,0.0,1,24,0
50,1977,1977-09-18,1,26.167,DEN,,STL,W 7-0,,,,,,,,,,
51,1977,1977-09-25,2,26.174,DEN,,BUF,W 26-6,,,,,,,,,,
52,1977,1977-10-02,3,26.181,DEN,@,SEA,W 24-13,,,,,,,,,,
53,1977,1977-10-09,4,26.188,DEN,,KAN,W 23-7,0,0,,0,0,0,0.0,1,6,0
54,1977,1977-10-16,5,26.195,DEN,@,OAK,W 30-7,,,,,,,,,,
55,1977,1977-10-23,6,26.202,DEN,@,CIN,W 24-13,,,,,,,,,,
56,1977,1977-11-06,8,26.216,DEN,,PIT,W 21-7,,,,,,,,,,
57,1977,1977-11-13,9,26.223,DEN,@,SDG,W 17-14,0,0,,0,0,0,0.0,1,13,0
58,1977,1977-11-20,10,26.230,DEN,@,KAN,W 14-7,,,,,,,,,,
59,1977,1977-11-27,11,26.237,DEN,,BAL,W 27-13,0,0,,0,1,6,0.0,1,73,1
60,1977,1977-12-04,12,26.244,DEN,@,HOU,W 24-14,,,,,,,,,,
61,1977,1977-12-11,13,26.251,DEN,,SDG,W 17-9,,,,,,,,,,
62,1977,1977-12-18,14,26.258,DEN,@,DAL,L 6-14,0,0,,0,0,0,0.0,1,3,0
63,1978,1978-09-03,1,27.152,DEN,,OAK,W 14-6,,,,,,,,,,
64,1978,1978-09-11,2,27.160,DEN,@,MIN,L 9-12,,,,,,,,,,
65,1978,1978-09-17,3,27.166,DEN,,SDG,W 27-14,,,,,,,,,,
66,1978,1978-09-24,4,27.173,DEN,@,KAN,W 23-17,0,0,,0,0,0,0.0,1,0,0
67,1978,1978-10-01,5,27.180,DEN,,SEA,W 28-7,,,,,,,,,,
68,1978,1978-10-08,6,27.187,DEN,@,SDG,L 0-23,,,,,,,,,,
69,1978,1978-10-16,7,27.195,DEN,,CHI,W 16-7,,,,,,,,,,
70,1978,1978-10-22,8,27.201,DEN,@,BAL,L 6-7,,,,,,,,,,
71,1978,1978-10-29,9,27.208,DEN,@,SEA,W 20-17,,,,,,,,,,
72,1978,1978-11-05,10,27.215,DEN,,NYJ,L 28-31,0,0,,0,1,6,0.0,1,28,1
73,1978,1978-11-12,11,27.222,DEN,@,CLE,W 19-7,,,,,,,,,,
74,1978,1978-11-19,12,27.229,DEN,,GNB,W 16-3,,,,,,,,,,
75,1978,1978-11-23,13,27.233,DEN,@,DET,L 14-17,,,,,,,,,,
76,1978,1978-12-03,14,27.243,DEN,@,OAK,W 21-6,,,,,,,,,,
77,1978,1978-12-10,15,27.250,DEN,,KAN,W 24-3,,,,,,,,,,
78,1978,1978-12-16,16,27.256,DEN,,PIT,L 17-21,0,0,,0,0,0,0.0,1,0,0
79,1979,1979-09-02,1,28.151,DEN,,CIN,W 10-0,,,,,,,,,,
80,1979,1979-09-06,2,28.155,DEN,,RAM,L 9-13,,,,,,,,,,
81,1979,1979-09-23,4,28.172,DEN,,SEA,W 37-34,,,,,,,,,,
82,1979,1979-09-30,5,28.179,DEN,@,OAK,L 3-27,,,,,,,,,,
83,1979,1979-10-07,6,28.186,DEN,,SDG,W 7-0,,,,,,,,,,
84,1979,1979-10-14,7,28.193,DEN,@,KAN,W 24-10,,,,,,,,,,
85,1979,1979-11-04,10,28.214,DEN,,NOR,W 10-3,,,,,,,,,,
86,1979,1979-11-11,11,28.221,DEN,,NWE,W 45-10,,,,,,,,,,
87,1979,1979-11-18,12,28.228,DEN,@,SFO,W 38-28,,,,,,,,,,
88,1979,1979-11-25,13,28.235,DEN,,OAK,L 10-14,0,0,,0,0,0,0.0,1,34,0
89,1979,1979-12-02,14,28.242,DEN,@,BUF,W 19-16,,,,,,,,,,
90,1979,1979-12-08,15,28.248,DEN,@,SEA,L 23-28,,,,,,,,,,
91,1979,1979-12-17,16,28.257,DEN,@,SDG,L 7-17,,,,,,,,,,
92,1980,1980-09-07,1,29.156,DEN,@,PHI,L 6-27,,,,,,,,,,
93,1980,1980-09-14,2,29.163,DEN,,DAL,W 41-20,,,,,,,,,,
94,1980,1980-09-21,3,29.170,DEN,,SDG,L 13-30,,,,,,,,,,
95,1980,1980-09-29,4,29.178,DEN,@,NWE,L 14-23,,,,,,,,,,
96,1980,1980-10-05,5,29.184,DEN,@,CLE,W 19-16,,,,,,,,,,
97,1980,1980-10-13,6,29.192,DEN,,WAS,W 20-17,,,,,,,,,,
98,1980,1980-10-19,7,29.198,DEN,,KAN,L 17-23,,,,,,,,,,
99,1980,1980-10-26,8,29.205,DEN,@,NYG,W 14-9,,,,,,,,,,
100,1980,1980-11-02,9,29.212,DEN,,HOU,L 16-20,,,,,,,,,,
101,1980,1980-11-09,10,29.219,DEN,@,SDG,W 20-13,,,,,,,,,,
102,1980,1980-11-16,11,29.226,DEN,,NYJ,W 31-24,,,,,,,,,,
103,1980,1980-11-23,12,29.233,DEN,,SEA,W 36-20,,,,,,,,,,
104,1980,1980-12-01,13,29.241,DEN,@,OAK,L 3-9,,,,,,,,,,
105,1980,1980-12-07,14,29.247,DEN,@,KAN,L 14-31,,,,,,,,,,
106,1980,1980-12-14,15,29.254,DEN,,OAK,L 21-24,,,,,,,,,,
107,1980,1980-12-21,16,29.261,DEN,@,SEA,W 25-17,,,,,,,,,,
108,1981,1981-09-06,1,30.155,DEN,,OAK,W 9-7,,,,,,,,,,
109,1981,1981-09-13,2,30.162,DEN,@,SEA,L 10-13,,,,,,,,,,
110,1981,1981-09-20,3,30.169,DEN,,BAL,W 28-10,,,,,,,,,,
111,1981,1981-09-27,4,30.176,DEN,,SDG,W 42-24,,,,,,,,,,
112,1981,1981-10-04,5,30.183,DEN,@,OAK,W 17-0,,,,,,,,,,
113,1981,1981-10-11,6,30.190,DEN,,DET,W 27-21,,,,,,,,,,
114,1981,1981-10-18,7,30.197,DEN,@,KAN,L 14-28,,,,,,,,,,
115,1981,1981-10-25,8,30.204,DEN,@,BUF,L 7-9,,,,,,,,,,
116,1981,1981-11-02,9,30.212,DEN,,MIN,W 19-17,,,,,,,,,,
117,1981,1981-11-08,10,30.218,DEN,,CLE,W 23-20,,,,,,,,,,
118,1981,1981-11-15,11,30.225,DEN,@,TAM,W 24-7,,,,,,,,,,
119,1981,1981-11-22,12,30.232,DEN,@,CIN,L 21-38,,,,,,,,,,
120,1981,1981-11-29,13,30.239,DEN,@,SDG,L 17-34,,,,,,,,,,
121,1981,1981-12-06,14,30.246,DEN,,KAN,W 16-13,,,,,,,,,,
122,1981,1981-12-13,15,30.253,DEN,,SEA,W 23-13,,,,,,,,,,
123,1981,1981-12-20,16,30.260,DEN,@,CHI,L 24-35,,,,,,,,,,
124,1982,1982-09-12,1,31.161,DEN,,SDG,L 3-23,,,,,,,,,,
125,1982,1982-09-19,2,31.168,DEN,,SFO,W 24-21,,,,,,,,,,
126,1982,1982-11-21,3,31.231,DEN,,SEA,L 10-17,,,,,,,,,,
127,1982,1982-11-28,4,31.238,DEN,@,SDG,L 20-30,,,,,,,,,,
128,1982,1982-12-05,5,31.245,DEN,,ATL,L 27-34,,,,,,,,,,
129,1982,1982-12-12,6,31.252,DEN,@,RAM,W 27-24,,,,,,,,,,
130,1982,1982-12-19,7,31.259,DEN,,KAN,L 16-37,,,,,,,,,,
131,1982,1982-12-26,8,31.266,DEN,@,RAI,L 10-27,0,0,,0,0,0,1.0,0,0,0
132,1982,1983-01-02,9,31.273,DEN,@,SEA,L 11-13,0,0,,0,0,0,0.0,1,8,0
133,1983,1983-09-04,1,32.153,DEN,@,PIT,W 14-10,0,0,,0,0,0,0.0,1,0,0
134,1983,1983-09-11,2,32.160,DEN,@,BAL,W 17-10,0,0,,0,,,,,,
135,1983,1983-09-18,3,32.167,DEN,,PHI,L 10-13,0,0,,0,,,,,,
136,1983,1983-09-25,4,32.174,DEN,,RAI,L 7-22,0,0,,0,,,,,,
137,1983,1983-10-02,5,32.181,DEN,@,CHI,L 14-31,0,0,,0,,,,,,
138,1983,1983-10-09,6,32.188,DEN,@,HOU,W 26-14,0,0,,0,,,,,,
139,1983,1983-10-16,7,32.195,DEN,,CIN,W 24-17,0,0,,0,,,,,,
140,1983,1983-10-23,8,32.202,DEN,,SDG,W 14-6,0,0,,0,,,,,,
141,1983,1983-10-30,9,32.209,DEN,,KAN,W 27-24,0,0,,0,0,0,1.0,0,0,0
142,1983,1983-11-06,10,32.216,DEN,@,SEA,L 19-27,0,0,,0,,,,,,
143,1983,1983-11-13,11,32.223,DEN,@,RAI,L 20-22,0,0,,0,0,0,2.0,0,0,0
144,1983,1983-11-20,12,32.230,DEN,,SEA,W 38-27,1,2,2.00,0,0,0,0.5,0,0,0
145,1983,1983-12-04,14,32.244,DEN,,CLE,W 27-6,0,0,,0,,,,,,
146,1983,1983-12-11,15,32.251,DEN,,BAL,W 21-19,0,0,,0,0,0,2.0,0,0,0
147,1983,1983-12-18,16,32.258,DEN,@,KAN,L 17-48,0,0,,0,,,,,,
148,1984,1984-09-02,1,33.151,DEN,,CIN,W 20-17,,,,,,,,,,
149,1984,1984-09-09,2,33.158,DEN,@,CHI,L 0-27,,,,,,,,,,
150,1984,1984-09-16,3,33.165,DEN,@,CLE,W 24-14,0,0,,0,0,0,1.0,0,0,0
151,1984,1984-09-23,4,33.172,DEN,,KAN,W 21-0,0,0,,0,0,0,1.0,0,0,0
152,1984,1984-09-30,5,33.179,DEN,,RAI,W 16-13,0,0,,0,0,0,1.0,0,0,0
153,1984,1984-10-07,6,33.186,DEN,@,DET,W 28-7,0,0,,0,0,0,1.0,0,0,0
154,1984,1984-10-15,7,33.194,DEN,,GNB,W 17-14,,,,,,,,,,
155,1984,1984-10-21,8,33.200,DEN,@,BUF,W 37-7,,,,,,,,,,
156,1984,1984-10-28,9,33.207,DEN,@,RAI,W 22-19,0,0,,0,0,0,2.0,0,0,0
157,1984,1984-11-04,10,33.214,DEN,,NWE,W 26-19,,,,,,,,,,
158,1984,1984-11-11,11,33.221,DEN,@,SDG,W 16-13,,,,,,,,,,
159,1984,1984-11-18,12,33.228,DEN,,MIN,W 42-21,,,,,,,,,,
160,1984,1984-11-25,13,33.235,DEN,,SEA,L 24-27,,,,,,,,,,
161,1984,1984-12-02,14,33.242,DEN,@,KAN,L 13-16,,,,,,,,,,
162,1984,1984-12-09,15,33.249,DEN,,SDG,W 16-13,,,,,,,,,,
163,1984,1984-12-15,16,33.255,DEN,@,SEA,W 31-14,,,,,,,,,,
164,1985,1985-10-06,5,34.185,DEN,,HOU,W 31-20,,,,,,,,,,
165,1985,1985-10-13,6,34.192,DEN,@,IND,W 15-10,,,,,,,,,,
166,1985,1985-10-20,7,34.199,DEN,,SEA,W 13-10,,,,,,,,,,
167,1985,1985-10-27,8,34.206,DEN,@,KAN,W 30-10,,,,,,,,,,
168,1985,1985-11-03,9,34.213,DEN,@,SDG,L 10-30,,,,,,,,,,
169,1985,1985-11-11,10,34.221,DEN,,SFO,W 17-16,,,,,,,,,,
170,1985,1985-11-17,11,34.227,DEN,,SDG,W 30-24,,,,,,,,,,
171,1985,1985-11-24,12,34.234,DEN,@,RAI,L 28-31,,,,,,,,,,
172,1985,1985-12-01,13,34.241,DEN,@,PIT,W 31-23,,,,,,,,,,
173,1985,1985-12-08,14,34.248,DEN,,RAI,L 14-17,,,,,,,,,,
174,1985,1985-12-14,15,34.254,DEN,,KAN,W 14-13,,,,,,,,,,
175,1985,1985-12-20,16,34.260,DEN,@,SEA,W 27-24,,,,,,,,,,
176,1986,1986-09-07,1,35.156,DEN,,RAI,W 38-36,,,,,,,,,,
177,1986,1986-09-15,2,35.164,DEN,@,PIT,W 21-10,,,,,,,,,,
178,1986,1986-09-21,3,35.170,DEN,@,PHI,W 33-7,,,,,,,,,,
179,1986,1986-09-28,4,35.177,DEN,,NWE,W 27-20,,,,,,,,,,
180,1986,1986-10-05,5,35.184,DEN,,DAL,W 29-14,0,0,,0,0,0,0.5,0,0,0
181,1986,1986-10-12,6,35.191,DEN,@,SDG,W 31-14,,,,,,,,,,
182,1986,1986-10-20,7,35.199,DEN,@,NYJ,L 10-22,,,,,,,,,,
183,1986,1986-10-26,8,35.205,DEN,,SEA,W 20-13,,,,,,,,,,
184,1986,1986-11-02,9,35.212,DEN,@,RAI,W 21-10,,,,,,,,,,
185,1986,1986-11-09,10,35.219,DEN,,SDG,L 3-9,,,,,,,,,,
186,1986,1986-11-16,11,35.226,DEN,,KAN,W 38-17,,,,,,,,,,
187,1986,1986-11-23,12,35.233,DEN,@,NYG,L 16-19,,,,,,,,,,
188,1986,1986-11-30,13,35.240,DEN,,CIN,W 34-28,,,,,,,,,,
189,1986,1986-12-07,14,35.247,DEN,@,KAN,L 10-37,,,,,,,,,,
190,1986,1986-12-13,15,35.253,DEN,,WAS,W 31-30,,,,,,,,,,
191,1986,1986-12-20,16,35.260,DEN,@,SEA,L 16-41,,,,,,,,,,
