ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1983,1983-09-04,1,22.268,NWE,,BAL,L 23-29,,,,,,
2,1983,1983-09-11,2,22.275,NWE,@,MIA,L 24-34,,,,,,
3,1983,1983-09-18,3,22.282,NWE,,NYJ,W 23-13,,,,,,
4,1983,1983-09-25,4,22.289,NWE,@,PIT,W 28-23,,,,,,
5,1983,1983-10-02,5,22.296,NWE,,SFO,L 13-33,,,,,,
6,1983,1983-10-09,6,22.303,NWE,@,BAL,L 7-12,,,,,,
7,1983,1983-10-16,7,22.310,NWE,,SDG,W 37-21,,,,,,
8,1983,1983-10-23,8,22.317,NWE,@,BUF,W 31-0,,,,,,
9,1983,1983-10-30,9,22.324,NWE,@,ATL,L 13-24,,,,,,
10,1983,1983-11-06,10,22.331,NWE,,BUF,W 21-7,,,,,,
11,1983,1983-11-13,11,22.338,NWE,,MIA,W 17-6,,,,,,
12,1983,1983-11-20,12,22.345,NWE,,CLE,L 0-30,,,,,,
13,1983,1983-11-27,13,22.352,NWE,@,NYJ,L 3-26,,,,,,
14,1983,1983-12-04,14,22.359,NWE,,NOR,W 7-0,,,,,,
15,1983,1983-12-11,15,23.001,NWE,@,RAM,W 21-7,,,,,,
16,1983,1983-12-18,16,23.008,NWE,@,SEA,L 6-24,,,,,,
17,1984,1984-09-02,1,23.267,NWE,@,BUF,W 21-17,,,,,,
18,1984,1984-09-09,2,23.274,NWE,@,MIA,L 7-28,,,,,,
19,1984,1984-09-16,3,23.281,NWE,,SEA,W 38-23,,,,,,
20,1984,1984-09-23,4,23.288,NWE,,WAS,L 10-26,,,,,,
21,1984,1984-09-30,5,23.295,NWE,@,NYJ,W 28-21,,,,,,
22,1984,1984-10-07,6,23.302,NWE,@,CLE,W 17-16,,,,,,
23,1984,1984-10-14,7,23.309,NWE,,CIN,W 20-14,,,,,,
24,1984,1984-10-21,8,23.316,NWE,,MIA,L 24-44,,,,,,
25,1984,1984-10-28,9,23.323,NWE,,NYJ,W 30-20,,,,,,
26,1984,1984-11-04,10,23.330,NWE,@,DEN,L 19-26,,,,,,
27,1984,1984-11-11,11,23.337,NWE,,BUF,W 38-10,0,0,0.0,2,10,0
28,1984,1984-11-18,12,23.344,NWE,@,IND,W 50-17,,,,,,
29,1984,1984-11-22,13,23.348,NWE,@,DAL,L 17-20,,,,,,
30,1984,1984-12-02,14,23.358,NWE,,STL,L 10-33,,,,,,
31,1984,1984-12-09,15,23.365,NWE,@,PHI,L 17-27,,,,,,
32,1984,1984-12-16,16,24.006,NWE,,IND,W 16-10,0,0,0.0,1,13,0
33,1985,1985-09-08,1,24.272,NWE,,GNB,W 26-20,,,,,,
34,1985,1985-09-15,2,24.279,NWE,@,CHI,L 7-20,,,,,,
35,1985,1985-09-22,3,24.286,NWE,@,BUF,W 17-14,,,,,,
36,1985,1985-09-29,4,24.293,NWE,,RAI,L 20-35,0,0,0.0,1,0,0
37,1985,1985-10-06,5,24.300,NWE,@,CLE,L 20-24,,,,,,
38,1985,1985-10-13,6,24.307,NWE,,BUF,W 14-3,,,,,,
39,1985,1985-10-20,7,24.314,NWE,,NYJ,W 20-13,,,,,,
