ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
23,1975,1975-11-16,9,23.262,NOR,,MIN,L 7-20,3,52,17.33,1,0,0,,0,1,6
24,1975,1975-11-23,10,23.269,NOR,,SFO,L 6-16,3,53,17.67,0,0,0,,0,0,0
25,1975,1975-11-30,11,23.276,NOR,@,CLE,L 16-17,1,11,11.00,0,0,0,,0,0,0
26,1975,1975-12-07,12,23.283,NOR,,RAM,L 7-14,4,66,16.50,0,0,0,,0,0,0
27,1975,1975-12-14,13,23.290,NOR,@,NYG,L 14-28,4,47,11.75,0,1,10,10.00,0,0,0
28,1975,1975-12-21,14,23.297,NOR,,CHI,L 17-42,1,11,11.00,0,0,0,,0,0,0
29,1976,1976-09-12,1,24.198,NOR,,MIN,L 9-40,1,15,15.00,0,0,0,,0,0,0
30,1976,1976-09-19,2,24.205,NOR,,DAL,L 6-24,0,0,,0,1,-6,-6.00,0,0,0
31,1976,1976-09-26,3,24.212,NOR,@,KAN,W 27-17,1,11,11.00,0,0,0,,0,0,0
32,1976,1976-10-03,4,24.219,NOR,,HOU,L 26-31,2,20,10.00,0,0,0,,0,0,0
33,1976,1976-10-10,5,24.226,NOR,,ATL,W 30-0,,,,,,,,,,
34,1976,1976-10-17,6,24.233,NOR,@,SFO,L 3-33,,,,,,,,,,
35,1976,1976-10-24,7,24.240,NOR,,RAM,L 10-16,2,1,0.50,0,0,0,,0,0,0
36,1976,1976-10-31,8,24.247,NOR,@,ATL,L 20-23,,,,,,,,,,
37,1976,1976-11-07,9,24.254,NOR,@,GNB,L 27-32,1,3,3.00,0,0,0,,0,0,0
38,1976,1976-11-14,10,24.261,NOR,,DET,W 17-16,,,,,,,,,,
39,1976,1976-11-21,11,24.268,NOR,@,SEA,W 51-27,1,10,10.00,0,1,-1,-1.00,0,0,0
40,1976,1976-11-28,12,24.275,NOR,@,RAM,L 14-33,1,12,12.00,0,0,0,,0,0,0
41,1976,1976-12-05,13,24.282,NOR,@,NWE,L 6-27,,,,,,,,,,
42,1976,1976-12-12,14,24.289,NOR,,SFO,L 7-27,,,,,,,,,,
43,1977,1977-09-19,1,25.204,SFO,@,PIT,L 0-27,1,26,26.00,0,0,0,,0,0,0
44,1977,1977-09-25,2,25.210,SFO,,MIA,L 15-19,1,12,12.00,0,0,0,,0,0,0
45,1977,1977-10-02,3,25.217,SFO,@,RAM,L 14-34,2,22,11.00,0,0,0,,0,0,0
46,1977,1977-10-09,4,25.224,SFO,,ATL,L 0-7,2,30,15.00,0,0,0,,0,0,0
47,1977,1977-10-16,5,25.231,SFO,@,NYG,L 17-20,2,23,11.50,0,0,0,,0,0,0
48,1977,1977-10-23,6,25.238,SFO,,DET,W 28-7,,,,,,,,,,
49,1977,1977-10-30,7,25.245,SFO,,TAM,W 20-10,,,,,,,,,,
50,1977,1977-11-06,8,25.252,SFO,@,ATL,W 10-3,,,,,,,,,,
51,1977,1977-11-13,9,25.259,SFO,@,NOR,W 10-7,,,,,,,,,,
52,1977,1977-11-20,10,25.266,SFO,,RAM,L 10-23,,,,,,,,,,
53,1977,1977-11-27,11,25.273,SFO,,NOR,W 20-17,,,,,,,,,,
54,1977,1977-12-04,12,25.280,SFO,@,MIN,L 27-28,,,,,,,,,,
55,1977,1977-12-12,13,25.288,SFO,,DAL,L 35-42,2,75,37.50,1,0,0,,0,1,6
56,1977,1977-12-18,14,25.294,SFO,@,GNB,L 14-16,3,42,14.00,0,0,0,,0,0,0
57,1978,1978-09-17,3,26.202,SFO,@,HOU,L 19-20,2,23,11.50,1,0,0,,0,1,6
58,1978,1978-09-24,4,26.209,SFO,@,NYG,L 10-27,,,,,,,,,,
59,1978,1978-10-01,5,26.216,SFO,,CIN,W 28-12,,,,,,,,,,
60,1978,1978-10-08,6,26.223,SFO,@,RAM,L 10-27,2,58,29.00,0,0,0,,0,0,0
61,1978,1978-10-15,7,26.230,SFO,,NOR,L 7-14,1,8,8.00,0,0,0,,0,0,0
62,1978,1978-10-22,8,26.237,SFO,,ATL,L 17-20,,,,,,,,,,
63,1978,1978-10-29,9,26.244,SFO,@,WAS,L 20-38,5,91,18.20,0,0,0,,0,0,0
64,1978,1978-11-05,10,26.251,SFO,@,ATL,L 10-21,1,6,6.00,0,0,0,,0,0,0
65,1978,1978-11-12,11,26.258,SFO,,STL,L 10-16,,,,,,,,,,
66,1978,1978-11-19,12,26.265,SFO,,RAM,L 28-31,3,60,20.00,0,0,0,,0,0,0
67,1978,1978-11-27,13,26.273,SFO,,PIT,L 7-24,3,38,12.67,0,0,0,,0,0,0
68,1978,1978-12-03,14,26.279,SFO,@,NOR,L 13-24,2,51,25.50,1,0,0,,0,1,6
69,1978,1978-12-10,15,26.286,SFO,,TAM,W 6-3,,,,,,,,,,
70,1978,1978-12-17,16,26.293,SFO,@,DET,L 14-33,2,35,17.50,0,0,0,,0,0,0
71,1979,1979-09-02,1,27.187,SFO,@,MIN,L 22-28,2,22,11.00,0,0,0,,0,0,0
72,1979,1979-09-09,2,27.194,SFO,,DAL,L 13-21,,,,,,,,,,
73,1979,1979-09-16,3,27.201,SFO,@,RAM,L 24-27,,,,,,,,,,
74,1979,1979-09-23,4,27.208,SFO,,NOR,L 21-30,1,12,12.00,0,0,0,,0,0,0
75,1979,1979-09-30,5,27.215,SFO,@,SDG,L 9-31,,,,,,,,,,
76,1979,1979-10-14,7,27.229,SFO,@,NYG,L 16-32,,,,,,,,,,
77,1979,1979-10-21,8,27.236,SFO,,ATL,W 20-15,,,,,,,,,,
78,1979,1979-10-28,9,27.243,SFO,,CHI,L 27-28,,,,,,,,,,
79,1979,1979-11-04,10,27.250,SFO,@,OAK,L 10-23,,,,,,,,,,
80,1979,1979-11-11,11,27.257,SFO,@,NOR,L 20-31,,,,,,,,,,
81,1979,1979-11-18,12,27.264,SFO,,DEN,L 28-38,,,,,,,,,,
82,1979,1979-11-25,13,27.271,SFO,,RAM,L 20-26,,,,,,,,,,
83,1979,1979-12-02,14,27.278,SFO,@,STL,L 10-13,,,,,,,,,,
84,1979,1979-12-09,15,27.285,SFO,,TAM,W 23-7,,,,,,,,,,
85,1979,1979-12-16,16,27.292,SFO,@,ATL,L 21-31,,,,,,,,,,
