ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2015,2015-09-27,3,23.208,NYJ,,PHI,L 17-24,*,9,3,39,13.00,0,33.3%,4.33,0,0,,0,0,0
2,2015,2015-10-04,4,23.215,NYJ,@,MIA,W 27-14,*,6,2,14,7.00,0,33.3%,2.33,0,0,,0,0,0
3,2015,2015-10-18,5,23.229,NYJ,,WAS,W 34-20,,0,0,0,,0,0.0%,,0,0,,0,0,0
4,2015,2015-10-25,6,23.236,NYJ,@,NWE,L 23-30,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
5,2015,2015-11-08,8,23.250,NYJ,,JAX,W 28-23,,0,0,0,,0,0.0%,,0,0,,0,0,0
6,2015,2015-11-12,9,23.254,NYJ,,BUF,L 17-22,,1,1,22,22.00,0,100.0%,22.00,1,21,21.00,0,0,0
7,2015,2015-11-22,10,23.264,NYJ,@,HOU,L 17-24,,4,0,0,,0,0.0%,0.00,0,0,,0,0,0
8,2015,2015-11-29,11,23.271,NYJ,,MIA,W 38-20,,3,2,33,16.50,1,66.7%,11.00,0,0,,0,1,6
9,2015,2015-12-06,12,23.278,NYJ,@,NYG,W 23-20,,0,0,0,,0,0.0%,,0,0,,0,0,0
10,2015,2015-12-13,13,23.285,NYJ,,TEN,W 30-8,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0
11,2016,2016-12-11,13,24.283,NYJ,@,SFO,W 23-17,,0,0,0,,0,0.0%,,0,0,,0,0,0
12,2016,2016-12-17,14,24.289,NYJ,,MIA,L 13-34,,0,0,0,,0,0.0%,,0,0,,0,0,0
13,2016,2016-12-24,15,24.296,NYJ,@,NWE,L 3-41,,3,1,20,20.00,0,33.3%,6.67,0,0,,0,0,0
14,2016,2017-01-01,16,24.304,NYJ,,BUF,W 30-10,,0,0,0,,0,0.0%,,0,0,,0,0,0
