ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1987,1987-09-14,1,22.171,CHI,,NYG,W 34-19,
2,1987,1987-09-20,2,22.177,CHI,,TAM,W 20-3,
3,1987,1987-10-25,6,22.212,CHI,@,TAM,W 27-26,
4,1987,1987-11-01,7,22.219,CHI,,KAN,W 31-28,
5,1987,1987-11-22,10,22.240,CHI,,DET,W 30-10,
6,1987,1987-11-29,11,22.247,CHI,,GNB,W 23-10,
7,1987,1987-12-06,12,22.254,CHI,@,MIN,W 30-24,
8,1987,1987-12-14,13,22.262,CHI,@,SFO,L 0-41,
9,1987,1987-12-20,14,22.268,CHI,,SEA,L 21-34,
10,1987,1987-12-27,15,22.275,CHI,@,RAI,W 6-3,
11,1988,1988-10-24,8,23.211,CHI,,SFO,W 10-9,
12,1988,1988-10-30,9,23.217,CHI,@,NWE,L 7-30,
13,1988,1988-11-06,10,23.224,CHI,,TAM,W 28-10,
14,1988,1988-11-13,11,23.231,CHI,@,WAS,W 34-14,
15,1988,1988-11-20,12,23.238,CHI,@,TAM,W 27-15,
16,1988,1988-11-27,13,23.245,CHI,,GNB,W 16-0,
17,1988,1988-12-05,14,23.253,CHI,@,RAM,L 3-23,
18,1988,1988-12-11,15,23.259,CHI,,DET,W 13-12,
19,1988,1988-12-19,16,23.267,CHI,@,MIN,L 27-28,1.0
20,1989,1989-09-10,1,24.167,DAL,@,NOR,L 0-28,
21,1989,1989-09-17,2,24.174,DAL,@,ATL,L 21-27,
22,1989,1989-10-29,8,24.216,TAM,@,CIN,L 23-56,1.0
23,1989,1989-11-05,9,24.223,TAM,,CLE,L 31-42,
24,1989,1989-11-12,10,24.230,TAM,,MIN,L 10-24,
25,1989,1989-12-17,15,24.265,RAM,,NYJ,W 38-14,
26,1989,1989-12-24,16,24.272,RAM,@,NWE,W 24-20,
