ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2010,2010-09-13,1,24.207,NYJ,,BAL,L 9-10,*,,,,,,0.0%,,,,,,
2,2010,2010-09-19,2,24.213,NYJ,,NWE,W 28-14,*,,,,,,0.0%,,,,,,
3,2010,2010-09-26,3,24.220,NYJ,@,MIA,W 31-23,*,0,,,,,0.0%,,,,,,
4,2010,2010-10-03,4,24.227,NYJ,@,BUF,W 38-14,*,,,,,,0.0%,,,,,,
5,2010,2010-10-11,5,24.235,NYJ,,MIN,W 29-20,*,0,,,,,0.0%,,,,,,
6,2010,2010-10-17,6,24.241,NYJ,@,DEN,W 24-20,*,,,,,,0.0%,,,,,,
7,2010,2010-10-31,7,24.255,NYJ,,GNB,L 0-9,*,,0,0,,0,0.0%,,0,0,0.0,1,0
8,2010,2010-11-07,8,24.262,NYJ,@,DET,W 23-20,*,,,,,,0.0%,,,,,,
9,2010,2010-11-14,9,24.269,NYJ,@,CLE,W 26-20,*,0,,,,,0.0%,,,,,,
10,2010,2010-11-21,10,24.276,NYJ,,HOU,W 30-27,*,,,,,,0.0%,,,,,,
11,2010,2010-11-25,11,24.280,NYJ,,CIN,W 26-10,*,,,,,,0.0%,,,,,,
12,2010,2010-12-06,12,24.291,NYJ,@,NWE,L 3-45,*,,0,0,,0,0.0%,,0,0,0.0,1,0
13,2010,2010-12-12,13,24.297,NYJ,,MIA,L 6-10,*,,,,,,0.0%,,,,,,
14,2010,2010-12-19,14,24.304,NYJ,@,PIT,W 22-17,*,0,,,,,0.0%,,,,,,
15,2010,2010-12-26,15,24.311,NYJ,@,CHI,L 34-38,*,0,,,,,0.0%,,,,,,
16,2010,2011-01-02,16,24.318,NYJ,,BUF,W 38-7,*,,,,,,0.0%,,,,,,
17,2011,2011-09-11,1,25.205,NYJ,,DAL,W 27-24,*,,,,,,0.0%,,,,,,
18,2011,2011-09-18,2,25.212,NYJ,,JAX,W 32-3,*,,,,,,0.0%,,,,,,
19,2011,2011-09-25,3,25.219,NYJ,@,OAK,L 24-34,*,0,,,,,0.0%,,,,,,
20,2011,2011-10-02,4,25.226,NYJ,@,BAL,L 17-34,*,0,,,,,0.0%,,,,,,
21,2011,2011-10-09,5,25.233,NYJ,@,NWE,L 21-30,*,,,,,,0.0%,,,,,,
22,2011,2011-10-17,6,25.241,NYJ,,MIA,W 24-6,*,,,,,,0.0%,,,,,,
23,2011,2011-10-23,7,25.247,NYJ,,SDG,W 27-21,*,,,,,,0.0%,,,,,,
24,2011,2011-11-06,8,25.261,NYJ,@,BUF,W 27-11,*,,,,,,0.0%,,,,,,
25,2011,2011-11-13,9,25.268,NYJ,,NWE,L 16-37,*,,,,,,0.0%,,,,,,
26,2011,2011-11-17,10,25.272,NYJ,@,DEN,L 13-17,*,,0,0,,0,0.0%,,0,6,0.0,0,0
27,2011,2011-11-27,11,25.282,NYJ,,BUF,W 28-24,*,,,,,,0.0%,,,,,,
28,2011,2011-12-04,12,25.289,NYJ,@,WAS,W 34-19,*,,,,,,0.0%,,,,,,
29,2011,2011-12-11,13,25.296,NYJ,,KAN,W 37-10,*,,,,,,0.0%,,,,,,
30,2011,2011-12-18,14,25.303,NYJ,@,PHI,L 19-45,*,0,,,,,0.0%,,,,,,
31,2011,2011-12-24,15,25.309,NYJ,,NYG,L 14-29,*,0,,,,,0.0%,,,,,,
32,2011,2012-01-01,16,25.317,NYJ,@,MIA,L 17-19,*,1,1,1,1.00,0,100.0%,1.00,0,0,0.0,0,0
33,2012,2012-09-09,1,26.204,NYJ,,BUF,W 48-28,*,,,,,,0.0%,,,,,,
34,2012,2012-09-16,2,26.211,NYJ,@,PIT,L 10-27,*,,,,,,0.0%,,,,,,
35,2012,2012-09-23,3,26.218,NYJ,@,MIA,W 23-20,*,0,,,,,0.0%,,,,,,
36,2012,2012-09-30,4,26.225,NYJ,,SFO,L 0-34,*,,,,,,0.0%,,,,,,
37,2012,2012-10-08,5,26.233,NYJ,,HOU,L 17-23,*,,,,,,0.0%,,,,,,
38,2012,2012-10-14,6,26.239,NYJ,,IND,W 35-9,*,0,,,,,0.0%,,,,,,
39,2012,2012-10-21,7,26.246,NYJ,@,NWE,L 26-29,*,,,,,,0.0%,,,,,,
40,2012,2012-10-28,8,26.253,NYJ,,MIA,L 9-30,*,,,,,,0.0%,,,,,,
41,2012,2012-11-11,9,26.267,NYJ,@,SEA,L 7-28,*,,,,,,0.0%,,,,,,
42,2012,2012-11-18,10,26.274,NYJ,@,STL,W 27-13,*,,,,,,0.0%,,,,,,
43,2012,2012-11-22,11,26.278,NYJ,,NWE,L 19-49,*,,,,,,0.0%,,,,,,
44,2012,2012-12-02,12,26.288,NYJ,,ARI,W 7-6,*,,,,,,0.0%,,,,,,
45,2012,2012-12-09,13,26.295,NYJ,@,JAX,W 17-10,*,,,,,,0.0%,,,,,,
46,2012,2012-12-17,14,26.303,NYJ,@,TEN,L 10-14,*,,0,0,,0,0.0%,,0,0,0.0,0,0
47,2012,2012-12-23,15,26.309,NYJ,,SDG,L 17-27,*,,,,,,0.0%,,,,,,
48,2012,2012-12-30,16,26.316,NYJ,@,BUF,L 9-28,*,0,,,,,0.0%,,,,,,
49,2013,2013-09-08,1,27.202,CHI,,CIN,W 24-21,*,0,,,,,0.0%,,,,,,
50,2013,2013-09-15,2,27.209,CHI,,MIN,W 31-30,*,,,,,,0.0%,,,,,,
51,2013,2013-09-22,3,27.216,CHI,@,PIT,W 40-23,*,,,,,,0.0%,,,,,,
52,2013,2013-09-29,4,27.223,CHI,@,DET,L 32-40,*,,,,,,0.0%,,,,,,
