ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1970,1970-09-20,1,23.040,NOR,,ATL,L 3-14,0,0,,0,3,32,10.67,0,0,0,0
2,1970,1970-09-27,2,23.047,NOR,@,MIN,L 0-26,0,0,,0,0,0,,0,1,12,0
3,1970,1970-10-04,3,23.054,NOR,,NYG,W 14-10,,,,,,,,,,,
4,1970,1970-10-25,6,23.075,NOR,@,ATL,L 14-32,1,20,20.00,0,2,2,1.00,0,0,0,0
