ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
19,2010,2010-11-28,11,23.189,CAR,@,CLE,L 23-24,*,14,55,3.93,1,10,8,81,10.13,0,80.0%,8.10,0,0,,0,1,6,0.0,0,0
20,2010,2010-12-05,12,23.196,CAR,@,SEA,L 14-31,,3,19,6.33,1,0,0,0,,0,0.0%,,3,79,26.33,0,1,6,0.0,1,0
21,2010,2010-12-12,13,23.203,CAR,,ATL,L 10-31,,9,70,7.78,1,2,1,6,6.00,0,50.0%,3.00,5,87,17.40,0,1,6,0.0,0,0
22,2010,2010-12-19,14,23.210,CAR,,ARI,W 19-12,,10,21,2.10,0,3,2,27,13.50,0,66.7%,9.00,2,35,17.50,0,0,0,0.0,0,0
23,2010,2010-12-23,15,23.214,CAR,@,PIT,L 3-27,,4,3,0.75,0,2,2,23,11.50,0,100.0%,11.50,6,132,22.00,0,0,0,0.0,0,0
24,2010,2011-01-02,16,23.224,CAR,@,ATL,L 10-31,,2,14,7.00,0,3,2,-11,-5.50,0,66.7%,-3.67,1,29,29.00,0,0,0,0.0,1,0
25,2011,2011-09-11,1,24.111,CAR,@,ARI,L 21-28,,0,0,,0,2,1,4,4.00,0,50.0%,2.00,2,49,24.50,0,0,0,0.0,0,0
26,2011,2011-09-18,2,24.118,CAR,,GNB,L 23-30,,0,0,,0,0,0,0,,0,0.0%,,5,107,21.40,0,0,0,0.0,0,0
27,2011,2011-09-25,3,24.125,CAR,,JAX,W 16-10,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
28,2011,2011-10-02,4,24.132,CAR,@,CHI,L 29-34,,0,0,,0,0,0,0,,0,0.0%,,4,94,23.50,0,0,0,0.0,0,0
29,2012,2012-09-10,1,25.110,OAK,,SDG,L 14-22,,2,13,6.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
30,2012,2012-09-16,2,25.116,OAK,@,MIA,L 13-35,,1,-6,-6.00,0,3,3,83,27.67,1,100.0%,27.67,2,41,20.50,0,1,6,0.0,0,0
31,2012,2012-09-23,3,25.123,OAK,,PIT,W 34-31,,1,1,1.00,0,0,0,0,,0,0.0%,,1,51,51.00,0,0,0,0.0,0,0
32,2012,2012-09-30,4,25.130,OAK,@,DEN,L 6-37,,3,22,7.33,0,3,3,-5,-1.67,0,100.0%,-1.67,0,0,,0,0,0,0.0,0,0
33,2012,2012-10-14,5,25.144,OAK,@,ATL,L 20-23,,4,59,14.75,0,1,1,37,37.00,0,100.0%,37.00,2,25,12.50,0,0,0,0.0,0,0
34,2012,2012-10-21,6,25.151,OAK,,JAX,W 26-23,,0,0,,0,1,1,6,6.00,0,100.0%,6.00,4,99,24.75,0,0,0,0.0,0,0
35,2012,2012-10-28,7,25.158,OAK,@,KAN,W 26-16,,4,22,5.50,0,0,0,0,,0,0.0%,,2,46,23.00,0,0,0,0.0,0,0
36,2012,2012-11-04,8,25.165,OAK,,TAM,L 32-42,,2,0,0.00,0,6,6,52,8.67,0,100.0%,8.67,1,22,22.00,0,0,0,0.0,0,0
37,2012,2012-12-06,13,25.197,OAK,,DEN,L 13-26,,0,0,,0,0,0,0,,0,0.0%,,2,34,17.00,0,0,0,0.0,0,0
38,2012,2012-12-16,14,25.207,OAK,,KAN,W 15-0,,13,89,6.85,0,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,0.0,0,0
39,2012,2012-12-23,15,25.214,OAK,@,CAR,L 6-17,,4,12,3.00,0,1,1,8,8.00,0,100.0%,8.00,1,26,26.00,0,0,0,0.0,0,0
40,2012,2012-12-30,16,25.221,OAK,@,SDG,L 21-24,,1,9,9.00,0,0,0,0,,0,0.0%,,1,15,15.00,0,0,0,0.0,0,0
41,2013,2013-10-07,5,26.137,NYJ,@,ATL,W 30-28,,3,32,10.67,0,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0
42,2013,2013-10-13,6,26.143,NYJ,,PIT,L 6-19,,4,29,7.25,0,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,1,0
