ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1985,1985-11-03,9,24.022,DET,@,MIN,L 13-16,,,,
2,1985,1985-11-10,10,24.029,DET,@,CHI,L 3-24,,,,
3,1985,1985-11-17,11,24.036,DET,,MIN,W 41-21,,,,
4,1985,1985-11-24,12,24.043,DET,@,TAM,L 16-19,,,,
5,1985,1985-11-28,13,24.047,DET,,NYJ,W 31-20,,,,
6,1985,1985-12-08,14,24.057,DET,@,NWE,L 6-23,,,,
7,1985,1985-12-15,15,24.064,DET,,GNB,L 23-26,,,,
8,1985,1985-12-22,16,24.071,DET,,CHI,L 17-37,,,,
9,1986,1986-09-07,1,24.330,DET,@,MIN,W 13-10,0,0,,0
10,1986,1986-09-14,2,24.337,DET,,DAL,L 7-31,1,0,0.00,0
11,1986,1986-09-21,3,24.344,DET,,TAM,L 20-24,0,0,,0
12,1986,1986-09-28,4,24.351,DET,@,CLE,L 21-24,0,0,,0
13,1986,1986-10-05,5,24.358,DET,,HOU,W 24-13,0,0,,0
14,1986,1986-10-12,6,25.000,DET,@,GNB,W 21-14,0,0,,0
15,1986,1986-10-19,7,25.007,DET,@,RAM,L 10-14,0,0,,0
16,1986,1986-10-26,8,25.014,DET,@,CHI,L 7-13,0,0,,0
17,1986,1986-11-02,9,25.021,DET,,CIN,L 17-24,0,0,,0
18,1986,1986-11-09,10,25.028,DET,,MIN,L 10-24,0,0,,0
19,1986,1986-11-16,11,25.035,DET,@,PHI,W 13-11,0,0,,0
20,1986,1986-11-23,12,25.042,DET,@,TAM,W 38-17,0,0,,0
21,1986,1986-11-27,13,25.046,DET,,GNB,L 40-44,0,0,,0
22,1986,1986-12-07,14,25.056,DET,@,PIT,L 17-27,0,0,,0
23,1986,1986-12-15,15,25.064,DET,,CHI,L 13-16,0,0,,0
24,1986,1986-12-21,16,25.070,DET,,ATL,L 6-20,0,0,,0
