ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1973,1973-10-07,4,22.190,HOU,,RAM,L 26-31,,,,,,,,,,,,,,,,,,,,,,,,,
2,1973,1973-10-28,7,22.211,HOU,@,CHI,L 14-35,0,0,,0,1,18,18.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
3,1973,1973-11-04,8,22.218,HOU,@,BAL,W 31-27,,,,,,,,,,,,,,,,,,,,,,,,,
4,1973,1973-11-11,9,22.225,HOU,,CLE,L 13-23,,,,,,,,,,,,,,,,,,,,,,,,,
5,1973,1973-11-18,10,22.232,HOU,@,KAN,L 14-38,4,19,4.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
6,1973,1973-11-25,11,22.239,HOU,,NWE,L 0-32,2,1,0.50,0,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
7,1973,1973-12-02,12,22.246,HOU,,OAK,L 6-17,2,13,6.50,0,3,20,6.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
8,1973,1973-12-09,13,22.253,HOU,@,PIT,L 7-33,7,23,3.29,0,2,16,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
9,1973,1973-12-16,14,22.260,HOU,,CIN,L 24-27,,,,,,,,,,,,,,,,,,,,,,,,,
10,1974,1974-09-15,1,23.168,HOU,,SDG,W 21-14,13,17,1.31,2,5,51,10.20,1,0,0,,0,0,0,,0,0,,,0,0,,0,3,18
11,1974,1974-09-22,2,23.175,HOU,@,CLE,L 7-20,5,9,1.80,0,1,29,29.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
12,1974,1974-09-29,3,23.182,HOU,,KAN,L 7-17,6,10,1.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
13,1974,1974-10-06,4,23.189,HOU,,PIT,L 7-13,0,0,,0,2,22,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
14,1974,1974-10-13,5,23.196,HOU,@,MIN,L 10-51,3,6,2.00,0,2,12,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
15,1974,1974-10-20,6,23.203,HOU,,STL,L 27-31,5,9,1.80,2,3,18,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
16,1974,1974-10-27,7,23.210,HOU,@,CIN,W 34-21,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,4,4.00,0,0,0
17,1974,1974-11-03,8,23.217,HOU,@,NYJ,W 27-22,0,0,,0,2,9,4.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
18,1974,1974-11-10,9,23.224,HOU,@,BUF,W 21-9,7,32,4.57,0,0,0,,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0
19,1974,1974-11-17,10,23.231,HOU,,CIN,W 20-3,2,2,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
20,1974,1974-11-24,11,23.238,HOU,,DAL,L 0-10,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
21,1974,1974-12-01,12,23.245,HOU,@,PIT,W 13-10,,,,,,,,,,,,,,,,,,,,,,,,,
22,1974,1974-12-08,13,23.252,HOU,@,DEN,L 14-37,6,36,6.00,0,3,11,3.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
23,1974,1974-12-15,14,23.259,HOU,,CLE,W 28-24,10,14,1.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,13,13.00,0,0,0
24,1975,1975-11-16,9,24.230,PHI,@,NYG,W 13-10,,,,,,,,,,,,,,,,,,,,,,,,,
25,1975,1975-11-23,10,24.237,PHI,@,DAL,L 17-27,,,,,,,,,,,,,,,,,,,,,,,,,
26,1975,1975-11-30,11,24.244,PHI,,SFO,W 27-17,,,,,,,,,,,,,,,,,,,,,,,,,
27,1975,1975-12-07,12,24.251,PHI,,CIN,L 0-31,,,,,,,,,,,,,,,,,,,,,,,,,
28,1975,1975-12-14,13,24.258,PHI,@,DEN,L 10-25,,,,,,,,,,,,,,,,,,,,,,,,,
29,1975,1975-12-21,14,24.265,PHI,@,WAS,W 26-3,,,,,,,,,,,,,,,,,,,,,,,,,
