ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1972,1972-09-17,1,22.194,PIT,,OAK,W 34-28,10,28,2.80,0,2,16,8.00,0,0,0,,0,0,0,,0,0,,,1,16,16.00,0,0,0
2,1972,1972-09-24,2,22.201,PIT,@,CIN,L 10-15,13,35,2.69,0,2,7,3.50,0,0,0,,0,0,0,,0,0,,,1,26,26.00,0,0,0
3,1972,1972-10-01,3,22.208,PIT,@,STL,W 25-19,0,0,,0,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
4,1972,1972-10-08,4,22.215,PIT,@,DAL,L 13-17,3,16,5.33,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
5,1972,1972-10-15,5,22.222,PIT,,HOU,W 24-7,19,115,6.05,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
6,1972,1972-10-22,6,22.229,PIT,,NWE,W 33-3,11,27,2.45,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
7,1972,1972-10-29,7,22.236,PIT,@,BUF,W 38-21,15,138,9.20,2,1,17,17.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,3,18
8,1972,1972-11-05,8,22.243,PIT,,CIN,W 40-17,15,101,6.73,1,2,39,19.50,0,0,0,,0,0,0,,0,0,,,2,45,22.50,0,1,6
9,1972,1972-11-12,9,22.250,PIT,,KAN,W 16-7,17,134,7.88,1,1,21,21.00,0,0,0,,0,0,0,,0,0,,,1,27,27.00,0,1,6
10,1972,1972-11-19,10,22.257,PIT,@,CLE,L 24-26,12,136,11.33,1,1,1,1.00,0,0,0,,0,0,0,,0,0,,,3,69,23.00,0,1,6
11,1972,1972-11-26,11,22.264,PIT,,MIN,W 23-10,17,128,7.53,1,2,7,3.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
12,1972,1972-12-03,12,22.271,PIT,,CLE,W 30-0,20,102,5.10,2,4,26,6.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
13,1972,1972-12-10,13,22.278,PIT,@,HOU,W 9-3,21,61,2.90,0,3,33,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
14,1972,1972-12-17,14,22.285,PIT,@,SDG,W 24-2,15,34,2.27,1,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
15,1973,1973-09-23,2,23.200,PIT,,CLE,W 33-6,4,14,3.50,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
16,1973,1973-09-30,3,23.207,PIT,@,HOU,W 36-7,8,25,3.13,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
17,1973,1973-10-07,4,23.214,PIT,,SDG,W 38-21,7,14,2.00,0,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
