ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1974,1974-09-15,1,22.037,RAM,@,DEN,W 17-10,1,3,3.00,0,0,0,,0,0,0,,0,0,0
2,1974,1974-09-22,2,22.044,RAM,,NOR,W 24-0,2,6,3.00,0,0,0,,0,0,0,,0,0,0
3,1974,1974-09-29,3,22.051,RAM,@,NWE,L 14-20,0,0,,0,0,0,,0,1,5,5.00,0,0,0
4,1974,1974-10-06,4,22.058,RAM,,DET,W 16-13,1,2,2.00,0,0,0,,0,0,0,,0,0,0
5,1974,1974-10-13,5,22.065,RAM,@,GNB,L 6-17,1,2,2.00,0,0,0,,0,0,0,,0,0,0
6,1974,1974-10-20,6,22.072,RAM,,SFO,W 37-14,3,7,2.33,0,0,0,,0,0,0,,0,0,0
7,1974,1974-10-27,7,22.079,RAM,@,NYJ,W 20-13,2,12,6.00,0,0,0,,0,0,0,,0,0,0
8,1974,1974-11-04,8,22.087,RAM,@,SFO,W 15-13,16,65,4.06,0,0,0,,0,0,0,,0,0,0
9,1974,1974-11-10,9,22.093,RAM,,ATL,W 21-0,7,27,3.86,0,1,9,9.00,0,0,0,,0,0,0
10,1974,1974-11-17,10,22.100,RAM,@,NOR,L 7-20,1,3,3.00,0,1,3,3.00,0,0,0,,0,0,0
11,1974,1974-11-24,11,22.107,RAM,,MIN,W 20-17,3,10,3.33,0,4,23,5.75,0,1,12,12.00,0,0,0
12,1974,1974-12-01,12,22.114,RAM,@,ATL,W 30-7,11,43,3.91,0,0,0,,0,0,0,,0,0,0
13,1974,1974-12-09,13,22.122,RAM,,WAS,L 17-23,3,11,3.67,0,0,0,,0,0,0,,0,0,0
14,1974,1974-12-15,14,22.128,RAM,,BUF,W 19-14,4,7,1.75,0,0,0,,0,0,0,,0,0,0
15,1975,1975-09-21,1,23.043,RAM,@,DAL,L 7-18,,,,,,,,,,,,,,
16,1975,1975-09-28,2,23.050,RAM,@,SFO,W 23-14,2,3,1.50,0,0,0,,0,0,0,,0,0,0
17,1975,1975-10-05,3,23.057,RAM,,BAL,W 24-13,,,,,,,,,,,,,,
18,1975,1975-10-12,4,23.064,RAM,@,SDG,W 13-10,5,4,0.80,0,0,0,,0,0,0,,0,0,0
19,1975,1975-10-19,5,23.071,RAM,,ATL,W 22-7,7,24,3.43,0,0,0,,0,0,0,,0,0,0
20,1975,1975-10-26,6,23.078,RAM,,NOR,W 38-14,5,10,2.00,1,0,0,,0,0,0,,0,1,6
21,1975,1975-11-03,7,23.086,RAM,@,PHI,W 42-3,10,35,3.50,1,0,0,,0,0,0,,0,1,6
22,1975,1975-11-09,8,23.092,RAM,,SFO,L 23-24,5,30,6.00,1,0,0,,0,1,12,12.00,0,1,6
23,1975,1975-11-16,9,23.099,RAM,@,ATL,W 16-7,3,12,4.00,0,0,0,,0,0,0,,0,0,0
24,1975,1975-11-23,10,23.106,RAM,,CHI,W 38-10,6,38,6.33,2,0,0,,0,2,27,13.50,0,2,12
25,1975,1975-11-27,11,23.110,RAM,@,DET,W 20-0,2,3,1.50,0,0,0,,0,0,0,,0,0,0
26,1975,1975-12-07,12,23.120,RAM,@,NOR,W 14-7,2,-3,-1.50,0,0,0,,0,0,0,,0,0,0
27,1975,1975-12-14,13,23.127,RAM,,GNB,W 22-5,1,2,2.00,1,0,0,,0,0,0,,0,1,6
28,1976,1976-09-12,1,24.034,RAM,@,ATL,W 30-14,22,102,4.64,0,1,-3,-3.00,0,0,0,,0,0,0
29,1976,1976-09-19,2,24.041,RAM,@,MIN,T 10-10,28,128,4.57,0,2,15,7.50,0,0,0,,0,0,0
30,1976,1976-09-26,3,24.048,RAM,,NYG,W 24-10,19,85,4.47,1,4,48,12.00,1,0,0,,0,2,12
31,1976,1976-10-03,4,24.055,RAM,@,MIA,W 31-28,10,33,3.30,0,0,0,,0,0,0,,0,0,0
32,1976,1976-10-11,5,24.063,RAM,,SFO,L 0-16,7,12,1.71,0,5,74,14.80,0,0,0,,0,0,0
33,1976,1976-10-17,6,24.069,RAM,,CHI,W 20-12,18,73,4.06,0,2,21,10.50,0,0,0,,0,0,0
34,1976,1976-10-24,7,24.076,RAM,@,NOR,W 16-10,10,20,2.00,0,0,0,,0,0,0,,0,0,0
35,1976,1976-10-31,8,24.083,RAM,,SEA,W 45-6,6,16,2.67,0,0,0,,0,0,0,,0,0,0
36,1976,1976-11-08,9,24.091,RAM,@,CIN,L 12-20,20,86,4.30,0,2,25,12.50,0,0,0,,0,0,0
37,1976,1976-11-14,10,24.097,RAM,,STL,L 28-30,8,26,3.25,0,5,47,9.40,0,0,0,,0,0,0
38,1976,1976-11-21,11,24.104,RAM,@,SFO,W 23-3,12,24,2.00,0,0,0,,0,0,0,,0,0,0
39,1976,1976-11-28,12,24.111,RAM,,NOR,W 33-14,8,80,10.00,0,2,13,6.50,0,0,0,,0,0,0
40,1976,1976-12-04,13,24.117,RAM,,ATL,W 59-0,5,5,1.00,0,4,42,10.50,0,0,0,,0,0,0
41,1976,1976-12-11,14,24.124,RAM,@,DET,W 20-17,4,-2,-0.50,0,3,20,6.67,0,0,0,,0,0,0
42,1977,1977-09-18,1,25.040,RAM,@,ATL,L 6-17,7,16,2.29,0,1,2,2.00,0,0,0,,0,0,0
43,1977,1977-09-25,2,25.047,RAM,,PHI,W 20-0,20,61,3.05,0,1,5,5.00,0,0,0,,0,0,0
44,1977,1977-10-02,3,25.054,RAM,,SFO,W 34-14,20,51,2.55,2,1,10,10.00,0,0,0,,0,2,12
45,1977,1977-10-10,4,25.062,RAM,@,CHI,L 23-24,13,38,2.92,0,6,45,7.50,0,0,0,,0,0,0
46,1977,1977-10-16,5,25.068,RAM,,NOR,W 14-7,20,77,3.85,0,1,17,17.00,0,0,0,,0,0,0
47,1977,1977-10-24,6,25.076,RAM,,MIN,W 35-3,12,53,4.42,1,1,4,4.00,0,0,0,,0,1,6
48,1977,1977-10-30,7,25.082,RAM,@,NOR,L 26-27,2,10,5.00,0,2,23,11.50,0,0,0,,0,0,0
49,1977,1977-11-06,8,25.089,RAM,,TAM,W 31-0,10,31,3.10,0,1,18,18.00,0,0,0,,0,0,0
