ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2014,2014-09-07,1,21.183,SFO,@,DAL,W 28-17,,0,0,,0,0.0,0,0
2,2014,2014-09-14,2,21.190,SFO,,CHI,L 20-28,,1,10,10.00,0,0.0,1,0
3,2014,2014-09-21,3,21.197,SFO,@,ARI,L 14-23,,,,,,,,
4,2014,2014-09-28,4,21.204,SFO,,PHI,W 26-21,,0,0,,0,0.0,1,0
5,2014,2014-10-05,5,21.211,SFO,,KAN,W 22-17,,0,0,,0,0.0,0,1
6,2014,2014-10-13,6,21.219,SFO,@,STL,W 31-17,,,,,,,,
7,2014,2014-10-19,7,21.225,SFO,@,DEN,L 17-42,,0,0,,0,1.0,1,0
8,2014,2014-11-02,8,21.239,SFO,,STL,L 10-13,,0,0,,0,1.0,1,0
9,2014,2014-11-09,9,21.246,SFO,@,NOR,W 27-24,*,0,0,,0,0.0,2,4
10,2014,2014-11-16,10,21.253,SFO,@,NYG,W 16-10,*,0,0,,0,1.0,2,0
11,2014,2014-11-23,11,21.260,SFO,,WAS,W 17-13,,0,0,,0,1.0,2,0
12,2014,2014-11-27,12,21.264,SFO,,SEA,L 3-19,,0,0,,0,1.0,5,0
13,2014,2014-12-07,13,21.274,SFO,@,OAK,L 13-24,,0,0,,0,0.0,0,0
14,2014,2014-12-14,14,21.281,SFO,@,SEA,L 7-17,,0,0,,0,0.0,0,1
15,2014,2014-12-20,15,21.287,SFO,,SDG,L 35-38,*,0,0,,0,0.0,0,0
16,2014,2014-12-28,16,21.295,SFO,,ARI,W 20-17,,0,0,,0,1.0,2,0
17,2015,2015-09-14,1,22.190,SFO,,MIN,W 20-3,,0,0,,0,1.0,3,0
18,2015,2015-09-20,2,22.196,SFO,@,PIT,L 18-43,*,0,0,,0,0.0,0,0
19,2015,2015-09-27,3,22.203,SFO,@,ARI,L 7-47,*,0,0,,0,0.0,3,1
20,2015,2015-10-04,4,22.210,SFO,,GNB,L 3-17,*,0,0,,0,2.0,4,0
21,2015,2015-10-11,5,22.217,SFO,@,NYG,L 27-30,*,0,0,,0,0.0,1,0
22,2015,2015-10-18,6,22.224,SFO,,BAL,W 25-20,*,0,0,,0,0.0,5,0
23,2015,2015-10-22,7,22.228,SFO,,SEA,L 3-20,*,0,0,,0,2.0,5,0
24,2015,2015-11-01,8,22.238,SFO,@,STL,L 6-27,*,0,0,,0,0.0,0,1
25,2015,2015-11-08,9,22.245,SFO,,ATL,W 17-16,*,0,0,,0,1.0,2,1
26,2015,2015-11-22,10,22.259,SFO,@,SEA,L 13-29,*,0,0,,0,0.5,1,2
27,2015,2015-11-29,11,22.266,SFO,,ARI,L 13-19,*,0,0,,0,0.0,2,1
28,2015,2015-12-06,12,22.273,SFO,@,CHI,W 26-20,*,0,0,,0,0.0,3,0
29,2015,2015-12-27,15,22.294,SFO,@,DET,L 17-32,*,0,0,,0,0.0,0,1
30,2015,2016-01-03,16,22.301,SFO,,STL,W 19-16,*,0,0,,0,0.0,1,1
31,2016,2016-10-06,5,23.212,SFO,,ARI,L 21-33,*,0,0,,0,0.0,2,0
32,2016,2016-10-16,6,23.222,SFO,@,BUF,L 16-45,*,0,0,,0,0.0,0,0
33,2016,2016-10-23,7,23.229,SFO,,TAM,L 17-34,*,0,0,,0,1.0,3,0
34,2016,2016-12-11,13,23.278,SFO,,NYJ,L 17-23,,0,0,,0,0.5,0,1
35,2016,2016-12-18,14,23.285,SFO,@,ATL,L 13-41,,0,0,,0,0.0,4,0
36,2016,2016-12-24,15,23.291,SFO,@,LAR,W 22-21,,0,0,,0,0.0,1,0
37,2016,2017-01-01,16,23.299,SFO,,SEA,L 23-25,,0,0,,0,0.0,2,0
38,2017,2017-09-17,2,24.193,SFO,@,SEA,L 9-12,,0,0,,0,1.0,1,0
39,2017,2017-09-21,3,24.197,SFO,,LAR,L 39-41,,0,0,,0,0.0,0,0
40,2017,2017-10-01,4,24.207,SFO,@,ARI,L 15-18,,0,0,,0,0.0,1,0
41,2017,2017-10-08,5,24.214,SFO,@,IND,L 23-26,,0,0,,0,0.0,1,1
42,2017,2017-10-15,6,24.221,SFO,@,WAS,L 24-26,,0,0,,0,0.0,0,1
43,2017,2017-12-10,13,24.277,SFO,@,HOU,W 26-16,,0,0,,0,0.0,2,2
44,2017,2017-12-17,14,24.284,SFO,,TEN,W 25-23,,0,0,,0,0.0,0,0
45,2018,2018-09-09,1,25.185,CHI,@,GNB,L 23-24,*,0,0,,0,0.0,0,0
46,2018,2018-09-17,2,25.193,CHI,,SEA,W 24-17,,0,0,,0,1.0,2,0
47,2018,2018-09-23,3,25.199,CHI,@,ARI,W 16-14,,0,0,,0,0.0,0,0
