ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1997,1997-08-31,1,24.350,JAX,@,BAL,W 28-27,,,,,,,0.0%,,0,0,,0,,,,,,
2,1997,1997-09-07,2,24.357,JAX,,NYG,W 40-13,,0,0,0,,0,0.0%,,4,2,0.50,0,0,0,,0,0,0
3,1997,1997-09-22,3,25.007,JAX,,PIT,W 30-21,,,,,,,0.0%,,0,0,,0,,,,,,
4,1997,1997-09-28,4,25.013,JAX,@,WAS,L 12-24,,,,,,,0.0%,,0,0,,0,,,,,,
5,1997,1997-10-05,5,25.020,JAX,,CIN,W 21-13,,,,,,,0.0%,,0,0,,0,,,,,,
6,1997,1997-10-12,6,25.027,JAX,,PHI,W 38-21,,0,0,0,,0,0.0%,,2,2,1.00,0,0,0,,0,0,0
7,1997,1997-10-19,7,25.034,JAX,@,DAL,L 22-26,,,,,,,0.0%,,0,0,,0,,,,,,
8,1997,1997-10-26,8,25.041,JAX,@,PIT,L 17-23,,,,,,,0.0%,,0,0,,0,,,,,,
9,1997,1997-11-02,9,25.048,JAX,@,TEN,W 30-24,,,,,,,0.0%,,0,0,,0,,,,,,
10,1997,1997-11-09,10,25.055,JAX,,KAN,W 24-10,,,,,,,0.0%,,0,0,,0,,,,,,
11,1997,1997-11-16,11,25.062,JAX,,TEN,W 17-9,,,,,,,0.0%,,0,0,,0,,,,,,
12,1997,1997-11-23,12,25.069,JAX,@,CIN,L 26-31,,,,,,,0.0%,,0,0,,0,,,,,,
13,1997,1997-12-21,16,25.097,JAX,@,OAK,W 20-9,,,,,,,0.0%,,0,0,,0,,,,,,
14,1998,1998-09-06,1,25.356,JAX,@,CHI,W 24-23,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0
15,1998,1998-09-13,2,25.363,JAX,,KAN,W 21-16,,,,,,,0.0%,,,,,,,,,,,
16,1998,1998-09-27,4,26.012,JAX,@,TEN,W 27-22,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0
17,1998,1998-10-12,5,26.027,JAX,,MIA,W 28-21,,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0,,0,0,0
18,1998,1998-10-18,6,26.033,JAX,@,BUF,L 16-17,,3,2,17,8.50,0,66.7%,5.67,13,44,3.38,0,0,0,,0,0,0
19,1998,1998-10-25,7,26.040,JAX,@,DEN,L 24-37,,1,1,5,5.00,0,100.0%,5.00,3,21,7.00,0,0,0,,0,0,0
20,1998,1998-11-01,8,26.047,JAX,@,BAL,W 45-19,,3,2,11,5.50,0,66.7%,3.67,1,2,2.00,1,0,0,,0,1,6
21,1998,1998-11-08,9,26.054,JAX,,CIN,W 24-11,,1,1,3,3.00,0,100.0%,3.00,2,-1,-0.50,0,0,0,,0,0,0
22,1998,1998-11-15,10,26.061,JAX,,TAM,W 29-24,,1,0,0,,0,0.0%,0.00,2,7,3.50,0,0,0,,0,0,0
23,1998,1998-11-22,11,26.068,JAX,@,PIT,L 15-30,,0,0,0,,0,0.0%,,1,5,5.00,0,0,0,,0,0,0
24,1998,1998-11-29,12,26.075,JAX,@,CIN,W 34-17,,2,1,8,8.00,0,50.0%,4.00,8,17,2.13,0,0,0,,0,0,0
25,1998,1998-12-06,13,26.082,JAX,,DET,W 37-22,,,,,,,0.0%,,,,,,,,,,,
26,1998,1998-12-28,16,26.104,JAX,,PIT,W 21-3,,1,,,,,0.0%,,,,,,,,,,,
27,1999,1999-09-12,1,26.362,JAX,,SFO,W 41-3,*,,,,,,0.0%,,,,,,,,,,,
28,1999,1999-09-19,2,27.004,JAX,@,CAR,W 22-20,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0
29,1999,1999-09-26,3,27.011,JAX,,TEN,L 19-20,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0
30,1999,1999-10-03,4,27.018,JAX,@,PIT,W 17-3,*,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0
31,1999,1999-10-11,5,27.026,JAX,@,NYJ,W 16-6,*,0,2,14,7.00,0,,,0,0,,0,0,0,,0,0,0
32,1999,1999-10-17,6,27.032,JAX,,CLE,W 24-7,*,1,1,11,11.00,0,100.0%,11.00,1,2,2.00,0,0,0,,0,0,0
33,1999,1999-10-31,7,27.046,JAX,@,CIN,W 41-10,,0,,,,,0.0%,,,,,,,,,,,
34,1999,1999-11-07,8,27.053,JAX,@,ATL,W 30-7,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
35,1999,1999-11-14,9,27.060,JAX,,BAL,W 6-3,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,1,0,0.00,0,0,0
36,1999,1999-11-21,10,27.067,JAX,,NOR,W 41-23,,2,,,,,0.0%,,,,,,,,,,,
37,1999,1999-11-28,11,27.074,JAX,@,BAL,W 30-23,,,,,,,0.0%,,,,,,,,,,,
38,1999,1999-12-02,12,27.078,JAX,,PIT,W 20-6,*,4,3,9,3.00,0,75.0%,2.25,0,0,,0,0,0,,0,0,0
39,1999,1999-12-13,13,27.089,JAX,,DEN,W 27-24,*,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0
40,1999,1999-12-19,14,27.095,JAX,@,CLE,W 24-14,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0
41,1999,1999-12-26,15,27.102,JAX,@,TEN,L 14-41,,,,,,,0.0%,,,,,,,,,,,
42,1999,2000-01-02,16,27.109,JAX,,CIN,W 24-7,*,,,,,,0.0%,,,,,,,,,,,
43,2000,2000-09-03,1,27.354,JAX,@,CLE,W 27-7,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0
44,2000,2000-09-10,2,27.361,JAX,@,BAL,L 36-39,*,1,,,,,0.0%,,,,,,,,,,,
45,2000,2000-09-17,3,28.002,JAX,,CIN,W 13-0,,0,0,0,,0,0.0%,,1,2,2.00,0,0,0,,0,0,0
46,2000,2000-09-25,4,28.010,JAX,@,IND,L 14-43,,2,0,0,,0,0.0%,0.00,1,1,1.00,0,0,0,,0,0,0
47,2000,2000-10-01,5,28.016,JAX,,PIT,L 13-24,,0,,,,,0.0%,,,,,,,,,,,
48,2000,2000-10-08,6,28.023,JAX,,BAL,L 10-15,*,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0
49,2000,2000-10-16,7,28.031,JAX,@,TEN,L 13-27,*,,,,,,0.0%,,,,,,,,,,,
50,2000,2000-10-22,8,28.037,JAX,,WAS,L 16-35,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0
51,2000,2000-10-29,9,28.044,JAX,@,DAL,W 23-17,*,,,,,,0.0%,,,,,,,,,,,
52,2000,2000-11-12,10,28.058,JAX,,SEA,L 21-28,,,,,,,0.0%,,,,,,,,,,,
53,2000,2000-11-19,11,28.065,JAX,@,PIT,W 34-24,,,,,,,0.0%,,,,,,,,,,,
54,2000,2000-11-26,12,28.072,JAX,,TEN,W 16-13,*,,,,,,0.0%,,,,,,,,,,,
55,2000,2000-12-03,13,28.079,JAX,,CLE,W 48-0,*,1,,,,,0.0%,,,,,,,,,,,
56,2000,2000-12-10,14,28.086,JAX,,ARI,W 44-10,,,,,,,0.0%,,,,,,,,,,,
57,2000,2000-12-17,15,28.093,JAX,@,CIN,L 14-17,*,,,,,,0.0%,,,,,,,,,,,
58,2000,2000-12-23,16,28.099,JAX,@,NYG,L 25-28,,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0
59,2001,2001-09-09,1,28.359,CHI,@,BAL,L 6-17,*,1,,,,,0.0%,,,,,,,,,,,
60,2001,2001-09-23,2,29.008,CHI,,MIN,W 17-10,,,,,,,0.0%,,,,,,,,,,,
61,2001,2001-10-07,3,29.022,CHI,@,ATL,W 31-3,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0
62,2001,2001-10-14,4,29.029,CHI,,ARI,W 20-13,*,,,,,,0.0%,,,,,,,,,,,
63,2001,2001-10-21,5,29.036,CHI,@,CIN,W 24-0,,,,,,,0.0%,,,,,,,,,,,
64,2001,2001-10-28,6,29.043,CHI,,SFO,W 37-31,,2,1,3,3.00,1,50.0%,1.50,0,0,,0,0,0,,0,1,6
65,2001,2001-11-04,7,29.050,CHI,,CLE,W 27-21,*,,,,,,0.0%,,,,,,,,,,,
66,2001,2001-11-11,8,29.057,CHI,,GNB,L 12-20,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,0
67,2001,2001-11-18,9,29.064,CHI,@,TAM,W 27-24,*,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0
68,2001,2001-11-25,10,29.071,CHI,@,MIN,W 13-6,,1,,,,,0.0%,,,,,,,,,,,
69,2001,2001-12-02,11,29.078,CHI,,DET,W 13-10,,2,2,4,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0
70,2001,2001-12-09,12,29.085,CHI,@,GNB,L 7-17,*,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0
71,2001,2001-12-16,13,29.092,CHI,,TAM,W 27-3,*,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,0
72,2001,2001-12-23,14,29.099,CHI,@,WAS,W 20-15,*,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0
73,2001,2001-12-30,15,29.106,CHI,@,DET,W 24-0,*,1,,,,,0.0%,,,,,,,,,,,
74,2001,2002-01-06,16,29.113,CHI,,JAX,W 33-13,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0
75,2002,2002-09-29,4,30.014,CHI,@,BUF,L 27-33,,,,,,,0.0%,,,,,,,,,,,
76,2002,2002-10-07,5,30.022,CHI,,GNB,L 21-34,*,,,,,,0.0%,,,,,,,,,,,
77,2002,2002-10-20,6,30.035,CHI,@,DET,L 20-23,,2,2,9,4.50,0,100.0%,4.50,0,0,,0,1,0,0.00,0,0,0
78,2002,2002-10-27,7,30.042,CHI,@,MIN,L 7-25,*,4,3,14,4.67,0,75.0%,3.50,0,0,,0,0,0,,0,0,0
79,2002,2002-11-03,8,30.049,CHI,,PHI,L 13-19,,,,,,,0.0%,,,,,,,,,,,
80,2002,2002-11-18,10,30.064,CHI,@,STL,L 16-21,*,,,,,,0.0%,,,,,,,,,,,
81,2002,2002-11-24,11,30.070,CHI,,DET,W 20-17,*,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0
82,2002,2002-12-01,12,30.077,CHI,@,GNB,L 20-30,*,,,,,,0.0%,,,,,,,,,,,
83,2002,2002-12-09,13,30.085,CHI,@,MIA,L 9-27,*,1,,,,,0.0%,,,,,,,,,,,
84,2002,2002-12-15,14,30.091,CHI,,NYJ,W 20-13,,,,,,,0.0%,,,,,,,,,,,
85,2002,2002-12-22,15,30.098,CHI,@,CAR,L 14-24,*,,,,,,0.0%,,,,,,,,,,,
86,2002,2002-12-29,16,30.105,CHI,,TAM,L 0-15,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0
87,2004,2004-09-12,1,31.363,BUF,,JAX,L 10-13,,1,,,,,0.0%,,,,,,,,,,,
88,2004,2004-09-19,2,32.004,BUF,@,OAK,L 10-13,,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,,0,0,0
89,2004,2004-10-03,3,32.018,BUF,,NWE,L 17-31,*,0,0,0,,0,0.0%,,0,0,,0,1,15,15.00,0,0,0
90,2004,2004-10-10,4,32.025,BUF,@,NYJ,L 14-16,*,2,2,22,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0
91,2004,2004-10-17,5,32.032,BUF,,MIA,W 20-13,,,,,,,0.0%,,,,,,,,,,,
92,2004,2004-10-24,6,32.039,BUF,@,BAL,L 6-20,,4,4,26,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,0,0
93,2004,2004-10-31,7,32.046,BUF,,ARI,W 38-14,*,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0,,0,0,0
94,2004,2004-11-07,8,32.053,BUF,,NYJ,W 22-17,*,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,,0,0,0
95,2004,2004-11-14,9,32.060,BUF,@,NWE,L 6-29,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,1,10,10.00,0,0,0
96,2004,2004-11-21,10,32.067,BUF,,STL,W 37-17,*,0,,,,,0.0%,,,,,,,,,,,
97,2004,2004-11-28,11,32.074,BUF,@,SEA,W 38-9,*,1,1,24,24.00,0,100.0%,24.00,0,0,,0,0,0,,0,0,0
98,2004,2004-12-05,12,32.081,BUF,@,MIA,W 42-32,*,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,0,0
99,2004,2004-12-12,13,32.088,BUF,,CLE,W 37-7,*,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,,0,0,0
100,2004,2004-12-19,14,32.095,BUF,@,CIN,W 33-17,*,,,,,,0.0%,,,,,,,,,,,
101,2004,2004-12-26,15,32.102,BUF,@,SFO,W 41-7,*,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,0,0
102,2004,2005-01-02,16,32.109,BUF,,PIT,L 24-29,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0
103,2005,2005-09-11,1,32.361,BUF,,HOU,W 22-7,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,1,16,16.00,0,0,0
104,2005,2005-09-18,2,33.003,BUF,@,TAM,L 3-19,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
105,2005,2005-09-25,3,33.010,BUF,,ATL,L 16-24,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0
106,2005,2005-10-02,4,33.017,BUF,@,NOR,L 7-19,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
107,2005,2005-10-09,5,33.024,BUF,,MIA,W 20-14,,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0,,0,0,0
108,2005,2005-10-16,6,33.031,BUF,,NYJ,W 27-17,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
109,2005,2005-10-23,7,33.038,BUF,@,OAK,L 17-38,*,1,1,8,8.00,0,100.0%,8.00,1,0,0.00,0,0,0,,0,0,0
110,2005,2005-10-30,8,33.045,BUF,@,NWE,L 16-21,*,2,1,21,21.00,0,50.0%,10.50,0,0,,0,0,0,,0,0,0
111,2005,2005-11-13,9,33.059,BUF,,KAN,W 14-3,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
112,2005,2005-11-20,10,33.066,BUF,@,SDG,L 10-48,*,2,2,7,3.50,1,100.0%,3.50,0,0,,0,1,10,10.00,0,1,6
113,2005,2005-11-27,11,33.073,BUF,,CAR,L 9-13,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
114,2005,2005-12-04,12,33.080,BUF,@,MIA,L 23-24,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
115,2005,2005-12-11,13,33.087,BUF,,NWE,L 7-35,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
116,2005,2005-12-17,14,33.093,BUF,,DEN,L 17-28,*,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0
117,2005,2005-12-24,15,33.100,BUF,@,CIN,W 37-27,*,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0
118,2005,2006-01-01,16,33.108,BUF,@,NYJ,L 26-30,*,3,2,6,3.00,0,66.7%,2.00,0,0,,0,0,0,,0,0,0
119,2006,2006-09-10,1,33.360,BUF,@,NWE,L 17-19,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
120,2006,2006-09-17,2,34.002,BUF,@,MIA,W 16-6,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
121,2006,2006-09-24,3,34.009,BUF,,NYJ,L 20-28,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
122,2006,2006-10-01,4,34.016,BUF,,MIN,W 17-12,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0
123,2006,2006-10-08,5,34.023,BUF,@,CHI,L 7-40,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
124,2006,2006-10-15,6,34.030,BUF,@,DET,L 17-20,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
125,2006,2006-10-22,7,34.037,BUF,,NWE,L 6-28,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
126,2006,2006-11-05,8,34.051,BUF,,GNB,W 24-10,,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,,0,0,0
127,2006,2006-11-12,9,34.058,BUF,@,IND,L 16-17,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
128,2006,2006-11-19,10,34.065,BUF,@,HOU,W 24-21,*,4,4,12,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0
129,2006,2006-11-26,11,34.072,BUF,,JAX,W 27-24,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
130,2006,2006-12-03,12,34.079,BUF,,SDG,L 21-24,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
131,2006,2006-12-10,13,34.086,BUF,@,NYJ,W 31-13,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
132,2006,2006-12-17,14,34.093,BUF,,MIA,W 21-0,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
