ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2003,2003-09-07,1,24.353,IND,@,CLE,W 9-6,
2,2003,2003-09-14,2,24.360,IND,,TEN,W 33-7,
3,2003,2003-09-21,3,25.002,IND,,JAX,W 23-13,
4,2003,2003-09-28,4,25.009,IND,@,NOR,W 55-21,
5,2003,2003-10-06,5,25.017,IND,@,TAM,W 38-35,
6,2003,2003-10-12,6,25.023,IND,,CAR,L 20-23,
7,2003,2003-10-26,7,25.037,IND,,HOU,W 30-21,
8,2003,2003-11-02,8,25.044,IND,@,MIA,W 23-17,
9,2003,2003-11-09,9,25.051,IND,@,JAX,L 23-28,
10,2003,2003-11-16,10,25.058,IND,,NYJ,W 38-31,
11,2003,2003-11-23,11,25.065,IND,@,BUF,W 17-14,
12,2003,2003-11-30,12,25.072,IND,,NWE,L 34-38,
13,2003,2003-12-07,13,25.079,IND,@,TEN,W 29-27,
14,2003,2003-12-14,14,25.086,IND,,ATL,W 38-7,
15,2003,2003-12-21,15,25.093,IND,,DEN,L 17-31,
16,2003,2003-12-28,16,25.100,IND,@,HOU,W 20-17,*
17,2004,2004-09-09,1,25.356,IND,@,NWE,L 24-27,*
18,2004,2004-09-19,2,26.000,IND,@,TEN,W 31-17,*
19,2004,2004-09-26,3,26.007,IND,,GNB,W 45-31,*
20,2004,2004-10-03,4,26.014,IND,@,JAX,W 24-17,*
21,2004,2004-10-10,5,26.021,IND,,OAK,W 35-14,*
22,2004,2004-10-24,6,26.035,IND,,JAX,L 24-27,*
23,2004,2004-10-31,7,26.042,IND,@,KAN,L 35-45,
24,2004,2004-11-08,8,26.050,IND,,MIN,W 31-28,*
25,2004,2004-11-14,9,26.056,IND,,HOU,W 49-14,*
26,2004,2004-12-26,15,26.098,IND,,SDG,W 34-31,
27,2004,2005-01-02,16,26.105,IND,@,DEN,L 14-33,
