ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,1992,1992-09-06,1,23.095,SEA,,CIN,L 3-21,,,,,,,0.0%,
2,1992,1992-09-13,2,23.102,SEA,@,KAN,L 7-26,,,,,,,0.0%,
3,1992,1992-09-20,3,23.109,SEA,@,NWE,W 10-6,,,,,,,0.0%,
4,1992,1992-09-27,4,23.116,SEA,,MIA,L 17-19,,,,,,,0.0%,
5,1992,1992-10-04,5,23.123,SEA,@,SDG,L 6-17,,,,,,,0.0%,
6,1992,1992-10-11,6,23.130,SEA,@,DAL,L 0-27,,,,,,,0.0%,
7,1992,1992-10-18,7,23.137,SEA,,RAI,L 0-19,,,,,,,0.0%,
8,1992,1992-10-25,8,23.144,SEA,@,NYG,L 10-23,,,,,,,0.0%,
9,1992,1992-11-08,9,23.158,SEA,,WAS,L 3-16,,,,,,,0.0%,
10,1992,1992-11-15,10,23.165,SEA,@,RAI,L 3-20,,,,,,,0.0%,
11,1992,1992-11-22,11,23.172,SEA,,KAN,L 14-24,,,,,,,0.0%,
12,1992,1992-11-30,12,23.180,SEA,,DEN,W 16-13,,,,,,,0.0%,
13,1992,1992-12-06,13,23.186,SEA,@,PIT,L 14-20,,,,,,,0.0%,
14,1992,1992-12-13,14,23.193,SEA,,PHI,L 17-20,,,,,,,0.0%,
15,1992,1992-12-20,15,23.200,SEA,@,DEN,L 6-10,,,,,,,0.0%,
16,1992,1992-12-27,16,23.207,SEA,,SDG,L 14-31,,,,,,,0.0%,
17,1993,1993-09-05,1,24.094,SEA,@,SDG,L 12-18,,,0,0,,0,0.0%,
18,1993,1993-09-12,2,24.101,SEA,,RAI,L 13-17,,,0,0,,0,0.0%,
19,1993,1993-09-19,3,24.108,SEA,@,NWE,W 17-14,,,0,0,,0,0.0%,
20,1993,1993-09-26,4,24.115,SEA,@,CIN,W 19-10,,1,1,4,4.00,0,100.0%,4.00
21,1993,1993-10-03,5,24.122,SEA,,SDG,W 31-14,,,0,0,,0,0.0%,
22,1993,1993-10-17,6,24.136,SEA,@,DET,L 10-30,,,0,0,,0,0.0%,
23,1993,1993-10-24,7,24.143,SEA,,NWE,W 10-9,,,0,0,,0,0.0%,
24,1993,1993-10-31,8,24.150,SEA,@,DEN,L 17-28,,,0,0,,0,0.0%,
25,1993,1993-11-07,9,24.157,SEA,@,HOU,L 14-24,,,0,0,,0,0.0%,
26,1993,1993-11-14,10,24.164,SEA,,CLE,W 22-5,,,0,0,,0,0.0%,
27,1993,1993-11-28,11,24.178,SEA,,DEN,L 9-17,,,0,0,,0,0.0%,
28,1993,1993-12-05,12,24.185,SEA,,KAN,L 16-31,,,0,0,,0,0.0%,
29,1993,1993-12-12,13,24.192,SEA,@,RAI,L 23-27,,,0,0,,0,0.0%,
30,1993,1993-12-19,14,24.199,SEA,,PHO,L 27-30,,,0,0,,0,0.0%,
31,1993,1993-12-26,15,24.206,SEA,,PIT,W 16-6,,,0,0,,0,0.0%,
32,1993,1994-01-02,16,24.213,SEA,@,KAN,L 24-34,,,0,0,,0,0.0%,
33,1994,1994-09-04,1,25.093,SEA,@,WAS,W 28-7,,,,,,,0.0%,
34,1994,1994-09-11,2,25.100,SEA,@,RAI,W 38-9,,,,,,,0.0%,
35,1994,1994-09-18,3,25.107,SEA,,SDG,L 10-24,,,,,,,0.0%,
36,1994,1994-09-25,4,25.114,SEA,,PIT,W 30-13,,,,,,,0.0%,
37,1994,1994-10-02,5,25.121,SEA,@,IND,L 15-17,,,,,,,0.0%,
38,1994,1994-10-09,6,25.128,SEA,,DEN,L 9-16,,,,,,,0.0%,
39,1994,1994-10-23,7,25.142,SEA,@,KAN,L 23-38,,,,,,,0.0%,
40,1994,1994-10-30,8,25.149,SEA,@,SDG,L 15-35,,,,,,,0.0%,
41,1994,1994-11-06,9,25.156,SEA,,CIN,L 17-20,,,,,,,0.0%,
42,1994,1994-11-13,10,25.163,SEA,@,DEN,L 10-17,,,,,,,0.0%,
43,1994,1994-11-20,11,25.170,SEA,,TAM,W 22-21,,,,,,,0.0%,
44,1994,1994-11-27,12,25.177,SEA,,KAN,W 10-9,,,,,,,0.0%,
45,1994,1994-12-04,13,25.184,SEA,,IND,L 19-31,,,,,,,0.0%,
46,1994,1994-12-11,14,25.191,SEA,@,HOU,W 16-14,,,,,,,0.0%,
47,1995,1995-10-15,6,26.134,SEA,@,BUF,L 21-27,,,,,,,0.0%,
48,1995,1995-10-22,7,26.141,SEA,,SDG,L 25-35,,,,,,,0.0%,
49,1995,1995-10-29,8,26.148,SEA,@,ARI,L 14-20,,,,,,,0.0%,
50,1995,1995-11-05,9,26.155,SEA,,NYG,W 30-28,,,,,,,0.0%,
51,1995,1995-11-12,10,26.162,SEA,@,JAX,W 47-30,,,,,,,0.0%,
52,1995,1995-11-19,11,26.169,SEA,@,WAS,W 27-20,,,,,,,0.0%,
53,1995,1995-11-26,12,26.176,SEA,,NYJ,L 10-16,,,,,,,0.0%,
54,1995,1995-12-03,13,26.183,SEA,,PHI,W 26-14,,,,,,,0.0%,
55,1995,1995-12-10,14,26.190,SEA,@,DEN,W 31-27,,,,,,,0.0%,
56,1995,1995-12-17,15,26.197,SEA,,OAK,W 44-10,,,,,,,0.0%,
57,1995,1995-12-24,16,26.204,SEA,@,KAN,L 3-26,,,,,,,0.0%,
58,1996,1996-09-01,1,27.090,DET,@,MIN,L 13-17,,,0,0,,0,0.0%,
59,1996,1996-09-08,2,27.097,DET,,TAM,W 21-6,,0,0,0,,0,0.0%,
60,1996,1996-09-15,3,27.104,DET,@,PHI,L 17-24,,,0,0,,0,0.0%,
61,1996,1996-09-22,4,27.111,DET,,CHI,W 35-16,,,0,0,,0,0.0%,
62,1996,1996-09-29,5,27.118,DET,@,TAM,W 27-0,,0,0,0,,0,0.0%,
63,1996,1996-10-06,6,27.125,DET,,ATL,W 28-24,,,0,0,,0,0.0%,
64,1996,1996-10-13,7,27.132,DET,@,OAK,L 21-37,,,0,0,,0,0.0%,
65,1996,1996-10-27,8,27.146,DET,,NYG,L 7-35,,0,0,0,,0,0.0%,
66,1996,1996-11-03,9,27.153,DET,@,GNB,L 18-28,,0,0,0,,0,0.0%,
67,1996,1996-11-11,10,27.161,DET,@,SDG,L 21-27,,,0,0,,0,0.0%,
68,1996,1996-11-17,11,27.167,DET,,SEA,W 17-16,,0,0,0,,0,0.0%,
69,1996,1996-11-24,12,27.174,DET,@,CHI,L 14-31,,0,0,5,,0,0.0%,
70,1996,1996-11-28,13,27.178,DET,,KAN,L 24-28,,,0,0,,0,0.0%,
71,1996,1996-12-08,14,27.188,DET,,MIN,L 22-24,,,0,0,,0,0.0%,
72,1996,1996-12-15,15,27.195,DET,,GNB,L 3-31,,0,0,0,,0,0.0%,
73,1996,1996-12-23,16,27.203,DET,@,SFO,L 14-24,,,0,0,,0,0.0%,
74,1997,1997-08-31,1,28.089,DET,,ATL,W 28-17,,,,,,,0.0%,
75,1997,1997-09-07,2,28.096,DET,,TAM,L 17-24,,,,,,,0.0%,
76,1997,1997-09-14,3,28.103,DET,@,CHI,W 32-7,,,,,,,0.0%,
77,1997,1997-09-21,4,28.110,DET,@,NOR,L 17-35,,,,,,,0.0%,
78,1997,1997-09-28,5,28.117,DET,,GNB,W 26-15,,,,,,,0.0%,
79,1997,1997-10-05,6,28.124,DET,@,BUF,L 13-22,,,,,,,0.0%,
80,1997,1997-11-02,9,28.152,DET,@,GNB,L 10-20,,,,,,,0.0%,
81,1997,1997-11-09,10,28.159,DET,@,WAS,L 7-30,,,,,,,0.0%,
82,1997,1997-11-16,11,28.166,DET,,MIN,W 38-15,,,,,,,0.0%,
83,1997,1997-11-23,12,28.173,DET,,IND,W 32-10,,,,,,,0.0%,
84,1997,1997-11-27,13,28.177,DET,,CHI,W 55-20,,,,,,,0.0%,
85,1997,1997-12-07,14,28.187,DET,@,MIA,L 30-33,,,,,,,0.0%,
86,1997,1997-12-14,15,28.194,DET,@,MIN,W 14-13,,,,,,,0.0%,
87,1997,1997-12-21,16,28.201,DET,,NYJ,W 13-10,,,,,,,0.0%,
88,1998,1998-09-06,1,29.095,DET,@,GNB,L 19-38,,,,,,,0.0%,
89,1998,1998-09-13,2,29.102,DET,,CIN,L 28-34,,,,,,,0.0%,
90,1998,1998-09-20,3,29.109,DET,@,MIN,L 6-29,,,,,,,0.0%,
91,1998,1998-09-28,4,29.117,DET,,TAM,W 27-6,,,,,,,0.0%,
92,1998,1998-10-04,5,29.123,DET,@,CHI,L 27-31,,,,,,,0.0%,
93,1998,1998-10-15,6,29.134,DET,,GNB,W 27-20,,,,,,,0.0%,
94,1998,1998-10-25,7,29.144,DET,,MIN,L 13-34,,,,,,,0.0%,
95,1998,1998-11-01,8,29.151,DET,,ARI,L 15-17,,,,,,,0.0%,
96,1998,1998-11-08,9,29.158,DET,@,PHI,L 9-10,,,,,,,0.0%,
97,1998,1998-11-15,10,29.165,DET,,CHI,W 26-3,,,,,,,0.0%,
98,1998,1998-11-22,11,29.172,DET,@,TAM,W 28-25,,,,,,,0.0%,
99,1998,1998-11-26,12,29.176,DET,,PIT,W 19-16,,,,,,,0.0%,
100,1998,1998-12-06,13,29.186,DET,@,JAX,L 22-37,,,,,,,0.0%,
101,1998,1998-12-14,14,29.194,DET,@,SFO,L 13-35,,,,,,,0.0%,
