ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2002,2002-09-15,2,21.092,SFO,,DEN,L 14-24,,
2,2002,2002-09-22,3,21.099,SFO,,WAS,W 20-10,,
3,2002,2002-10-06,4,21.113,SFO,,STL,W 37-13,,
4,2002,2002-10-14,5,21.121,SFO,@,SEA,W 28-21,,
5,2002,2002-10-20,6,21.127,SFO,@,NOR,L 27-35,,1.0
6,2002,2002-12-01,12,21.169,SFO,,SEA,W 31-24,,
7,2003,2003-09-07,1,22.084,SFO,,CHI,W 49-7,,
8,2003,2003-09-14,2,22.091,SFO,@,STL,L 24-27,,
9,2003,2003-09-21,3,22.098,SFO,,CLE,L 12-13,,
10,2003,2003-09-28,4,22.105,SFO,@,MIN,L 7-35,,
11,2003,2003-10-05,5,22.112,SFO,,DET,W 24-17,,
12,2003,2003-10-12,6,22.119,SFO,@,SEA,L 19-20,,
13,2003,2003-10-19,7,22.126,SFO,,TAM,W 24-7,,
14,2003,2003-10-26,8,22.133,SFO,@,ARI,L 13-16,,
15,2003,2003-11-02,9,22.140,SFO,,STL,W 30-10,,
16,2003,2003-11-17,10,22.155,SFO,,PIT,W 30-14,,
17,2003,2003-11-23,11,22.161,SFO,@,GNB,L 10-20,,
18,2003,2003-11-30,12,22.168,SFO,@,BAL,L 6-44,*,
19,2003,2003-12-07,13,22.175,SFO,,ARI,W 50-14,,
20,2003,2003-12-14,14,22.182,SFO,@,CIN,L 38-41,,
21,2003,2003-12-21,15,22.189,SFO,@,PHI,W 31-28,,
22,2003,2003-12-27,16,22.195,SFO,,SEA,L 17-24,,
23,2004,2004-09-12,1,23.089,SFO,,ATL,L 19-21,,
24,2004,2004-09-19,2,23.096,SFO,@,NOR,L 27-30,,
25,2004,2004-09-26,3,23.103,SFO,@,SEA,L 0-34,,
26,2004,2004-10-03,4,23.110,SFO,,STL,L 14-24,,
27,2004,2004-10-10,5,23.117,SFO,,ARI,W 31-28,,
28,2004,2004-11-07,8,23.145,SFO,,SEA,L 27-42,,
29,2004,2004-11-14,9,23.152,SFO,,CAR,L 27-37,,
30,2004,2004-11-21,10,23.159,SFO,@,TAM,L 3-35,,
31,2004,2004-11-28,11,23.166,SFO,,MIA,L 17-24,,
32,2004,2004-12-05,12,23.173,SFO,@,STL,L 6-16,,
33,2004,2004-12-12,13,23.180,SFO,@,ARI,W 31-28,,
34,2004,2004-12-18,14,23.186,SFO,,WAS,L 16-26,,
35,2004,2004-12-26,15,23.194,SFO,,BUF,L 7-41,*,
36,2004,2005-01-02,16,23.201,SFO,@,NWE,L 7-21,*,
37,2005,2005-09-11,1,24.088,SFO,,STL,W 28-25,,
38,2005,2005-09-18,2,24.095,SFO,@,PHI,L 3-42,,
39,2005,2005-09-25,3,24.102,SFO,,DAL,L 31-34,,
40,2005,2005-10-02,4,24.109,SFO,@,ARI,L 14-31,,
41,2005,2005-10-09,5,24.116,SFO,,IND,L 3-28,*,
42,2005,2005-12-04,12,24.172,SFO,,ARI,L 10-17,,
43,2005,2005-12-11,13,24.179,SFO,@,SEA,L 3-41,,
44,2005,2005-12-18,14,24.186,SFO,@,JAX,L 9-10,,
45,2005,2005-12-24,15,24.192,SFO,@,STL,W 24-20,,
